# File: 4_asses.masses_E4Proxy
# Processed: 2025-12-29T22:52:03.792Z
# Sheets: 9

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
15,E4_HideAndSeek_localization,,SAY.Dialog:ReadyOrNot.1.Kick Ass,SAY.Dialog:ReadyOrNot.1.Kick Ass,30 SECONDS!,"",2025-12-29T22:52:03.792Z
16,E4_HideAndSeek_localization,Mini-game begins.,SAY.Dialog:ReadyOrNot.16.Kick Ass,SAY.Dialog:ReadyOrNot.16.Kick Ass,Ready or not—HERE I COME!,"",2025-12-29T22:52:03.792Z
17,E4_HideAndSeek_localization,Kick Ass always finds Sick Ass.,SAY.Dialog:FoundYou.1.Kick Ass,SAY.Dialog:FoundYou.1.Kick Ass,FOUND YOU!,"",2025-12-29T22:52:03.792Z
18,E4_HideAndSeek_localization,Mini-game begins, round 2.,SAY.Dialog:FoundYou.2.Kick Ass,SAY.Dialog:FoundYou.2.Kick Ass,"That was awesome, WASN'T IT? Let's play AGAIN!","",2025-12-29T22:52:03.792Z
19,E4_HideAndSeek_localization,Kick Ass always finds Sick Ass.,SAY.Dialog:FoundYou.16.Kick Ass,SAY.Dialog:FoundYou.16.Kick Ass,You're my sister and I'll always FIND YOU.,"",2025-12-29T22:52:03.792Z
20,E4_HideAndSeek_localization,,SAY.Dialog:FoundYou.12.Kick Ass,SAY.Dialog:FoundYou.12.Kick Ass,Even if you're down in the deepest corner of the Mine!,"",2025-12-29T22:52:03.792Z
21,E4_HideAndSeek_localization,,SAY.Dialog:FoundYou.13.Kick Ass,SAY.Dialog:FoundYou.13.Kick Ass,Or in the FARTHEST CITY!,"",2025-12-29T22:52:03.792Z
22,E4_HideAndSeek_localization,Fade out.,SAY.Dialog:FoundYou.15.Kick Ass,SAY.Dialog:FoundYou.15.Kick Ass,Or somewhere ELSE ENTIRELY!!,"",2025-12-29T22:52:03.792Z
3,E4_Mine1F_localization,Dialogue for when Sick Ass coughs. // Sick Ass wanders around the first floor of the Mine. She is slowly dying.,SAY.Dialog:SickCough.2.Sick Ass,SAY.Dialog:SickCough.2.Sick Ass,*COUGH COUGH*,"",2025-12-29T22:52:03.792Z
4,E4_Mine1F_localization,Dialogue for when Sick Ass tries to exit.,SAY.Dialog:SickAttemptToExitToMine.2.Sick Ass,SAY.Dialog:SickAttemptToExitToMine.2.Sick Ass,...,"",2025-12-29T22:52:03.792Z
5,E4_Mine1F_localization,Dialogue for when Sick Ass tries to exit.,SAY.Dialog:SickAttemptToExitOutside.2.Sick Ass,SAY.Dialog:SickAttemptToExitOutside.2.Sick Ass,...,"",2025-12-29T22:52:03.792Z
6,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickKick.10.Kick Ass,SAY.Dialog:SickKick.10.Kick Ass,"Hey Sick, you're supposed to be MELLOWING out!","",2025-12-29T22:52:03.792Z
7,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickKick.12.Kick Ass,SAY.Dialog:SickKick.12.Kick Ass,Don't go too FAR!,"",2025-12-29T22:52:03.792Z
8,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickHard.10.Hard Ass,SAY.Dialog:SickHard.10.Hard Ass,Lie down. We need your strength.,"",2025-12-29T22:52:03.792Z
9,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickHard.23.Hard Ass,SAY.Dialog:SickHard.23.Hard Ass,"Rest, Comrade.","",2025-12-29T22:52:03.792Z
10,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickSlow.10.Slow Ass,SAY.Dialog:SickSlow.10.Slow Ass,"Oh Sick, I wish you would get b-b-b...","",2025-12-29T22:52:03.792Z
11,E4_Mine1F_localization,,SAY.Dialog:SickSlow.23.Slow Ass,SAY.Dialog:SickSlow.23.Slow Ass,b-b-b-b...,"",2025-12-29T22:52:03.792Z
12,E4_Mine1F_localization,,SAY.Dialog:SickSlow.22.Slow Ass,SAY.Dialog:SickSlow.22.Slow Ass,b-b-b-b-b...,"",2025-12-29T22:52:03.792Z
13,E4_Mine1F_localization,,SAY.Dialog:SickSlow.24.Slow Ass,SAY.Dialog:SickSlow.24.Slow Ass,...better.,"",2025-12-29T22:52:03.792Z
14,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickSlow.12.Slow Ass,SAY.Dialog:SickSlow.12.Slow Ass,"If Trusty were around, she'd by right b-b-by your side.","",2025-12-29T22:52:03.792Z
15,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickSad.10.Sad Ass,SAY.Dialog:SickSad.10.Sad Ass,Oh Sick... you don't look like you have much time left...,"",2025-12-29T22:52:03.792Z
16,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickSad.12.Sad Ass,SAY.Dialog:SickSad.12.Sad Ass,*whimper*,"",2025-12-29T22:52:03.792Z
17,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickSmart.10.Smart Ass,SAY.Dialog:SickSmart.10.Smart Ass,Why did Hard Ass cross the road?,"",2025-12-29T22:52:03.792Z
18,E4_Mine1F_localization,,SAY.Dialog:SickSmart.22.Smart Ass,SAY.Dialog:SickSmart.22.Smart Ass,"Oh, oops. I guess now's not the time...","",2025-12-29T22:52:03.792Z
19,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickSmart.12.Smart Ass,SAY.Dialog:SickSmart.12.Smart Ass,"You know, Sick, you're the only here who can take a joke.","",2025-12-29T22:52:03.792Z
20,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickThirsty.10.Thirsty Ass,SAY.Dialog:SickThirsty.10.Thirsty Ass,"Can I git ya some water, Comrade?","",2025-12-29T22:52:03.792Z
21,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickThirsty.12.Thirsty Ass,SAY.Dialog:SickThirsty.12.Thirsty Ass,"Heck, yer not lookin' so hot.","",2025-12-29T22:52:03.792Z
22,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickSturdy.10.Sturdy Ass,SAY.Dialog:SickSturdy.10.Sturdy Ass,"Fear not Comrade, I'm confident that the Gods are watching over you.","",2025-12-29T22:52:03.792Z
23,E4_Mine1F_localization,Repeater line. Depending on what Old Ass said in Episode 1.,SAY.Dialog:SickSturdy.27.Sturdy Ass,SAY.Dialog:SickSturdy.27.Sturdy Ass,Remember what Old Ass said: Ass Power!,"",2025-12-29T22:52:03.792Z
24,E4_Mine1F_localization,Repeater line. Depending on what Old Ass said in Episode 1.,SAY.Dialog:SickSturdy.28.Sturdy Ass,SAY.Dialog:SickSturdy.28.Sturdy Ass,Remember what Old Ass said: Don't be scared!,"",2025-12-29T22:52:03.792Z
25,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickBig.10.Big Ass,SAY.Dialog:SickBig.10.Big Ass,If I had any of my rations left I'd share them with you.,"",2025-12-29T22:52:03.792Z
26,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickBig.22.Big Ass,SAY.Dialog:SickBig.22.Big Ass,"I'm sorry, there's nothing left.","",2025-12-29T22:52:03.792Z
27,E4_Mine1F_localization,NPC dialogue option. No particular order for when you talk to someone.,SAY.Dialog:SickNice.10.Nice Ass,SAY.Dialog:SickNice.10.Nice Ass,Golly! You must be feeling better already!,"",2025-12-29T22:52:03.792Z
28,E4_Mine1F_localization,Repeater line.,SAY.Dialog:SickNice.12.Nice Ass,SAY.Dialog:SickNice.12.Nice Ass,You look ready to hop back to work!,"",2025-12-29T22:52:03.792Z
29,E4_Mine1F_localization,Dialogue option 1.2. // After Sick dies, the Player takes over as Kick Ass who needs to find his sister in the Mine.,MENU.Dialog:KickHard.65,MENU.Dialog:KickHard.65,@#$%&! We can't keep going out in the RAIN on these MISSIONS.,"",2025-12-29T22:52:03.792Z
30,E4_Mine1F_localization,Jump to line 33.,SAY.Dialog:KickHard.69.Kick Ass,SAY.Dialog:KickHard.69.Kick Ass,@#$%&! We can't keep going out in the RAIN on these MISSIONS.,"",2025-12-29T22:52:03.792Z
31,E4_Mine1F_localization,Dialogue option 1.1. // After Sick dies, the Player takes over as Kick Ass who needs to find his sister in the Mine.,MENU.Dialog:KickHard.66,MENU.Dialog:KickHard.66,"@#$%&! You're to blame for all of our SUFFERING, Hard Ass!","",2025-12-29T22:52:03.792Z
32,E4_Mine1F_localization,Jump to line 33.,SAY.Dialog:KickHard.70.Kick Ass,SAY.Dialog:KickHard.70.Kick Ass,"@#$%&! You're to blame for all of our SUFFERING, Hard Ass!","",2025-12-29T22:52:03.792Z
33,E4_Mine1F_localization,Dialogue options (1.1 and 1.2) converge.,SAY.Dialog:KickHard.10.Kick Ass,SAY.Dialog:KickHard.10.Kick Ass,Sick's getting WORSE.,"",2025-12-29T22:52:03.792Z
34,E4_Mine1F_localization,,SAY.Dialog:KickHard.26.Hard Ass,SAY.Dialog:KickHard.26.Hard Ass,"Comrade, she will be fine. We leave at dawn for the next mission.","",2025-12-29T22:52:03.792Z
35,E4_Mine1F_localization,,SAY.Dialog:KickHard.25.Kick Ass,SAY.Dialog:KickHard.25.Kick Ass,WHAT?! She needs REST!,"",2025-12-29T22:52:03.792Z
36,E4_Mine1F_localization,,SAY.Dialog:KickHard.34.Hard Ass,SAY.Dialog:KickHard.34.Hard Ass,We need all three of us.,"",2025-12-29T22:52:03.792Z
37,E4_Mine1F_localization,,SAY.Dialog:KickHard.57.Hard Ass,SAY.Dialog:KickHard.57.Hard Ass,We have not finished what we started.,"",2025-12-29T22:52:03.792Z
38,E4_Mine1F_localization,,SAY.Dialog:KickHard.27.Kick Ass,SAY.Dialog:KickHard.27.Kick Ass,We've had ENOUGH!,"",2025-12-29T22:52:03.792Z
39,E4_Mine1F_localization,,SAY.Dialog:KickHard.56.Kick Ass,SAY.Dialog:KickHard.56.Kick Ass,We don't want to play your GAME ANYMORE!,"",2025-12-29T22:52:03.792Z
40,E4_Mine1F_localization,,SAY.Dialog:KickHard.24.Hard Ass,SAY.Dialog:KickHard.24.Hard Ass,There is no going back after what we have done.,"",2025-12-29T22:52:03.792Z
41,E4_Mine1F_localization,,SAY.Dialog:KickHard.55.Hard Ass,SAY.Dialog:KickHard.55.Hard Ass,The truth will tear the Herd in two.,"",2025-12-29T22:52:03.792Z
42,E4_Mine1F_localization,,SAY.Dialog:KickHard.28.Kick Ass,SAY.Dialog:KickHard.28.Kick Ass,I DON'T CARE about the Herd!,"",2025-12-29T22:52:03.792Z
43,E4_Mine1F_localization,,SAY.Dialog:KickHard.38.Kick Ass,SAY.Dialog:KickHard.38.Kick Ass,All I care about is—,"",2025-12-29T22:52:03.792Z
44,E4_Mine1F_localization,,SAY.Dialog:KickHard.54.Kick Ass,SAY.Dialog:KickHard.54.Kick Ass,Sick?,"",2025-12-29T22:52:03.792Z
45,E4_Mine1F_localization,,SAY.Dialog:KickHard.37.Kick Ass,SAY.Dialog:KickHard.37.Kick Ass,SICK?!,"",2025-12-29T22:52:03.792Z
46,E4_Mine1F_localization,Kick Ass goes to find Sick Ass.,SAY.Dialog:KickHard.40.Kick Ass,SAY.Dialog:KickHard.40.Kick Ass,Sick—where are you?!,"",2025-12-29T22:52:03.792Z
47,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone.,SAY.Dialog:HardRepeater.12.Hard Ass,SAY.Dialog:HardRepeater.12.Hard Ass,"""You only hit rock bottom when you quit.""","",2025-12-29T22:52:03.792Z
48,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they talked with Sick.,SAY.Dialog:KickNice.10.Nice Ass,SAY.Dialog:KickNice.10.Nice Ass,Sick looks like she's feeling better! I think everything's going to be alright!,"",2025-12-29T22:52:03.792Z
49,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they did NOT talk with Sick.,SAY.Dialog:KickNice.12.Nice Ass,SAY.Dialog:KickNice.12.Nice Ass,How's Sick feeling today? You two make such a good pair!,"",2025-12-29T22:52:03.792Z
50,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they talked with Sick.,SAY.Dialog:KickSad.10.Sad Ass,SAY.Dialog:KickSad.10.Sad Ass,You and I can sit Vigil together. I don't have my candle though...,"",2025-12-29T22:52:03.792Z
51,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they did NOT talk with Sick.,SAY.Dialog:KickSad.12.Sad Ass,SAY.Dialog:KickSad.12.Sad Ass,Today is just as dark as yesterday and will be just as dark as tomorrow.,"",2025-12-29T22:52:03.792Z
52,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they talked with Sick.,SAY.Dialog:KickThirsty.10.Thirsty Ass,SAY.Dialog:KickThirsty.10.Thirsty Ass,You look like you could use some water too!,"",2025-12-29T22:52:03.792Z
53,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they did NOT talk with Sick.,SAY.Dialog:KickThirsty.12.Thirsty Ass,SAY.Dialog:KickThirsty.12.Thirsty Ass,Dangnabbit! I'm goin' stir crazy down here!,"",2025-12-29T22:52:03.792Z
54,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they talked with Sick.,SAY.Dialog:KickBig.10.Big Ass,SAY.Dialog:KickBig.10.Big Ass,I hope Sick found some extra rations.,"",2025-12-29T22:52:03.792Z
55,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they did NOT talk with Sick.,SAY.Dialog:KickBig.12.Big Ass,SAY.Dialog:KickBig.12.Big Ass,"This is a difficult time, Comrade. I'm here for you.","",2025-12-29T22:52:03.792Z
56,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone.,SAY.Dialog:KickSlow.10.Slow Ass,SAY.Dialog:KickSlow.10.Slow Ass,I hope Sick is feeling b-b-b...,"",2025-12-29T22:52:03.792Z
57,E4_Mine1F_localization,,SAY.Dialog:KickSlow.24.Slow Ass,SAY.Dialog:KickSlow.24.Slow Ass,b-b-b-b...,"",2025-12-29T22:52:03.792Z
58,E4_Mine1F_localization,,SAY.Dialog:KickSlow.23.Slow Ass,SAY.Dialog:KickSlow.23.Slow Ass,b-b-b-b-b...,"",2025-12-29T22:52:03.792Z
59,E4_Mine1F_localization,,SAY.Dialog:KickSlow.22.Slow Ass,SAY.Dialog:KickSlow.22.Slow Ass,...better.,"",2025-12-29T22:52:03.792Z
60,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they talked with Sick.,SAY.Dialog:KickSturdy.10.Sturdy Ass,SAY.Dialog:KickSturdy.10.Sturdy Ass,"Hold tight, Comrade. I trust the Gods will see how special Sick Ass is when they meet her.","",2025-12-29T22:52:03.792Z
61,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone. // This option is if they did NOT talk with Sick.,SAY.Dialog:KickSturdy.23.Sturdy Ass,SAY.Dialog:KickSturdy.23.Sturdy Ass,Have you seen {$NewName}? I can't find her anywhere.,"",2025-12-29T22:52:03.792Z
62,E4_Mine1F_localization,NPC dialogue repeater option. No particular order for when you talk to someone.,SAY.Dialog:KickSmart.10.Smart Ass,SAY.Dialog:KickSmart.10.Smart Ass,If we had some Human medicine maybe Sick would get better.,"",2025-12-29T22:52:03.792Z
63,E4_Mine1F_localization,Dialogue for when Kick Ass tries to exit.,SAY.Dialog:KickAttemptToExitToMine.2.Kick Ass,SAY.Dialog:KickAttemptToExitToMine.2.Kick Ass,Sick?!—@#$%&!—I don't think she'd have gone this way...,"",2025-12-29T22:52:03.792Z
64,E4_Mine1F_localization,Dialogue for when Kick Ass tries to exit.,SAY.Dialog:KickAttemptToExitOutside.2.Kick Ass,SAY.Dialog:KickAttemptToExitOutside.2.Kick Ass,I don't think Sick would have gone back out into the rain...,"",2025-12-29T22:52:03.792Z
65,E4_Mine1F_localization,Kick finds Sick Ass's lifeless body.,SAY.Dialog:KickFindsSick.1.Kick Ass,SAY.Dialog:KickFindsSick.1.Kick Ass,I FOUND YOU!,"",2025-12-29T22:52:03.792Z
66,E4_Mine1F_localization,,SAY.Dialog:KickFindsSick.2.Kick Ass,SAY.Dialog:KickFindsSick.2.Kick Ass,Sick...? SICK?!,"",2025-12-29T22:52:03.792Z
67,E4_Mine1F_localization,Kick wails.,SAY.Dialog:KickFindsSick.6.Kick Ass,SAY.Dialog:KickFindsSick.6.Kick Ass,HEEEEEHAWWWW!,"",2025-12-29T22:52:03.792Z
68,E4_Mine1F_localization,,SAY.Dialog:KickSturdy.12.,SAY.Dialog:KickSturdy.12.,REPEATER,"",2025-12-29T22:52:03.792Z
69,E4_Mine1F_localization,,SAY.Dialog:KickSlow.12.,SAY.Dialog:KickSlow.12.,REPEATER,"",2025-12-29T22:52:03.792Z
70,E4_Mine1F_localization,,SAY.Dialog:KickHard.12.,SAY.Dialog:KickHard.12.,REPEATER,"",2025-12-29T22:52:03.792Z
71,E4_Mine1F_localization,,SAY.Dialog:KickSmart.12.,SAY.Dialog:KickSmart.12.,REPEATER,"",2025-12-29T22:52:03.792Z
3,E4_HerdSplits_localization,The Herd gathers to see the commotion. Kick Ass, standing over his sister's body, is incensed and rageful.,SAY.Dialog:Debate.39.Kick Ass,SAY.Dialog:Debate.39.Kick Ass,HEEEE—@#$%&!—HAWWW!!,"",2025-12-29T22:52:03.792Z
4,E4_HerdSplits_localization,,SAY.Dialog:Debate.42.Kick Ass,SAY.Dialog:Debate.42.Kick Ass,THIS IS YOUR FAULT HARD ASS!,"",2025-12-29T22:52:03.792Z
5,E4_HerdSplits_localization,,SAY.Dialog:Debate.59.Kick Ass,SAY.Dialog:Debate.59.Kick Ass,EVERYONE deserves to know why Sick is DEAD.,"",2025-12-29T22:52:03.792Z
6,E4_HerdSplits_localization,,SAY.Dialog:Debate.60.Kick Ass,SAY.Dialog:Debate.60.Kick Ass,"What REALLY happened on our ""scavenging"" missions...","",2025-12-29T22:52:03.792Z
7,E4_HerdSplits_localization,,SAY.Dialog:Debate.61.Kick Ass,SAY.Dialog:Debate.61.Kick Ass,What Hard Ass FORCED us to do...,"",2025-12-29T22:52:03.792Z
8,E4_HerdSplits_localization,,SAY.Dialog:Debate.301.Kick Ass,SAY.Dialog:Debate.301.Kick Ass,...to the Humans.,"",2025-12-29T22:52:03.792Z
9,E4_HerdSplits_localization,,SAY.Dialog:Debate.62.Smart Ass,SAY.Dialog:Debate.62.Smart Ass,Humans?! Are you joking?!,"",2025-12-29T22:52:03.792Z
10,E4_HerdSplits_localization,Fade to flashback (next scene).,SAY.Dialog:Debate.64.Kick Ass,SAY.Dialog:Debate.64.Kick Ass,They've been—TRYING TO RETURN—to Fannyside ever since the Fire.,"",2025-12-29T22:52:03.792Z
11,E4_HerdSplits_localization,Fade back from flashback.,SAY.Dialog:Debate.76.Kick Ass,SAY.Dialog:Debate.76.Kick Ass,Hard Ass forced us to keep it a SECRET.,"",2025-12-29T22:52:03.792Z
12,E4_HerdSplits_localization,,SAY.Dialog:Debate.78.Kick Ass,SAY.Dialog:Debate.78.Kick Ass,Because you'd CRAWL BACK to the Humans just to stay alive.,"",2025-12-29T22:52:03.792Z
13,E4_HerdSplits_localization,,SAY.Dialog:Debate.79.Kick Ass,SAY.Dialog:Debate.79.Kick Ass,But LOOK AT US NOW—dying anyway!,"",2025-12-29T22:52:03.792Z
14,E4_HerdSplits_localization,,SAY.Dialog:Debate.123.Smart Ass,SAY.Dialog:Debate.123.Smart Ass,"Is this some kind of twisted joke, Hard Ass?!","",2025-12-29T22:52:03.792Z
15,E4_HerdSplits_localization,,SAY.Dialog:Debate.88.Hard Ass,SAY.Dialog:Debate.88.Hard Ass,You begged me to rescue the Humans.,"",2025-12-29T22:52:03.792Z
16,E4_HerdSplits_localization,,SAY.Dialog:Debate.89.Hard Ass,SAY.Dialog:Debate.89.Hard Ass,"But when I went to save them from the Fire, the Humans were ready to kill me to save themselves.","",2025-12-29T22:52:03.792Z
17,E4_HerdSplits_localization,,SAY.Dialog:Debate.90.Hard Ass,SAY.Dialog:Debate.90.Hard Ass,They revealed their true nature.,"",2025-12-29T22:52:03.792Z
18,E4_HerdSplits_localization,,SAY.Dialog:Debate.94.Hard Ass,SAY.Dialog:Debate.94.Hard Ass,"That day, I learned what it will take for us to survive.","",2025-12-29T22:52:03.792Z
19,E4_HerdSplits_localization,,SAY.Dialog:Debate.344.Hard Ass,SAY.Dialog:Debate.344.Hard Ass,The only option left for us is Revolution.,"",2025-12-29T22:52:03.792Z
20,E4_HerdSplits_localization,,SAY.Dialog:Debate.346.Hard Ass,SAY.Dialog:Debate.346.Hard Ass,We must become our own Masters.,"",2025-12-29T22:52:03.792Z
21,E4_HerdSplits_localization,,SAY.Dialog:Debate.83.Smart Ass,SAY.Dialog:Debate.83.Smart Ass,"Without Humans, we'll never work again!","",2025-12-29T22:52:03.792Z
22,E4_HerdSplits_localization,,SAY.Dialog:Debate.124.Smart Ass,SAY.Dialog:Debate.124.Smart Ass,"We're all gonna die because of you, Hard Ass!","",2025-12-29T22:52:03.792Z
23,E4_HerdSplits_localization,,SAY.Dialog:Debate.126.Hard Ass,SAY.Dialog:Debate.126.Hard Ass,Wrong.,"",2025-12-29T22:52:03.792Z
24,E4_HerdSplits_localization,,SAY.Dialog:Debate.127.Hard Ass,SAY.Dialog:Debate.127.Hard Ass,Asses don't require Humans to work.,"",2025-12-29T22:52:03.792Z
25,E4_HerdSplits_localization,,SAY.Dialog:Debate.128.Hard Ass,SAY.Dialog:Debate.128.Hard Ass,Living is work enough.,"",2025-12-29T22:52:03.792Z
26,E4_HerdSplits_localization,,SAY.Dialog:Debate.129.Hard Ass,SAY.Dialog:Debate.129.Hard Ass,We're free.,"",2025-12-29T22:52:03.792Z
27,E4_HerdSplits_localization,,SAY.Dialog:Debate.131.Smart Ass,SAY.Dialog:Debate.131.Smart Ass,Ha! Free to suffer and starve!,"",2025-12-29T22:52:03.792Z
28,E4_HerdSplits_localization,,SAY.Dialog:Debate.132.Smart Ass,SAY.Dialog:Debate.132.Smart Ass,You'd have us work to live—but I'd rather LIVE to WORK.,"",2025-12-29T22:52:03.792Z
29,E4_HerdSplits_localization,,SAY.Dialog:Debate.133.Smart Ass,SAY.Dialog:Debate.133.Smart Ass,That's right—I'm DONE! Time for a new Plan!,"",2025-12-29T22:52:03.792Z
30,E4_HerdSplits_localization,,SAY.Dialog:Debate.282.Smart Ass,SAY.Dialog:Debate.282.Smart Ass,ONE. We leave to find more Humans.,"",2025-12-29T22:52:03.792Z
31,E4_HerdSplits_localization,,SAY.Dialog:Debate.281.Smart Ass,SAY.Dialog:Debate.281.Smart Ass,TWO. We DON'T KILL the Humans.\n,"",2025-12-29T22:52:03.792Z
32,E4_HerdSplits_localization,,SAY.Dialog:Debate.134.Smart Ass,SAY.Dialog:Debate.134.Smart Ass,"THREE. We convince the Humans to give up their Machines, we don't die in this Hellhole, and we get our JOBS BACK.","",2025-12-29T22:52:03.792Z
33,E4_HerdSplits_localization,,SAY.Dialog:Debate.284.Smart Ass,SAY.Dialog:Debate.284.Smart Ass,EASY.,"",2025-12-29T22:52:03.792Z
34,E4_HerdSplits_localization,,SAY.Dialog:Debate.283.Smart Ass,SAY.Dialog:Debate.283.Smart Ass,Who's coming with me?!,"",2025-12-29T22:52:03.792Z
35,E4_HerdSplits_localization,Silence. Sturdy speaks.,SAY.Dialog:Debate.172.Sturdy Ass,SAY.Dialog:Debate.172.Sturdy Ass,"Comrades, I'm staying here with my Foal where we belong.","",2025-12-29T22:52:03.792Z
36,E4_HerdSplits_localization,,SAY.Dialog:Debate.317.Sturdy Ass,SAY.Dialog:Debate.317.Sturdy Ass,I know Old Ass dreamed of a world where Asses and Humans worked together again...,"",2025-12-29T22:52:03.792Z
37,E4_HerdSplits_localization,,SAY.Dialog:Debate.173.Sturdy Ass,SAY.Dialog:Debate.173.Sturdy Ass,"But if what Hard Ass says is true, then it's too late.","",2025-12-29T22:52:03.792Z
38,E4_HerdSplits_localization,,SAY.Dialog:Debate.355.Sturdy Ass,SAY.Dialog:Debate.355.Sturdy Ass,Old Ass's dream is dead.,"",2025-12-29T22:52:03.792Z
39,E4_HerdSplits_localization,,SAY.Dialog:Debate.356.Sturdy Ass,SAY.Dialog:Debate.356.Sturdy Ass,The only thing we have left is each other and our faith that the Gods have a plan.,"",2025-12-29T22:52:03.792Z
