# File: 10_asses.masses_E10Proxy
# Processed: 2025-08-21T22:17:44.196Z
# Sheets: 11

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
3,E10_Thirsty_localization,"Zooming over to elsewhere in the city, we see Thirsty Ass about to fight.","",SAY.Dialog:E10_Thirsty.14.Thirsty Ass,YEEEHAW! Time to get crackin'!,JETZ ABA! Auf geht's!,2025-08-21T22:17:44.196Z
4,E10_Thirsty_localization,"Post Thirsty-Ass Fight, if won the fight.","",SAY.Dialog:FindingKickAss.38.Kick Ass,@#$%&!,"",2025-08-21T22:17:44.196Z
5,E10_Thirsty_localization,"Thirsty Ass finds Kick Ass stomping on a Human, beaten.","",SAY.Dialog:FindingKickAss.68.Thirsty Ass,Kick Ass?!,Schlagi?,2025-08-21T22:17:44.196Z
6,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.72.Kick Ass,Thirsty?!,"",2025-08-21T22:17:44.196Z
7,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.73.Thirsty Ass,Kick Ass!!,Schlagi!!,2025-08-21T22:17:44.196Z
8,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.74.Kick Ass,Thirsty!!,"",2025-08-21T22:17:44.196Z
9,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.75.Thirsty Ass,"We came here to rescue y'all, but it looks like y'all are doin' fine on yer own!","Mir san herkomma, um euch alle z'retten, aba wia's ausschaugt, geht's euch eh guad!",2025-08-21T22:17:44.196Z
10,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.76.Thirsty Ass,Where are the others?,Wo san denn die Andern?,2025-08-21T22:17:44.196Z
11,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.77.Kick Ass,I don't know.,"",2025-08-21T22:17:44.196Z
12,E10_Thirsty_localization,Go to line 22,"",SAY.Dialog:FindingKickAss.78.Kick Ass,We got SEPARATED in the crowd.,"",2025-08-21T22:17:44.196Z
13,E10_Thirsty_localization,"Post Thirsty-Ass Fight, if lost the fight.","",SAY.Dialog:E10_Thirsty.36.Thirsty Ass,Dang...,Zefix...,2025-08-21T22:17:44.196Z
14,E10_Thirsty_localization,"Kick Ass arrives and finds Thirsty on the ground, beaten.","",SAY.Dialog:E10_Thirsty.9.Kick Ass,@#$%&!,"",2025-08-21T22:17:44.196Z
15,E10_Thirsty_localization,"","",SAY.Dialog:E10_Thirsty.40.Thirsty Ass,What a sight for sore eyes—if it ain't Kick Ass!,Is der jetz echt? Is des ned der Schlagi?,2025-08-21T22:17:44.196Z
16,E10_Thirsty_localization,"","",SAY.Dialog:E10_Thirsty.37.Kick Ass,Thirsty? What are you doing HERE?,"",2025-08-21T22:17:44.196Z
17,E10_Thirsty_localization,"","",SAY.Dialog:E10_Thirsty.41.Thirsty Ass,We came to git you Comrade.,"Mir san herkomma, um di z'holen, Chef.",2025-08-21T22:17:44.196Z
18,E10_Thirsty_localization,"","",SAY.Dialog:E10_Thirsty.42.Thirsty Ass,We came to bring you home.,"Mir san herkomma, um di hoam z'bringa.",2025-08-21T22:17:44.196Z
19,E10_Thirsty_localization,"","",SAY.Dialog:E10_Thirsty.43.Kick Ass,You'll have me BACK? After everything I've DONE?,"",2025-08-21T22:17:44.196Z
20,E10_Thirsty_localization,"","",SAY.Dialog:E10_Thirsty.44.Thirsty Ass,"What matters most, is that we stick together.","Was zählt, is, dass mia alle z'samm halten.",2025-08-21T22:17:44.196Z
21,E10_Thirsty_localization,Go to line 22,"",SAY.Dialog:E10_Thirsty.45.Thirsty Ass,"Plus, I need more customers! I finally opened The Bottom's Up Ba—","Außerdem brauch i mehr Kundschaft! I hob endlich mei Bar eröffnet, „Zum Tiefen Wasserloch“ –",2025-08-21T22:17:44.196Z
22,E10_Thirsty_localization,Proper Ass enters and invites them to the government building.,"",SAY.Dialog:FindingKickAss.25.Proper Ass,Good afternoon Chaps!,"",2025-08-21T22:17:44.196Z
23,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.59.Proper Ass,We have located the building where the Humans make their decisions.,"",2025-08-21T22:17:44.196Z
24,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.58.Proper Ass,The whole Protest is moving over there as we speak.,"",2025-08-21T22:17:44.196Z
25,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.57.Proper Ass,Care to join us?,"",2025-08-21T22:17:44.196Z
26,E10_Thirsty_localization,"","",SAY.Dialog:FindingKickAss.60.Kick Ass,The OTHERS!,"",2025-08-21T22:17:44.196Z
27,E10_Thirsty_localization,They all run off.,"",SAY.Dialog:FindingKickAss.61.Thirsty Ass,Let's git goin'!,Auf geht's!,2025-08-21T22:17:44.196Z
3,E10_Hard_localization,"Smart Ass is in flanked by two riot cops and, after the line, is knocked out.","",SAY.Dialog:E10_Hard.89.Smart Ass,"You think this will be EASY, do you?","",2025-08-21T22:17:44.196Z
4,E10_Hard_localization,Hard Ass runs in and confronts the riot cops.,"",SAY.Dialog:E10_Hard.65.Hard Ass,Get away from her.,"",2025-08-21T22:17:44.196Z
5,E10_Hard_localization,Branch 1: Hard Ass loses the fight against the horde of riot cops.,"",SAY.Dialog:E10_Hard.38.Smart Ass,You saw here it folks... the expert on saving others: Hard Ass.,"",2025-08-21T22:17:44.196Z
6,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.82.Hard Ass,...,"",2025-08-21T22:17:44.196Z
7,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.81.Smart Ass,How did you find me?,"",2025-08-21T22:17:44.196Z
8,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.84.Hard Ass,Slow Ass...,"",2025-08-21T22:17:44.196Z
9,E10_Hard_localization,"After this line, skip to line 21.","",SAY.Dialog:E10_Hard.80.Smart Ass,You gotta be joking...,"",2025-08-21T22:17:44.196Z
10,E10_Hard_localization,Branch 2: Hard Ass wins the fight against the horde of riot cops.,"",SAY.Dialog:E10_Hard.71.Smart Ass,I didn't need your help...,"",2025-08-21T22:17:44.196Z
11,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.18.Hard Ass,Save your breath. I didn't do it for you.,"",2025-08-21T22:17:44.196Z
12,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.73.Smart Ass,Then... are you here to humiliate me?,"",2025-08-21T22:17:44.196Z
13,E10_Hard_localization,Branch 2.1: If Good Hard Ass won in the E6 Nightmare fight.,"",SAY.Dialog:E10_Hard.101.Hard Ass,I'm here because we need everyone we can find to protect the Territory back home.,"",2025-08-21T22:17:44.196Z
14,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.102.Smart Ass,What a joke. Like I want to go back to that Hellhole.,"",2025-08-21T22:17:44.196Z
15,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.103.Hard Ass,"It doesn't look like you're doing so well out here, Smart.","",2025-08-21T22:17:44.196Z
16,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.104.Smart Ass,"It's a bit of a Hellhole out here, too, to be honest.","",2025-08-21T22:17:44.196Z
17,E10_Hard_localization,Branch 2.2: If Evil Hard Ass won in the E6 Nightmare fight.,"",SAY.Dialog:E10_Hard.105.Hard Ass,You have done enough of that to yourself.,"",2025-08-21T22:17:44.196Z
18,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.106.Smart Ass,Ha.,"",2025-08-21T22:17:44.196Z
19,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.107.Hard Ass,You still want a Human for a Master?,"",2025-08-21T22:17:44.196Z
20,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.108.Smart Ass,...,"",2025-08-21T22:17:44.196Z
21,E10_Hard_localization,"Branches (1, 2.1, and 2.2) combine. The other donkeys arrive.","",SAY.Dialog:E10_Hard.30.The Masses,Don't stop the momentum! Keep pushing!,"",2025-08-21T22:17:44.196Z
22,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.118.Proper Ass,This is the building where the Humans make their decisions!,"",2025-08-21T22:17:44.196Z
23,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.119.Proper Ass,EVERYBODY GET INSIDE!,"",2025-08-21T22:17:44.196Z
24,E10_Hard_localization,"The camera moves over to show the rest of the main herd arriving, starting with Nice, Slow, and potentially Sad).","",SAY.Dialog:E10_Hard.629.Nice Ass,Hard Ass! Smart Ass! We found you!,"",2025-08-21T22:17:44.196Z
25,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.635.Nice Ass,Where is—?,"",2025-08-21T22:17:44.196Z
26,E10_Hard_localization,Kick and Thirsty enter.,"",SAY.Dialog:E10_Hard.636.Thirsty Ass,Yeehaw! We're all here!,Da schaug' her! Mia san alle hier!,2025-08-21T22:17:44.196Z
27,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.638.Slow Ass,Wait—,"",2025-08-21T22:17:44.196Z
28,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.644.Slow Ass,Where's B-Big Ass?,"",2025-08-21T22:17:44.196Z
29,E10_Hard_localization,Branch 3.1: Big Ass died in the Factory.,"",SAY.Dialog:E10_Hard.543.Smart Ass,He gave his life in the Factory to save all these idiots from slaughter.,"",2025-08-21T22:17:44.196Z
30,E10_Hard_localization,"After this, skip to line 42 or 44.","",SAY.Dialog:E10_Hard.551.Kick Ass,@#$%&! We weren't even able to SEND HIS SOUL!,"",2025-08-21T22:17:44.196Z
31,E10_Hard_localization,Branch 3.2: Big Ass survived the Factory (either by running or by fighting and winning),"",SAY.Dialog:E10_Hard.555.Smart Ass,He gave his life in the Factory to save all these idiots from slaughter—,"",2025-08-21T22:17:44.196Z
32,E10_Hard_localization,Big Ass enters.,"",SAY.Dialog:E10_Hard.366.Big Ass,"{vpunch=100,0.75}They're not idiots, Smart Ass!","",2025-08-21T22:17:44.196Z
33,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.370.Big Ass,"They're just trying to survive, like us.","",2025-08-21T22:17:44.196Z
34,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.554.Smart Ass,"Big Ass, I—","",2025-08-21T22:17:44.196Z
35,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.369.Kick Ass,You're ALIVE?!,"",2025-08-21T22:17:44.196Z
36,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.376.Big Ass,I am. And I did it.,"",2025-08-21T22:17:44.196Z
37,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.556.Big Ass,I freed the Asses.,"",2025-08-21T22:17:44.196Z
38,E10_Hard_localization,These lines only occur if Big Ass managed to destroy the factory.,"",SAY.Dialog:E10_Hard.379.Big Ass,I faced off against the horrible Human in charge of the Factory.,"",2025-08-21T22:17:44.196Z
39,E10_Hard_localization,These lines only occur if Big Ass managed to destroy the factory.,"",SAY.Dialog:E10_Hard.557.Big Ass,And I caused a massive explosion too.,"",2025-08-21T22:17:44.196Z
40,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.382.Hard Ass,"Good work, Comrade.","",2025-08-21T22:17:44.196Z
41,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.383.Thirsty Ass,Yeehaw! We're gonna be a Herd again!,Sauba sog i! Mir werden wieda a Herdn sei!,2025-08-21T22:17:44.196Z
42,E10_Hard_localization,These lines only occur if Sad Ass deserted the Herd at the Zoo,"",SAY.Dialog:E10_Hard.153.Nice Ass,Still no sign of Sad Ass?,"",2025-08-21T22:17:44.196Z
43,E10_Hard_localization,These lines only occur if Sad Ass deserted the Herd at the Zoo,"",SAY.Dialog:E10_Hard.154.Kick Ass,Not after he ABANDONED us at the Zoo...,"",2025-08-21T22:17:44.196Z
44,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.164.Thirsty Ass,How the hell are we gonna make it back to our Farm without the ding dang Tractor-Machine?,Wie zum Deifi soll ma denn zur Farm komma ohne die depperte Traktor-Maschin'?,2025-08-21T22:17:44.196Z
45,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.165.Nice Ass,We could run!,"",2025-08-21T22:17:44.196Z
46,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.166.Slow Ass,B-But I'd hold everyb-b-body back.,"",2025-08-21T22:17:44.196Z
47,E10_Hard_localization,Branch 4.1: Kick makes a speech,"",SAY.Dialog:E10_Hard.167.Kick Ass,We're NOT going to leave any of us BEHIND!,"",2025-08-21T22:17:44.196Z
48,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.389.Kick Ass,We owe it to Big Ass to make sure EVERYONE finds a SAFE place to live.,"",2025-08-21T22:17:44.196Z
49,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.403.Kick Ass,"If the Humans don't kill us today, they will kill us TOMORROW.","",2025-08-21T22:17:44.196Z
50,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.404.Kick Ass,You have NO IDEA what we saw in that FACTORY!,"",2025-08-21T22:17:44.196Z
51,E10_Hard_localization,Branch 4.2: Big makes a speech,"",SAY.Dialog:E10_Hard.392.Big Ass,No one gets left behind!,"",2025-08-21T22:17:44.196Z
52,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.394.Big Ass,And I mean no one.,"",2025-08-21T22:17:44.196Z
53,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.396.Big Ass,These Asses deserve to find a safe place to live too.,"",2025-08-21T22:17:44.196Z
54,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.483.Big Ass,"If the Humans don't kill us today, they will kill us tomorrow.","",2025-08-21T22:17:44.196Z
55,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.484.Big Ass,You have no idea what we saw in that Factory!,"",2025-08-21T22:17:44.196Z
56,E10_Hard_localization,Line is different in Miro / branches converge here.,"",SAY.Dialog:E10_Hard.486.Slow Ass,"Smart Ass, come up with a new P-P-Plan!","",2025-08-21T22:17:44.196Z
57,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.454.Smart Ass,I... have no Plan...,"",2025-08-21T22:17:44.196Z
58,E10_Hard_localization,Branch 5.1: Nice offers to go inside the government building.,"",SAY.Dialog:E10_Hard.579.Nice Ass,Yikes! Then maybe we join these other Asses and go inside!,"",2025-08-21T22:17:44.196Z
59,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.604.Thirsty Ass,"But Nice Ass, this ain't our fight!","Aba Netti, des is ned unsre Sach'!",2025-08-21T22:17:44.196Z
60,E10_Hard_localization,Branch 5.2: Big offers to go inside the government building.,"",SAY.Dialog:E10_Hard.581.Big Ass,Well I do.,"",2025-08-21T22:17:44.196Z
61,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.583.Big Ass,We join these other Asses and go inside!,"",2025-08-21T22:17:44.196Z
62,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.603.Thirsty Ass,"But Big Ass, this ain't our fight!","Aba Mega, des is ned unsre Sach'!",2025-08-21T22:17:44.196Z
63,E10_Hard_localization,Branches 5.1 and 5.2 converge.,"",SAY.Dialog:E10_Hard.569.Hard Ass,This is our fight.,"",2025-08-21T22:17:44.196Z
64,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.570.Hard Ass,"You might not agree with the tactics of the other Asses, but our goals are the same.","",2025-08-21T22:17:44.196Z
65,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.572.Slow Ass,We're all on the same side.,"",2025-08-21T22:17:44.196Z
66,E10_Hard_localization,"If Sad is there, he says this line.","",SAY.Dialog:E10_Hard.190.Sad Ass,We are...,"",2025-08-21T22:17:44.196Z
67,E10_Hard_localization,"If Sad is not there, Nice says this line.","",SAY.Dialog:E10_Hard.187.Nice Ass,We are.,"",2025-08-21T22:17:44.196Z
68,E10_Hard_localization,Nice Ass runs inside and Thirsty calls after her. Everyone runs inside.,"",SAY.Dialog:E10_Hard.192.Thirsty Ass,Nice Ass—?! Wait!,Netti –?! Wart'!,2025-08-21T22:17:44.196Z
69,E10_Hard_localization,"Before running in, this dialogue occurs between Big and Smart if Big Ass survives the factory.","",SAY.Dialog:E10_Hard.505.Smart Ass,Big Ass. I...,"",2025-08-21T22:17:44.196Z
70,E10_Hard_localization,Not in the Miro?,"",SAY.Dialog:E10_Hard.507.Big Ass,You...,"",2025-08-21T22:17:44.196Z
71,E10_Hard_localization,"","",MENU.Dialog:E10_Hard.526,You didn't have faith in me.,"",2025-08-21T22:17:44.196Z
72,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.537.Big Ass,You didn't have faith in me.,"",2025-08-21T22:17:44.196Z
73,E10_Hard_localization,"","",MENU.Dialog:E10_Hard.527,You were just looking out for our own.,"",2025-08-21T22:17:44.196Z
74,E10_Hard_localization,"","",SAY.Dialog:E10_Hard.538.Big Ass,You were just looking out for our own.,"",2025-08-21T22:17:44.196Z
3,E10_Government_localization,"Inside the government building now, Proper Ass addresses the crowd.","",SAY.Dialog:Occupation.25.Proper Ass,No Human enters and no Ass leaves until we have determined our next move.,"",2025-08-21T22:17:44.196Z
4,E10_Government_localization,"","",SAY.Dialog:Occupation.431.Skinny Ass,"We gotta give the Humans our demands, but how?","",2025-08-21T22:17:44.196Z
5,E10_Government_localization,The camera goes over to the radio in one of the offices.,"",SAY.Dialog:Occupation.2.Radio Host Marcos,*ksh* And we're back with this afternoon's special coverage of today's dramatic events.,"",2025-08-21T22:17:44.196Z
6,E10_Government_localization,"","",SAY.Dialog:Occupation.26.Radio Host Marcos,Mecha's Government building has been overrun by donkeys.,"",2025-08-21T22:17:44.196Z
7,E10_Government_localization,"","",SAY.Dialog:Occupation.27.Radio Host Marcos,"That's right. You heard me, donkeys.","",2025-08-21T22:17:44.196Z
8,E10_Government_localization,"","",SAY.Dialog:Occupation.433.Radio Host Marcos,We have reports that all staffers have managed to escape out the back door.,"",2025-08-21T22:17:44.196Z
9,E10_Government_localization,"","",SAY.Dialog:Occupation.28.Radio Host Marcos,Police are struggling to fathom how security forces and intelligence agencies have failed to stop the threat.,"",2025-08-21T22:17:44.196Z
10,E10_Government_localization,"","",SAY.Dialog:Occupation.430.Radio Host Marcos,The animals appear to have escaped from Mme. Derriere's Assorted Meats and Beauty Goods Factory.,"",2025-08-21T22:17:44.196Z
11,E10_Government_localization,"","",SAY.Dialog:Occupation.442.Radio Host Marcos,We'll have more on this story at the top of the hour.,"",2025-08-21T22:17:44.196Z
12,E10_Government_localization,Music starts blasting and we have a couple minutes of the camera moving around to see the chaos of the Asses occupying the government building.,"",SAY.Dialog:Occupation.441.Radio Host Marcos,"Up next, the #2 song on Mecha's Top 40! asi9 by David Mesiha.","",2025-08-21T22:17:44.196Z
13,E10_Government_localization,The radio gets destroyed and the camera flies over to the front door.,"",SAY.Dialog:Occupation.554.Resentful Ass,Hey! Everyone get ready!,"",2025-08-21T22:17:44.196Z
14,E10_Government_localization,"","",SAY.Dialog:Occupation.571.Resentful Ass,There's an Ass approaching!,"",2025-08-21T22:17:44.196Z
15,E10_Government_localization,"","",SAY.Dialog:Occupation.570.Resentful Ass,Wait!,"",2025-08-21T22:17:44.196Z
16,E10_Government_localization,"","",SAY.Dialog:Occupation.569.Resentful Ass,Is that a Human on their back?,"",2025-08-21T22:17:44.196Z
17,E10_Government_localization,"","",SAY.Dialog:Occupation.448.Golden Ass,*COUGH*,"",2025-08-21T22:17:44.196Z
18,E10_Government_localization,"","",SAY.Dialog:Occupation.665.Gaunt Ass,Stop right there!,"",2025-08-21T22:17:44.196Z
19,E10_Government_localization,"","",SAY.Dialog:Occupation.666.Proper Ass,No Humans allowed inside.,"",2025-08-21T22:17:44.196Z
20,E10_Government_localization,"","",SAY.Dialog:Occupation.667.Proper Ass,We're occupying this building until our demands are met.,"",2025-08-21T22:17:44.196Z
21,E10_Government_localization,"","",SAY.Dialog:Occupation.671.Golden Ass,"Excellent work, Vassals.","",2025-08-21T22:17:44.196Z
22,E10_Government_localization,"","",SAY.Dialog:Occupation.672.Golden Ass,*COUGH*,"",2025-08-21T22:17:44.196Z
23,E10_Government_localization,"","",SAY.Dialog:Occupation.673.Golden Ass,If only the apathetic Masses in the Astral Plane could meet Ass Souls of your caliber!,"",2025-08-21T22:17:44.196Z
24,E10_Government_localization,"","",SAY.Dialog:Occupation.676.Bleak Ass,Are you...?,"",2025-08-21T22:17:44.196Z
25,E10_Government_localization,"","",SAY.Dialog:Occupation.678.Edgy Ass,It can't be...,"",2025-08-21T22:17:44.196Z
26,E10_Government_localization,"","",SAY.Dialog:Occupation.680.Skinny Ass,But that's only in stories for Foals...,"",2025-08-21T22:17:44.196Z
27,E10_Government_localization,"","",SAY.Dialog:Occupation.682.Helpful Ass,Are you the Golden Ass? The Gods incarnate?!,"",2025-08-21T22:17:44.196Z
28,E10_Government_localization,"","",SAY.Dialog:Occupation.643.Golden Ass,"I am one with many names: The Gods, HEE and HAW, Janus.","",2025-08-21T22:17:44.196Z
