# File: 3_asses.masses_E3Proxy
# Processed: 2025-12-29T08:53:10.841Z
# Sheets: 10

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
49,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.383.Sick Ass,...,...,2025-12-29T08:53:10.841Z
50,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.381.Kick Ass,SICK ASS! @#$%&!,SNOTJE! Godver!,2025-12-29T08:53:10.841Z
51,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.170.Smart Ass,"If we don't leave and find the Humans now, we'll all end up like Sick Ass.","Als we nu niet vertrekken en de Mensen zoeken, eindigen we allemaal zoals Snotezel.",2025-12-29T08:53:10.841Z
52,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.447.Smart Ass,We need to get out of here!,We moeten hier weg!,2025-12-29T08:53:10.841Z
53,E3_Mine1FOpening_localization,These appear on screen as a cacophony of brays.,,WRITE.Dialog:ScavengersReturn.438,Go where?,Waarheen?,2025-12-29T08:53:10.841Z
54,E3_Mine1FOpening_localization,These appear on screen as a cacophony of brays.,,WRITE.Dialog:ScavengersReturn.446,How far?,Hoe ver?,2025-12-29T08:53:10.841Z
55,E3_Mine1FOpening_localization,These appear on screen as a cacophony of brays. (Spoken by Thirsty),,WRITE.Dialog:ScavengersReturn.445,"Ah heck, I dunno.","Ah zeg, 'k weet het niet.",2025-12-29T08:53:10.841Z
56,E3_Mine1FOpening_localization,These appear on screen as a cacophony of brays.,,WRITE.Dialog:ScavengersReturn.444,I'm hungry.,'k Heb honger.,2025-12-29T08:53:10.841Z
57,E3_Mine1FOpening_localization,These appear on screen as a cacophony of brays.,,WRITE.Dialog:ScavengersReturn.443,"Golly, but it's warm and dry in here!","Amai, maar 't is hier warm en droog!",2025-12-29T08:53:10.841Z
58,E3_Mine1FOpening_localization,These appear on screen as a cacophony of brays.,,WRITE.Dialog:ScavengersReturn.442,@#$%&! We can't leave Sick BEHIND!,Godver! We kunnen Zieke toch niet ACHTERLATEN!,2025-12-29T08:53:10.841Z
59,E3_Mine1FOpening_localization,These appear on screen as a cacophony of brays.,,WRITE.Dialog:ScavengersReturn.441,Aren't I the Ace Strategist?!,Ben ik niet de Top Strateeg?!,2025-12-29T08:53:10.841Z
60,E3_Mine1FOpening_localization,Sturdy Ass shouts for everyone to calm down.,,SAY.Dialog:ScavengersReturn.176.Sturdy Ass,COMRADES. Let's not waste our time and energy fighting amongst ourselves.,KAMERADEN. Laat ons onze tijd en energie niet verspillen met onder elkaar vechten.,2025-12-29T08:53:10.841Z
61,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.177.Sturdy Ass,We have to stick together.,We moeten samenblijven.,2025-12-29T08:53:10.841Z
62,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.387.Sturdy Ass,"Smart Ass, let's divide the rations and get everyone fed.","Slimme Zak, laat ons de porties verdelen en iedereen eten geven.",2025-12-29T08:53:10.841Z
63,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.448.Sturdy Ass,"{$NewName}, go play with your rocks.","{$NewName}, ga spelen met uw stenen.",2025-12-29T08:53:10.841Z
64,E3_Mine1FOpening_localization,,,SAY.Dialog:ScavengersReturn.80.{$NewName},Really? Wahoo!,Echt? Joepie!,2025-12-29T08:53:10.841Z
65,E3_Mine1FOpening_localization,Fade out from this scene and into Mine1F.,,SAY.Dialog:ScavengersReturn.111.Sturdy Ass,"Yes, just stay away from the evil, soulless, job-taking, child-killing Machines.","Ja, maar blijf weg van die slechte, zielloze, werk-afpakkende, kind-dodende Machines.",2025-12-29T08:53:10.841Z
66,E3_Mine1FOpening_localization,,,WRITE.Dialog:Localizer.6,Slow Ass,Slome Ezel,2025-12-29T08:53:10.841Z
67,E3_Mine1FOpening_localization,,,WRITE.Dialog:Localizer.5,Thirsty Ass,Dorstklap,2025-12-29T08:53:10.841Z
68,E3_Mine1FOpening_localization,,,WRITE.Dialog:Localizer.4,Big Ass,Mega Ezel,2025-12-29T08:53:10.841Z
69,E3_Mine1FOpening_localization,,,WRITE.Dialog:Localizer.3,Nice Ass,Schoon Beest,2025-12-29T08:53:10.841Z
70,E3_Mine1FOpening_localization,,,WRITE.Dialog:Localizer.2,Kick Ass,Stampgast,2025-12-29T08:53:10.841Z
71,E3_Mine1FOpening_localization,,,WRITE.Dialog:Localizer.7,Smart Ass,Betweter,2025-12-29T08:53:10.841Z
3,E3_Mine1F_localization,Surdy says this to prevent The Foal from going outside into the rain.,,SAY.Dialog:AttemptToExitToOutside.1.Sturdy Ass,HEY! Where do you think you are going?,HEY! Waar denkt ge da ge naartoe gaat?!,2025-12-29T08:53:10.841Z
4,E3_Mine1F_localization,Said after playing Rocks.,,SAY.Dialog:PostRocks.1.{$NewName},I love love LOVE Rocks!,Ik hou hou HOU van Keien!,2025-12-29T08:53:10.841Z
5,E3_Mine1F_localization,Variation 1. If the Foal hasn't talked to Nice and Sad.,,SAY.Dialog:PostRocks.8.{$NewName},Maybe Aunty Nice wants to watch me play!,Misschien wil Tante Schoontje wel komen kijken!,2025-12-29T08:53:10.841Z
6,E3_Mine1F_localization,Variation 2. If the Foal has talked to Nice and Sad.,,SAY.Dialog:PostRocks.16.{$NewName},Maybe Uncle Thirsty wants to watch me play!,Misschien wil Nonkel Dorst wel meekijken!,2025-12-29T08:53:10.841Z
7,E3_Mine1F_localization,Interactable object (wall), the scoreboard.,,SAY.Dialog:PongHighScore.1.{$NewName},My high score for Rocks today is {$Number}.,Mijn hoogste score vandaag is {$Number}.,2025-12-29T08:53:10.841Z
8,E3_Mine1F_localization,The Foal says this to herself when finding one of the Rocks that allow her to play a variation of Rocks.,,SAY.Dialog:AlternativeRock.1.{$NewName},Cool. This rock looks different! I'm gonna keep it!,Wauw! Deze kei ziet er kei-cool uit! Die hou ik bij!,2025-12-29T08:53:10.841Z
9,E3_Mine1F_localization,The Foal says this to herself when finding one of the Rocks that allow her to play a variation of Rocks.,,SAY.Dialog:HardRock.1.{$NewName},"Wow, what a hard rock! I'm gonna keep it.",Amai! Da’s een harde kei! Die steek ik bij!,2025-12-29T08:53:10.841Z
10,E3_Mine1F_localization,The Foal says this to herself when finding one of the Rocks that allow her to play a variation of Rocks.,,SAY.Dialog:ClassicRock.1.{$NewName},"Wow, what a classic rock! This one might be my favourite!",Wauw! Wat een klassieker! Da’s misschien mijn favoriet!,2025-12-29T08:53:10.841Z
11,E3_Mine1F_localization,The Foal says this to herself when finding one of the Rocks that allow her to play a variation of Rocks. This object is also the wheel for the minecart, needed to break the wall to the next area.,,SAY.Dialog:MineCartWheel.1.{$NewName},This is a weird looking rock...,Da’s een raar uitziende kei…,2025-12-29T08:53:10.841Z
12,E3_Mine1F_localization,The Foal says this to herself if she interacts with the wall and she doesn't have the wheel,,,SAY.Dialog:TooDarkExit.9.{$NewName},It's all boarded up.,Alles is dichtgetimmerd.,2025-12-29T08:53:10.841Z
13,E3_Mine1F_localization,The Foal says this to herself if she interacts with the mine cart and she doesn't have the wheel,,,SAY.Dialog:Wheel-NoWheel.4.{$NewName},It's missing one of those round things...,Er ontbreekt zo’n rond ding…,2025-12-29T08:53:10.841Z
14,E3_Mine1F_localization,The Foal says this to herself when she successfully brings the wheel object to the cart. It can now be pushed into the wall.,,SAY.Dialog:Wheel-NoWheel.21.{$NewName},Cool! It fits perfectly!,Joepie! ’t Past perfect!,2025-12-29T08:53:10.841Z
15,E3_Mine1F_localization,Public conversation with Sad (and Nice).,,SAY.Dialog:NiceSad_Public.23.Sad Ass,*whimper*,*snik*,2025-12-29T08:53:10.841Z
16,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.79.{$NewName},"Do you want to watch me play Rocks, Uncle Sad?","Wil je kijken naar mijn Stenen-spel, Nonkel Triestigaard?",2025-12-29T08:53:10.841Z
17,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.21.Sad Ass,Sorry... I’m not really in the mood to play.,Sorry... Ik ben eigenlijk nie in de stemming om te spelen.,2025-12-29T08:53:10.841Z
18,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.13.{$NewName},Why not?,Waarom niet?,2025-12-29T08:53:10.841Z
19,E3_Mine1F_localization,Jump to either line 20 or 23.,,SAY.Dialog:NiceSad_Public.59.Sad Ass,*sigh* Because some days your Uncle Sad Ass just doesn't know why he's alive...,*zucht* Omdat uw Nonkel Triestigaard sommige dagen zelf nie weet waarom hij nog leeft...,2025-12-29T08:53:10.841Z
20,E3_Mine1F_localization,Dialogue option 1.1.,,MENU.Dialog:NiceSad_Public.105,Tell Uncle Sad Ass why you think you're alive.,Zeg tegen Nonkel Triestigaard waarom jij denkt dat je leeft.,2025-12-29T08:53:10.841Z
21,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.82.{$NewName},I think we're alive to live in the present and do what brings us joy.,Ik denk dat we leven om nu plezier te maken en te doen waar we blij van worden.,2025-12-29T08:53:10.841Z
22,E3_Mine1F_localization,Jump to line 25.,,SAY.Dialog:NiceSad_Public.107.{$NewName},"If what we're doing doesn't bring us joy, maybe we should do something different!","Als wat we doen ons geen vreugde brengt, moeten we misschien iets anders doen!",2025-12-29T08:53:10.841Z
23,E3_Mine1F_localization,Dialogue option 1.2.,,MENU.Dialog:NiceSad_Public.106,Tell Uncle Sad Ass why Comrade Mother says you're alive.,Zeg wat Kameraad-Moeder zegt over waarom je leeft.,2025-12-29T08:53:10.841Z
24,E3_Mine1F_localization,Jump to line 25.,,SAY.Dialog:NiceSad_Public.83.{$NewName},Comrade Mother says we're alive to honour the legacy of our Ancestors through hard Work.,Kameraad-Moeder zegt dat we leven om de erfenis van onze Voorouders te eren met hard Werk.,2025-12-29T08:53:10.841Z
25,E3_Mine1F_localization,Nice Ass enters the frame.,,SAY.Dialog:NiceSad_Public.90.Nice Ass,"Is {$NewName} giving you some good advice, Uncle Sad?","Is {$NewName} u goeie raad aan ’t geven, Nonkel Sad?",2025-12-29T08:53:10.841Z
26,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.91.Sad Ass,Yes... She's just like her sister Lazy used to be.,Ja... Ze is net zoals haar zus Luijetje vroeger was.,2025-12-29T08:53:10.841Z
27,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.92.Sad Ass,Full of wisdom.,Vol wijsheid.,2025-12-29T08:53:10.841Z
28,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.93.Sad Ass,"Lazy always said, ""Boredom is...""",Lazy zei altijd: “Verveling is...”,2025-12-29T08:53:10.841Z
29,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.94.Sad Ass,"""is..."" *whimper*",“is...” *snik*,2025-12-29T08:53:10.841Z
30,E3_Mine1F_localization,,,SAY.Dialog:NiceSad_Public.100.Nice Ass,"Sorry little Comrade, let's give your Uncle some space.","Sorry, kleine Kameraad, we laten uw Nonkel best efkes gerust.",2025-12-29T08:53:10.841Z
31,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:NiceSad_Public.108.Nice Ass,It's not easy for him being back inside the Mine.,’t Is nie makkelijk voor hem om terug in de Mijn te zijn.,2025-12-29T08:53:10.841Z
32,E3_Mine1F_localization,Repeater for Sad Ass.,,SAY.Dialog:SadPostPublic.3.Sad Ass,*sigh*,*zucht*,2025-12-29T08:53:10.841Z
33,E3_Mine1F_localization,Repeater 1 for Nice Ass.,,SAY.Dialog:NicePostPublic.10.Nice Ass,"Don't worry, it's not your fault.","’t Is uw schuld nie, maak u geen zorgen.",2025-12-29T08:53:10.841Z
34,E3_Mine1F_localization,,,SAY.Dialog:NicePostPublic.22.Nice Ass,You just remind him so much of your sister.,Ge doet hem gewoon te hard denken aan uw zus.,2025-12-29T08:53:10.841Z
35,E3_Mine1F_localization,Repeater 2 for Nice Ass.,,SAY.Dialog:NicePostPublic.12.Nice Ass,Just give him some space.,Geef hem gewoon wat ruimte.,2025-12-29T08:53:10.841Z
36,E3_Mine1F_localization,Private conversation with Sad and Nice, while Foal is inside the tunnels.,,SAY.Dialog:TunnelNiceSadPrivate.22.{$NewName},Someone's whispering...,Iemand is aan ’t fluisteren...,2025-12-29T08:53:10.841Z
37,E3_Mine1F_localization,The camera moves over to Nice Ass.,,SAY.Dialog:TunnelNiceSadPrivate.26.Nice Ass,Comrade—,Kameraad—,2025-12-29T08:53:10.841Z
38,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.21.Sad Ass,"You're going to tell the others I set the Fire, aren't you...","Ge gaat de anderen zeggen dat ik het Vuur heb gesticht, hè…",2025-12-29T08:53:10.841Z
39,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.70.Nice Ass,Not a chance. I made a gosh darn promise and I intend on keeping it!,Geen sprake van. Ik heb een belofte gedaan en ik hou mij eraan!,2025-12-29T08:53:10.841Z
40,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.37.Sad Ass,You say that... but not everything you say is true.,Ge zegt dat wel… maar niet alles wat ge zegt is waar.,2025-12-29T08:53:10.841Z
41,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.36.Sad Ass,That day in the Outhouse... I really thought that things would get better.,Die dag in de Hudo... Ik dacht echt da ’t beter ging worden.,2025-12-29T08:53:10.841Z
42,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.35.Sad Ass,But they haven't.,Maar dat is nie gebeurd.,2025-12-29T08:53:10.841Z
43,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.34.Nice Ass,We all make mistakes!,Iedereen maakt fouten!,2025-12-29T08:53:10.841Z
44,E3_Mine1F_localization,Jump to either line 45 or 46.,,SAY.Dialog:TunnelNiceSadPrivate.38.Nice Ass,Hard Ass couldn't save the Humans.,Stoere kon de Mensen niet redden.,2025-12-29T08:53:10.841Z
45,E3_Mine1F_localization,Branch 2.1. If the stable was set on fire in Ep2. Jump to line 47.,,SAY.Dialog:TunnelNiceSadPrivate.43.Nice Ass,I wasn't fast enough to save the Stable.,Ik was nie snel genoeg om de Stal te redden.,2025-12-29T08:53:10.841Z
46,E3_Mine1F_localization,Branch 2.2. If the stable was saved in Ep2. Jump to line 47.,,SAY.Dialog:TunnelNiceSadPrivate.48.Nice Ass,I only barely saved the Stable.,Ik heb de Stal maar net gered.,2025-12-29T08:53:10.841Z
47,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.49.Nice Ass,And Trusty Ass... poor Trusty Ass.,En Trusty... arme Trusty.,2025-12-29T08:53:10.841Z
48,E3_Mine1F_localization,,,SAY.Dialog:TunnelNiceSadPrivate.52.Sad Ass,*whimper*,*snik*,2025-12-29T08:53:10.841Z
49,E3_Mine1F_localization,its Job capital?,,SAY.Dialog:TunnelNiceSadPrivate.51.Nice Ass,Maybe there won't be golden statues or dancing or our old Jobs.,Misschien komen er geen gouden beelden of dansen of onze oude Beroepen terug.,2025-12-29T08:53:10.841Z
50,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:TunnelNiceSadPrivate.50.Nice Ass,"But golly, at least we have each other!","Maar allé, we hebben mekaar tenminste nog!",2025-12-29T08:53:10.841Z
51,E3_Mine1F_localization,Public conversation with Big and Thirsty.,,SAY.Dialog:ThirstyBig_Public.40.Thirsty Ass,*oof*—Just sayin' it's a crazy idea!,*oef*—’k zeg ’t gewoon: da’s een zotte gedacht!,2025-12-29T08:53:10.841Z
52,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.42.Big Ass,Oh! Hello little Comrade.,"Oh! Dag, kleine Kameraad.",2025-12-29T08:53:10.841Z
53,E3_Mine1F_localization,Jump to dialogue options, lines 55, 59, or 62.,,SAY.Dialog:ThirstyBig_Public.73.Big Ass,We're just moving this boulder in case the flood starts to come any closer.,"We zijn dit rotsbloki aan ’t verleggen, voor als de vloed nog dichter komt.",2025-12-29T08:53:10.841Z
54,E3_Mine1F_localization,Dialogue option 3.1.,,MENU.Dialog:ThirstyBig_Public.92,Do you want to watch me play Rocks?,Wil je kijken naar mijn Stenen-spel?,2025-12-29T08:53:10.841Z
55,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.81.{$NewName},Do you want to watch me play Rocks?,Wil je kijken naar mijn Stenen-spel?,2025-12-29T08:53:10.841Z
56,E3_Mine1F_localization,,,SAY.Dialog:ThirstyBig_Public.83.Big Ass,"Sorry little Comrade, we are weighed down with tasks.","Sorry, kleine Kameraad, we zitten tot hier met werk.",2025-12-29T08:53:10.841Z
57,E3_Mine1F_localization,End of conversation. Player can move around again.,,SAY.Dialog:ThirstyBig_Public.82.Thirsty Ass,Now skidaddle! We gotta git rockin'!,Allez vooruit! Wij moeten nog rotsen rollen!,2025-12-29T08:53:10.841Z
