# File: 5_asses.masses_E5Proxy
# Processed: 2025-08-21T22:17:44.671Z
# Sheets: 7

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
9,E5_CircusMain_localization,Rico introduces the Circus show,"Benvinguts, senyores i senyors, al GRAN CIRC DE LA CIUTAT!",SAY.Dialog:RingmasterOpening.1.Ringmaster Rico,Welcome one and all to THE BIG CITY CIRCUS!,"",2025-08-21T22:17:44.671Z
10,E5_CircusMain_localization,"",On l'entreteniment es torna animal... els animals es tornen art...,SAY.Dialog:RingmasterOpening.38.Ringmaster Rico,Where entertainment meets exotic animals... exotic animals meet art...,"",2025-08-21T22:17:44.671Z
11,E5_CircusMain_localization,"",...i l'art es torna...,SAY.Dialog:RingmasterOpening.37.Ringmaster Rico,...and art meets...,"",2025-08-21T22:17:44.671Z
12,E5_CircusMain_localization,"",FOC!,SAY.Dialog:RingmasterOpening.104.Ringmaster Rico,FIRE!,"",2025-08-21T22:17:44.671Z
13,E5_CircusMain_localization,"","Quina nit, quina nit que us espera amb l'ESPECTACLE que us hem preparat!",SAY.Dialog:RingmasterOpening.41.Ringmaster Rico,Boy-oh-boy do we have a show for you TONIGHT!,"",2025-08-21T22:17:44.671Z
14,E5_CircusMain_localization,"",Serà participatiu?,SAY.Dialog:RingmasterOpening.40.Ringmaster Rico,Will it be participatory?,"",2025-08-21T22:17:44.671Z
15,E5_CircusMain_localization,"",Sí!,SAY.Dialog:RingmasterOpening.57.Ringmaster Rico,Yes!,"",2025-08-21T22:17:44.671Z
16,E5_CircusMain_localization,"",Serà perillós?,SAY.Dialog:RingmasterOpening.56.Ringmaster Rico,Will it be dangerous?,"",2025-08-21T22:17:44.671Z
17,E5_CircusMain_localization,"",Sí!,SAY.Dialog:RingmasterOpening.58.Ringmaster Rico,Yes!,"",2025-08-21T22:17:44.671Z
18,E5_CircusMain_localization,"",Hi haurà un descans?,SAY.Dialog:RingmasterOpening.54.Ringmaster Rico,Will there be an intermission?,"",2025-08-21T22:17:44.671Z
19,E5_CircusMain_localization,"",NI PENSAR-HO!,SAY.Dialog:RingmasterOpening.130.Ringmaster Rico,Not on your LIFE!,"",2025-08-21T22:17:44.671Z
20,E5_CircusMain_localization,"",Però podeu comprar crispetes a l'entrada!,SAY.Dialog:RingmasterOpening.131.Ringmaster Rico,But we are selling popcorn in the lobby!,"",2025-08-21T22:17:44.671Z
21,E5_CircusMain_localization,"","Els actes que esteu a punt de present seran cada cop més espectaculars, més arriscats, més esfereïdors!",SAY.Dialog:RingmasterOpening.60.Ringmaster Rico,"The acts you'll see tonight will each be more visually spectacular, more death-defying, more baffling than the last!","",2025-08-21T22:17:44.671Z
22,E5_CircusMain_localization,"","Amb tots vostès, aquesta nit tenim un elenc d'animals exòtics que han NASCUT per a la pista.",SAY.Dialog:RingmasterOpening.67.Ringmaster Rico,Performing for you is a cast of exotic animals who were BORN for the stage.,"",2025-08-21T22:17:44.671Z
23,E5_CircusMain_localization,"","Estan preparats, NO, estan DESESPERATS per entretenir-vos!",SAY.Dialog:RingmasterOpening.66.Ringmaster Rico,"They want, NAY, they LIVE to entertain you!","",2025-08-21T22:17:44.671Z
24,E5_CircusMain_localization,"",Estan FAMÈLICS dels vostres aplaudiments!,SAY.Dialog:RingmasterOpening.65.Ringmaster Rico,They're HUNGRY for your applause!,"",2025-08-21T22:17:44.671Z
25,E5_CircusMain_localization,"","MALEÏT SIA, els hi va la feina!",SAY.Dialog:RingmasterOpening.64.Ringmaster Rico,"HELL, their jobs depend on it!","",2025-08-21T22:17:44.671Z
26,E5_CircusMain_localization,"","I parlant de feines, ningú seria aquí aquesta nit si no fos per la nostra patrocinadora...",SAY.Dialog:RingmasterOpening.70.Ringmaster Rico,"And speaking of jobs, none of us would be here tonight if it weren't for our sponsor...","",2025-08-21T22:17:44.671Z
27,E5_CircusMain_localization,"","La benefactora més altruista de Tecnolona, Madame Paner!",SAY.Dialog:RingmasterOpening.159.Ringmaster Rico,"Mecha City's most benevolent benefactor, Mme. Derriere!","",2025-08-21T22:17:44.671Z
28,E5_CircusMain_localization,"",Que senti els nostres aplaudiments!,SAY.Dialog:RingmasterOpening.158.Ringmaster Rico,Let's give her a round of applause!,"",2025-08-21T22:17:44.671Z
29,E5_CircusMain_localization,"",I A MÉS! Al final de l'espectacle d'avui us podré donar una gran notícia...,SAY.Dialog:RingmasterOpening.135.Ringmaster Rico,ALSO! I have a very big announcement at the end of tonight's show...,"",2025-08-21T22:17:44.671Z
30,E5_CircusMain_localization,"",Així que no us despisteu!,SAY.Dialog:RingmasterOpening.136.Ringmaster Rico,So stay tuned!,"",2025-08-21T22:17:44.671Z
31,E5_CircusMain_localization,"",El nostre PRIMER NÚMERO ve directament de la Sabana!,SAY.Dialog:RingmasterOpening.69.Ringmaster Rico,Our FIRST ACT comes to you from the grassy plains of the Savannah!,"",2025-08-21T22:17:44.671Z
32,E5_CircusMain_localization,"",Us demano un fort aplaudiment per...,SAY.Dialog:RingmasterOpening.74.Ringmaster Rico,Please give a big round of applause for...,"",2025-08-21T22:17:44.671Z
33,E5_CircusMain_localization,"The Player gains control of the Elephant.
After the mini-game, the dialogue jumps to either line 35 or 47.","...ELI, L'ELEFANT L'AFRICÀ!",SAY.Dialog:RingmasterOpening.29.Ringmaster Rico,...ELI THE AFRICAN ELEPHANT!,"",2025-08-21T22:17:44.671Z
34,E5_CircusMain_localization,This dialogue is said if the Elephant tries to the go the wrong way,La pista no és cap aquí...,SAY.Dialog:ElephantWrongWay.1.Elephant,This isn't the way to the stage...,"",2025-08-21T22:17:44.671Z
35,E5_CircusMain_localization,"After the Elephant's section, Rico reviews the performance.
This is if the Elephant gave a BAD show.","",SAY.Dialog:RicoGoodOrPoor.35.Ringmaster Rico,Give a polite round of applause for Eli the Elephant who...,"",2025-08-21T22:17:44.671Z
36,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.199.Ringmaster Rico,"...tried their best to roll with it, but didn't quite fill the stage.","",2025-08-21T22:17:44.671Z
37,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.198.Audience Member Laurel,That elephant seemed kind of small...,"",2025-08-21T22:17:44.671Z
38,E5_CircusMain_localization,Formerly: That's what you get when you pay your performers peanuts!,"",SAY.Dialog:RicoGoodOrPoor.197.Ringmaster Rico,What do you expect when your performer only wants to be paid peanuts?,"",2025-08-21T22:17:44.671Z
39,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.196.Ringmaster Rico,"But seriously folks, these animals have traveled a long way to get here.","",2025-08-21T22:17:44.671Z
40,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.195.Ringmaster Rico,They've been rehearsing non-stop for months to bring you a great show...so be KIND.,"",2025-08-21T22:17:44.671Z
41,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.194.Ringmaster Rico,It's tough being the one in the spotlight.,"",2025-08-21T22:17:44.671Z
42,E5_CircusMain_localization,"The Elephant goes back stage.
This is the version of dialogue following a BAD performance.","",SAY.Dialog:BackstageElephant.104.Smart Ass,What kind of lead-in was that?!,"",2025-08-21T22:17:44.671Z
43,E5_CircusMain_localization,"","",SAY.Dialog:BackstageElephant.117.Big Ass,"Even after all that rehearsing, the audience sure knows how to make you feel small.","",2025-08-21T22:17:44.671Z
44,E5_CircusMain_localization,"","",SAY.Dialog:BackstageElephant.116.Smart Ass,Ha! Let me show you how it's done...,"",2025-08-21T22:17:44.671Z
45,E5_CircusMain_localization,"","",SAY.Dialog:BackstageElephant.111.Smart Ass,"Once the crowd sees my routine, the Ringmaster is sure to announce a World Tour!","",2025-08-21T22:17:44.671Z
46,E5_CircusMain_localization,Player gains control of the Gorilla.,"",SAY.Dialog:BackstageElephant.114.Big Ass,Don't keep them waiting!,"",2025-08-21T22:17:44.671Z
47,E5_CircusMain_localization,"After the Elephant's section, Rico reviews the performance.
This is if the Elephant gave a GOOD show.","",SAY.Dialog:RicoGoodOrPoor.188.Ringmaster Rico,Wow—what a COLOSSAL feat!,"",2025-08-21T22:17:44.671Z
48,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.290.Ringmaster Rico,A JUMBO serving of entertainment!,"",2025-08-21T22:17:44.671Z
49,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.186.Ringmaster Rico,That was one helluva SHOW.,"",2025-08-21T22:17:44.671Z
50,E5_CircusMain_localization,"",És VERITAT O NO?!,SAY.Dialog:RicoGoodOrPoor.291.Ringmaster Rico,Am I RIGHT?!,"",2025-08-21T22:17:44.671Z
51,E5_CircusMain_localization,"",És VERITAT!,SAY.Dialog:RicoGoodOrPoor.192.Audience Member Laurel,You're RIGHT!,"",2025-08-21T22:17:44.671Z
52,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.185.Ringmaster Rico,These animals have traveled a long way to get here.,"",2025-08-21T22:17:44.671Z
53,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.191.Ringmaster Rico,They've been rehearsing non-stop for months—and it shows!,"",2025-08-21T22:17:44.671Z
54,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.34.Ringmaster Rico,They deserve to be in the spotlight.,"",2025-08-21T22:17:44.671Z
55,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.190.Ringmaster Rico,And so do I!,"",2025-08-21T22:17:44.671Z
56,E5_CircusMain_localization,"The Elephant goes back stage.
This is the version of dialogue following a GOOD performance.","",SAY.Dialog:BackstageElephant.113.Smart Ass,Tonight's crowd is easy!,"",2025-08-21T22:17:44.671Z
57,E5_CircusMain_localization,"","",SAY.Dialog:BackstageElephant.112.Big Ass,It's thanks to all the rehearsing we've been doing.,"",2025-08-21T22:17:44.671Z
58,E5_CircusMain_localization,"","",SAY.Dialog:BackstageElephant.115.Smart Ass,"Once the crowd sees my routine, the Ringmaster is sure to announce a World Tour!","",2025-08-21T22:17:44.671Z
59,E5_CircusMain_localization,Player gains control of the Gorilla.,"",SAY.Dialog:BackstageElephant.118.Big Ass,Don't keep them waiting!,"",2025-08-21T22:17:44.671Z
60,E5_CircusMain_localization,Elephant repeater.,"",SAY.Dialog:BackstageElephant.94.Big Ass,Now is not the time to get stage fright!,"",2025-08-21T22:17:44.671Z
61,E5_CircusMain_localization,Back on stage: Rico introduces the Gorilla,"",SAY.Dialog:RicoIntroductions.44.Ringmaster Rico,Alright... enough monkeying around...,"",2025-08-21T22:17:44.671Z
62,E5_CircusMain_localization,"","",SAY.Dialog:RicoIntroductions.49.Ringmaster Rico,Let's bring out the next act!,"",2025-08-21T22:17:44.671Z
63,E5_CircusMain_localization,"","",SAY.Dialog:RicoIntroductions.48.Ringmaster Rico,You'll be astounded at how intelligent she is.,"",2025-08-21T22:17:44.671Z
64,E5_CircusMain_localization,"",El seu DNA és 95% HUMÀ i 5% PURA MÀGIA... i obeeix les ordres com una professional!,SAY.Dialog:RicoIntroductions.51.Ringmaster Rico,Her DNA is 95% HUMAN and 5% MAGIC... and she takes direction like a champ!,"",2025-08-21T22:17:44.671Z
65,E5_CircusMain_localization,"","",SAY.Dialog:RicoIntroductions.50.Ringmaster Rico,From deep in the misty rainforests of the Congo—,"",2025-08-21T22:17:44.671Z
66,E5_CircusMain_localization,"","",SAY.Dialog:RicoIntroductions.45.Ringmaster Rico,Give me two opposable thumbs up for...,"",2025-08-21T22:17:44.671Z
67,E5_CircusMain_localization,"The Player gains control of the Gorilla again.
After the mini-game, the dialogue jumps to either line 68 or 81.","GLÒRIA, LA GORIL·LA!",SAY.Dialog:RicoIntroductions.55.Ringmaster Rico,QUEENIE THE GORILLA!,"",2025-08-21T22:17:44.671Z
68,E5_CircusMain_localization,"After the Gorilla's section, Rico reviews the performance.
This is if the Gorilla gave a BAD show.","",SAY.Dialog:RicoGoodOrPoor.55.Ringmaster Rico,"Okay, okay, sometimes live acts can get a little hairy.","",2025-08-21T22:17:44.671Z
69,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.218.Ringmaster Rico,Not everyone has the ape-titude to be a star!,"",2025-08-21T22:17:44.671Z
70,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.216.Audience Member David,I want my money back!,"",2025-08-21T22:17:44.671Z
71,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.222.Ringmaster Rico,No refunds! You won't be getting your silver back!,"",2025-08-21T22:17:44.671Z
72,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.221.Audience Member David,Then we're leaving!,"",2025-08-21T22:17:44.671Z
73,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.220.Ringmaster Rico,Don't leave! I guarantee our next few acts will be more bearable!,"",2025-08-21T22:17:44.671Z
74,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.215.Ringmaster Rico,...and I'm not lyin' about the big finale!,"",2025-08-21T22:17:44.671Z
75,E5_CircusMain_localization,"The Gorilla goes back stage.
This is the version of dialogue following a BAD performance.","",SAY.Dialog:BackstageGorilla.108.Kick Ass,What HAPPENED out there?!,"",2025-08-21T22:17:44.671Z
76,E5_CircusMain_localization,"","",SAY.Dialog:BackstageGorilla.131.Smart Ass,The stupid audience just doesn't appreciate my talents!,"",2025-08-21T22:17:44.671Z
77,E5_CircusMain_localization,"","",SAY.Dialog:BackstageGorilla.130.Kick Ass,Were there any presenters in the audience?,"",2025-08-21T22:17:44.671Z
78,E5_CircusMain_localization,"","",SAY.Dialog:BackstageGorilla.129.Kick Ass,"You know, for THE TOUR?","",2025-08-21T22:17:44.671Z
79,E5_CircusMain_localization,"","",SAY.Dialog:BackstageGorilla.128.Smart Ass,New plan!,"",2025-08-21T22:17:44.671Z
80,E5_CircusMain_localization,Player gains control of the Zebra.,"",SAY.Dialog:BackstageGorilla.133.Smart Ass,Just get out there and dazzle them!,"",2025-08-21T22:17:44.671Z
81,E5_CircusMain_localization,"After the Gorilla's section, Rico reviews the performance.
This is if the Gorilla gave a GOOD show.","",SAY.Dialog:RicoGoodOrPoor.52.Ringmaster Rico,What APE-TITUDE under such HAIRY circumstances!,"",2025-08-21T22:17:44.671Z
82,E5_CircusMain_localization,"",La GLÒRIA és una estrella!,SAY.Dialog:RicoGoodOrPoor.210.Audience Member David,QUEENIE is a star!,"",2025-08-21T22:17:44.671Z
83,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.206.Ringmaster Rico,"What am I, chopped liver?","",2025-08-21T22:17:44.671Z
84,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.213.Ringmaster Rico,"But it's true, these animals are something special.","",2025-08-21T22:17:44.671Z
85,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.212.Ringmaster Rico,...and they make me look good!,"",2025-08-21T22:17:44.671Z
86,E5_CircusMain_localization,"",Ho has sentit?! El públic T'ADORA!,SAY.Dialog:BackstageGorilla.115.Kick Ass,You hear that?! They LOVED YOU!,"",2025-08-21T22:17:44.671Z
87,E5_CircusMain_localization,"","",SAY.Dialog:BackstageGorilla.123.Smart Ass,You can say that again!,"",2025-08-21T22:17:44.671Z
88,E5_CircusMain_localization,"",Hi deu haver algun programador a la sala?,SAY.Dialog:BackstageGorilla.121.Kick Ass,Do you think there were any presenters in the audience?,"",2025-08-21T22:17:44.671Z
89,E5_CircusMain_localization,"",Crec que sí!,SAY.Dialog:BackstageGorilla.126.Smart Ass,I think so!,"",2025-08-21T22:17:44.671Z
90,E5_CircusMain_localization,"",A la primera fila hi havia dos Humans amb barrets negres que no m'han tret l'ull de sobre!,SAY.Dialog:BackstageGorilla.125.Smart Ass,There were two Humans in the front row with dark hats who couldn't take their eyes off me!,"",2025-08-21T22:17:44.671Z
91,E5_CircusMain_localization,Player gains control of the Zebra.,Ha ha! Bona sort després del meu número!,SAY.Dialog:BackstageGorilla.124.Smart Ass,Ha ha! Good luck following my act!,"",2025-08-21T22:17:44.671Z
92,E5_CircusMain_localization,Gorilla repeater.,Necessitem que aplaudeixin!,SAY.Dialog:BackstageGorilla.101.Smart Ass,We need that applause!,"",2025-08-21T22:17:44.671Z
93,E5_CircusMain_localization,Back on stage: Rico introduces the Zebra.,El que veuran a continuació és una bèstia magnífica de l'Orient Llunyà.,SAY.Dialog:RicoIntroductions.62.Ringmaster Rico,This next act is a majestic beast from the Far East.,"",2025-08-21T22:17:44.671Z
94,E5_CircusMain_localization,"","Que no hi hagi Kung-fu-sions, ningú té un equilibri millor entre habilitat i velocitat!",SAY.Dialog:RicoIntroductions.65.Ringmaster Rico,"Let there be no Kung-Fu-sion, no one balances skill and speed quite like him!","",2025-08-21T22:17:44.671Z
95,E5_CircusMain_localization,"The Player gains control of the Zebra again.
After the mini-game, the dialogue jumps to either line 95 or 113.","Que entri a la pista YINYANG, la ZEBRA XINESA!!",SAY.Dialog:RicoIntroductions.56.Ringmaster Rico,Welcome to the stage YINYANG THE CHINESE ZEBRA!!,"",2025-08-21T22:17:44.671Z
96,E5_CircusMain_localization,"After the Zebra's section, Rico reviews the performance.
This is if the Zebra gave a BAD show.",*Uf*,SAY.Dialog:RicoGoodOrPoor.70.Ringmaster Rico,*Oof*,"",2025-08-21T22:17:44.671Z
97,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.227.Ringmaster Rico,We weren't in balance today...,"",2025-08-21T22:17:44.671Z
98,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.293.Ringmaster Rico,"But sometimes, disasters turn out to be blessings!","",2025-08-21T22:17:44.671Z
99,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.226.Audience Members Patrick & Milton,We're confused!,"",2025-08-21T22:17:44.671Z
100,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.225.Ringmaster Rico,Come on folks! That's the risk of live performance: you never know what will happen...,"",2025-08-21T22:17:44.671Z
101,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.224.Ringmaster Rico,... and it could have been worse!,"",2025-08-21T22:17:44.671Z
102,E5_CircusMain_localization,"The Gorilla goes back stage.
This is the version of dialogue following a BAD performance.","",SAY.Dialog:BackstageZebra.165.Kick Ass,Some of my paint RUBBED OFF!,"",2025-08-21T22:17:44.671Z
103,E5_CircusMain_localization,"",@#$%&!,SAY.Dialog:BackstageZebra.156.Kick Ass,@#$%&!,"",2025-08-21T22:17:44.671Z
104,E5_CircusMain_localization,"",Estàs de conya?!,SAY.Dialog:BackstageZebra.129.Smart Ass,Are you joking?!,"",2025-08-21T22:17:44.671Z
105,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.163.Smart Ass,Did you forget that keeping up this act means keeping ourselves employed?,"",2025-08-21T22:17:44.671Z
106,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.169.Smart Ass,Finding another job with no Machines isn't going to be easy.,"",2025-08-21T22:17:44.671Z
107,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.168.Kick Ass,The Humans would like us JUST THE SAME if we performed as ourselves.,"",2025-08-21T22:17:44.671Z
108,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.167.Smart Ass,Ha! Not a chance!,"",2025-08-21T22:17:44.671Z
109,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.170.Smart Ass,"Our job is to create magic and illusion, not authenticity!","",2025-08-21T22:17:44.671Z
110,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.162.Big Ass,Is it problematic that Kick is appropriating a Zebra's stripes? Isn't it a little bit rac—?,"",2025-08-21T22:17:44.671Z
111,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.171.Smart Ass,—Does it look like there's a real Zebra around here anywhere?,"",2025-08-21T22:17:44.671Z
112,E5_CircusMain_localization,"",No.,SAY.Dialog:BackstageZebra.174.Smart Ass,No.,"",2025-08-21T22:17:44.671Z
113,E5_CircusMain_localization,Jump to either line 113 or x (skipping Bear).,"",SAY.Dialog:BackstageZebra.173.Smart Ass,"And if there was, Kick Ass wouldn't have a role in the ensemble.","",2025-08-21T22:17:44.671Z
114,E5_CircusMain_localization,"Branch (BAD Performance Version): 
If Sad left the Farm, Sad Ass enters.","",SAY.Dialog:BackstageZebra.185.Sad Ass,...I'm not sure real Bears ride bicycles though...,"",2025-08-21T22:17:44.671Z
115,E5_CircusMain_localization,Player gains control of the Bear.,"",SAY.Dialog:BackstageZebra.198.Smart Ass,Ha! Of course they do! Now get out there!,"",2025-08-21T22:17:44.671Z
116,E5_CircusMain_localization,"After the Zebra's section, Rico reviews the performance.
This is if the Zebra gave a GOOD show.","",SAY.Dialog:RicoGoodOrPoor.67.Ringmaster Rico,What a RUSH! What a HIGH!,"",2025-08-21T22:17:44.671Z
117,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.292.Ringmaster Rico,You saw it here tonight folks!,"",2025-08-21T22:17:44.671Z
118,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.231.Ringmaster Rico,"We're blurring the lines between theatre, dance, and circus!","",2025-08-21T22:17:44.671Z
119,E5_CircusMain_localization,"","",SAY.Dialog:RicoGoodOrPoor.233.Ringmaster Rico,We are INTERDISCIPLINARY!,"",2025-08-21T22:17:44.671Z
120,E5_CircusMain_localization,Player gains control of the Zebra.,"",SAY.Dialog:RicoGoodOrPoor.240.Ringmaster Rico,...and it only gets better!,"",2025-08-21T22:17:44.671Z
121,E5_CircusMain_localization,"The Zebra goes back stage.
This is the version of dialogue following a GOOD performance.","",SAY.Dialog:BackstageZebra.128.Big Ass,Your duet with the Ringmaster brought tears to my eyes!,"",2025-08-21T22:17:44.671Z
122,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.153.Kick Ass,WE NAILED IT!,"",2025-08-21T22:17:44.671Z
123,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.152.Big Ass,"Oooooo I can't wait to go on tour! Bigger crowds, cushier dressing rooms...","",2025-08-21T22:17:44.671Z
124,E5_CircusMain_localization,"",—i millor vestuari!,SAY.Dialog:BackstageZebra.151.Kick Ass,—and better costumes!,"",2025-08-21T22:17:44.671Z
125,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.194.Kick Ass,This paint is making me so DAMN ITCHY!,"",2025-08-21T22:17:44.671Z
126,E5_CircusMain_localization,"",@#$%&!,SAY.Dialog:BackstageZebra.196.Kick Ass,@#$%&!,"",2025-08-21T22:17:44.671Z
127,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.155.Big Ass,And I'm outgrowing my Elephant suit...,"",2025-08-21T22:17:44.671Z
128,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.154.Smart Ass,Then stop eating so much!,"",2025-08-21T22:17:44.671Z
129,E5_CircusMain_localization,"","",SAY.Dialog:BackstageZebra.159.Smart Ass,Keeping up this act means keeping ourselves employed!,"",2025-08-21T22:17:44.671Z
