# File: 9_asses.masses_E9Proxy
# Processed: 2025-08-21T22:17:44.878Z
# Sheets: 5

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
30,E9_BadCave_localization,"","",MENU.Dialog:BadTransformation.607,We can make the world a better place for Asses!,"",2025-08-21T22:17:44.878Z
31,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.620.{$NewName},We can make the world a better place for Asses!,"",2025-08-21T22:17:44.878Z
32,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.597.Cole-Machine,I suppose you could use the prototype...,"",2025-08-21T22:17:44.878Z
33,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.600.{$NewName},REALLY?! WAHOO!,"",2025-08-21T22:17:44.878Z
34,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.602.Cole-Machine,I'll run the initializer. Give me a minute.,"",2025-08-21T22:17:44.878Z
35,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.31.Sturdy Ass,{$NewName}?,"",2025-08-21T22:17:44.878Z
36,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.338.{$NewName},Comrade Mother?!,"",2025-08-21T22:17:44.878Z
37,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.33.Sturdy Ass,What are all these Machines??,"",2025-08-21T22:17:44.878Z
38,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.34.Cole-Machine,Fuck. Of all the times—,"",2025-08-21T22:17:44.878Z
39,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.35.Sturdy Ass,AHH! That one can talk?!,"",2025-08-21T22:17:44.878Z
40,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.340.Sturdy Ass,I thought you were playing ROCKS with your UNCLE!,"",2025-08-21T22:17:44.878Z
41,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.36.{$NewName},"Don't worry Comrade Mother, this IS Uncle Bad—Cole.","",2025-08-21T22:17:44.878Z
42,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.37.Sturdy Ass,"By the Gods, don't be ridiculous!","",2025-08-21T22:17:44.878Z
43,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.471.Sturdy Ass,"Your Uncle Bad is an Ass, not an evil, soul-less, child-killing Machine.","",2025-08-21T22:17:44.878Z
44,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.39.Sturdy Ass,Step away from those monstrosities this instant!,"",2025-08-21T22:17:44.878Z
45,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.40.{$NewName},No! I'm going to become a Machine like Uncle Bad—Cole!,"",2025-08-21T22:17:44.878Z
46,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.41.Sturdy Ass,WHAT?!?!?!?!?!?!?!?!?!?!?!?!,"",2025-08-21T22:17:44.878Z
47,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.42.Sturdy Ass,Become a Machine? Absolutely NOT!,"",2025-08-21T22:17:44.878Z
48,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.657.Sturdy Ass,And why do you keep calling that thing Cole?!,"",2025-08-21T22:17:44.878Z
49,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.43.{$NewName},Because that's WHO HE IS.,"",2025-08-21T22:17:44.878Z
50,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.658.{$NewName},"Mother, listen to me.","",2025-08-21T22:17:44.878Z
51,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.44.{$NewName},I'm tired of you always looking over my shoulder and telling me what to do!,"",2025-08-21T22:17:44.878Z
52,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.45.{$NewName},Uncle Bad—Cole has taught me the truth of how the world works.,"",2025-08-21T22:17:44.878Z
53,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.47.{$NewName},That it's NOT FUN for Asses!,"",2025-08-21T22:17:44.878Z
54,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.49.{$NewName},Give me one good reason why a Foal like me should want to grow up to be an Ass in this world?,"",2025-08-21T22:17:44.878Z
55,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.50.Sturdy Ass,Because it's what YOU ARE!,"",2025-08-21T22:17:44.878Z
56,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.52.{$NewName},"No, it's just how I was BORN.","",2025-08-21T22:17:44.878Z
57,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.241.{$NewName},"Let's do it, Uncle Bad—Cole!","",2025-08-21T22:17:44.878Z
58,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.53.Sturdy Ass,Don't you dare ignore me!,"",2025-08-21T22:17:44.878Z
59,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.242.{$NewName},Let me go!!,"",2025-08-21T22:17:44.878Z
60,E9_BadCave_localization,"","",MENU.Dialog:BadTransformation.469,Stop {$NewName} from entering the Machine.,"",2025-08-21T22:17:44.878Z
61,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.55.{$NewName},Hit it!!,"",2025-08-21T22:17:44.878Z
62,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.479.Sturdy Ass,NO!! {$NewName}!!,"",2025-08-21T22:17:44.878Z
63,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.253.Cole-Machine,Sturdy. Stop.,"",2025-08-21T22:17:44.878Z
64,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.270.Cole-Machine,Do not try to break the Machine.,"",2025-08-21T22:17:44.878Z
65,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.271.Cole-Machine,Interrupting the process would sever the bridge and destroy her Soul.,"",2025-08-21T22:17:44.878Z
66,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.285.Sturdy Ass,This can't be real.,"",2025-08-21T22:17:44.878Z
67,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.60.Sturdy Ass,I-I must be dreaming.,"",2025-08-21T22:17:44.878Z
68,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.286.Sturdy Ass,...Soulless Machines can't talk.,"",2025-08-21T22:17:44.878Z
69,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.288.Cole-Machine,You're not dreaming. I am a Machine and I do have a Soul.,"",2025-08-21T22:17:44.878Z
70,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.289.Cole-Machine,I'm Cole Butte.,"",2025-08-21T22:17:44.878Z
71,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.59.Sturdy Ass,Impossible.,"",2025-08-21T22:17:44.878Z
72,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.291.Cole-Machine,What I'm about to tell you will sound impossible—sometimes I don't even believe it myself.,"",2025-08-21T22:17:44.878Z
73,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.661.Cole-Machine,But every word of it is true.,"",2025-08-21T22:17:44.878Z
74,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.660.Cole-Machine,Everybody thought I died in the cave-in along with Lazy.,"",2025-08-21T22:17:44.878Z
75,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.480.Cole-Machine,"When in reality, the Gods transformed me into a donkey.","",2025-08-21T22:17:44.878Z
76,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.292.Cole-Machine,"As Lazy died, she tried to sing the Song of Ascension for herself.","",2025-08-21T22:17:44.878Z
77,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.293.Cole-Machine,"But instead of her Soul going to the Astral Plane, mine did.","",2025-08-21T22:17:44.878Z
78,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.295.Cole-Machine,My Human Soul wasn't allowed in.,"",2025-08-21T22:17:44.878Z
79,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.296.Cole-Machine,It was rejected and returned to this world.,"",2025-08-21T22:17:44.878Z
80,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.301.Cole-Machine,"I did try to save Lazy, but her injuries were too severe.","",2025-08-21T22:17:44.878Z
81,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.209.Cole-Machine,Look Sturdy.,"",2025-08-21T22:17:44.878Z
82,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.223.Cole-Machine,"All my life, I've been forced to be someone I didn't want to be. Do things I didn't want to do.","",2025-08-21T22:17:44.878Z
83,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.481.Cole-Machine,But I'm done.,"",2025-08-21T22:17:44.878Z
84,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.222.Cole-Machine,"So, I'm making my own decisions now.","",2025-08-21T22:17:44.878Z
85,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.444.Cole-Machine,And you should let the kid make her own decisions too.,"",2025-08-21T22:17:44.878Z
86,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.213.Sturdy Ass,Did you ever tell {$NewName} about us?,"",2025-08-21T22:17:44.878Z
87,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.197.{$NewName},COOOOOOOOL!,"",2025-08-21T22:17:44.878Z
88,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.304.Sturdy Ass,I... can't look.,"",2025-08-21T22:17:44.878Z
89,E9_BadCave_localization,The sound of the Gods is heard,"",SAY.Dialog:BadTransformation.666.{$NewName},What's that sound—?,"",2025-08-21T22:17:44.878Z
90,E9_BadCave_localization,The Mines start to cave-in,"",SAY.Dialog:BadTransformation.82.Cole-Machine,{s}{s=20}Are. You. Fucking. Kidding. Me.{/s},"",2025-08-21T22:17:44.878Z
91,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.306.Cole-Machine,WHY CAN'T THIS FUCKING MINE STOP CAVING IN?!,"",2025-08-21T22:17:44.878Z
92,E9_BadCave_localization,"","",SAY.Dialog:BadTransformation.445.Cole-Machine,"EVERYBODY GET OUT OF HERE, NOW!","",2025-08-21T22:17:44.878Z
3,E9_MineEscape_localization,"","",SAY.Dialog:StageZero.13.{$NewName},Comrade Mother!,"",2025-08-21T22:17:44.878Z
4,E9_MineEscape_localization,"","",SAY.Dialog:StageZero.28.Sturdy Ass,Don't touch me!,"",2025-08-21T22:17:44.878Z
5,E9_MineEscape_localization,"","",SAY.Dialog:StageZero.11.Sturdy Ass,AHHH! GET ME OUT OF HERE!!!,"",2025-08-21T22:17:44.878Z
6,E9_MineEscape_localization,They are in the Elevator pulling on the cables to ascend up the shaft.,"",SAY.Dialog:StageZero.12.Cole-Machine,Pull the cables!,"",2025-08-21T22:17:44.878Z
7,E9_MineEscape_localization,"","",SAY.Dialog:StageTwo.11.Sturdy Ass,AHH!!,"",2025-08-21T22:17:44.878Z
8,E9_MineEscape_localization,The lift falls and Bad and Foal are suspended by pushing their feet against the walls. Sturdy is standing on their shoulders. They hold the cable still.,"",SAY.Dialog:StageTwo.23.Cole-Machine,"Kid, the cable is about to snap—let's go back-to-back!","",2025-08-21T22:17:44.878Z
9,E9_MineEscape_localization,Not used? Not in Miro.,"",SAY.Dialog:StageTwo.24.Cole-Machine,One step at a time!,"",2025-08-21T22:17:44.878Z
10,E9_MineEscape_localization,"","",SAY.Dialog:StageThree.15.Cole-Machine,Everyone together—JUMP!,"",2025-08-21T22:17:44.878Z
11,E9_MineEscape_localization,"","",SAY.Dialog:StageThree.26.Sturdy Ass,AHHH!,"",2025-08-21T22:17:44.878Z
12,E9_MineEscape_localization,"","",SAY.Dialog:StageThree.6.{$NewName},Comrade Mother!,"",2025-08-21T22:17:44.878Z
13,E9_MineEscape_localization,"","",SAY.Dialog:StageThree.29.Sturdy Ass,Get away!,"",2025-08-21T22:17:44.878Z
14,E9_MineEscape_localization,"","",SAY.Dialog:StageThree.8.{$NewName},I'm not going to let you go!,"",2025-08-21T22:17:44.878Z
15,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.90.{$NewName},"Let's go, let's go, let's go!","",2025-08-21T22:17:44.878Z
16,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.81.{$NewName},Mother?,"",2025-08-21T22:17:44.878Z
17,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.76.Sturdy Ass,I've been saved... by a Machine...,"",2025-08-21T22:17:44.878Z
18,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.93.Sturdy Ass,An evil...,"",2025-08-21T22:17:44.878Z
19,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.117.Sturdy Ass,soulless...,"",2025-08-21T22:17:44.878Z
20,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.116.Sturdy Ass,job-taking...,"",2025-08-21T22:17:44.878Z
21,E9_MineEscape_localization,"Reminder, needs space at beginning","",SAY.Dialog:StageFour.118.Sturdy Ass,child-killing Machine...,"",2025-08-21T22:17:44.878Z
22,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.54.{$NewName},I'm not evil! I'm your daughter!,"",2025-08-21T22:17:44.878Z
23,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.92.Sturdy Ass,Daughter? I've lost both my daughters now...,"",2025-08-21T22:17:44.878Z
24,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.119.Sturdy Ass,I have nothing left.,"",2025-08-21T22:17:44.878Z
25,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.75.{$NewName},Mother! LOOK AT ME!,"",2025-08-21T22:17:44.878Z
26,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.120.Sturdy Ass,"How could you do this to me, your Mother?","",2025-08-21T22:17:44.878Z
27,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.136.Sturdy Ass,I loved you...,"",2025-08-21T22:17:44.878Z
28,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.121.Sturdy Ass,How could you give up on our kind?,"",2025-08-21T22:17:44.878Z
29,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.88.{$NewName},I'm not giving up. I'm growing up.,"",2025-08-21T22:17:44.878Z
30,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.125.{$NewName},I'm not like the others in the Herd.,"",2025-08-21T22:17:44.878Z
31,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.124.{$NewName},I've never wanted the work-filled life you had before Machines.,"",2025-08-21T22:17:44.878Z
32,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.130.{$NewName},I don't like manual labour.,"",2025-08-21T22:17:44.878Z
33,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.129.{$NewName},And I don't like sitting in a field doing nothing all day either.,"",2025-08-21T22:17:44.878Z
34,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.135.{$NewName},I think everyone would be happier if we had a little fun together.,"",2025-08-21T22:17:44.878Z
35,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.123.{$NewName},Mother?,"",2025-08-21T22:17:44.878Z
36,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.73.Cole-Machine,WHAT THE FUCK IS TAKING SO LONG?,"",2025-08-21T22:17:44.878Z
37,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.102.Cole-Machine,I can't hold this ceiling up much longer!,"",2025-08-21T22:17:44.878Z
38,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.84.Sturdy Ass,The Gods have foresaken me.,"",2025-08-21T22:17:44.878Z
39,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.132.Sturdy Ass,Go.,"",2025-08-21T22:17:44.878Z
40,E9_MineEscape_localization,"","",SAY.Dialog:StageFour.89.{$NewName},I'm not giving up and I'm not letting you stay here either!,"",2025-08-21T22:17:44.878Z
3,E9_GoldenAss_localization,"","",SAY.Dialog:Arrival.16.Cole-Machine,What the fuck happened...?,"",2025-08-21T22:17:44.878Z
4,E9_GoldenAss_localization,"","",SAY.Dialog:Arrival.19.{$NewName},Hey! What's that?,"",2025-08-21T22:17:44.878Z
5,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.23.???,*COUGH*,"",2025-08-21T22:17:44.878Z
6,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.66.{$NewName},Aunty Sick?!,"",2025-08-21T22:17:44.878Z
7,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.193.Cole-Machine,What the fuck...?,"",2025-08-21T22:17:44.878Z
8,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.24.Golden Ass,SILENCE VASSALS!,"",2025-08-21T22:17:44.878Z
9,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.194.Golden Ass,WE ARE THE GODS OF CHANGE.,"",2025-08-21T22:17:44.878Z
10,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.704.Cole-Machine,You fuckers turned me into a donkey!,"",2025-08-21T22:17:44.878Z
11,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.707.Golden Ass,WE ARE ALL POWERFUL!,"",2025-08-21T22:17:44.878Z
12,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.195.{$NewName},Coooool!,"",2025-08-21T22:17:44.878Z
13,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.200.{$NewName},My name is {$NewName} and I used to be a Foal!,"",2025-08-21T22:17:44.878Z
14,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.199.{$NewName},This is my Uncle. He's a Machine too!,"",2025-08-21T22:17:44.878Z
15,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.198.{$NewName},But he used to be a Human.,"",2025-08-21T22:17:44.878Z
16,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.197.{$NewName},But also an Ass.,"",2025-08-21T22:17:44.878Z
17,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.196.{$NewName},"And that's my Mother, she's just an Ass.","",2025-08-21T22:17:44.878Z
18,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.201.Golden Ass,SILENCE.,"",2025-08-21T22:17:44.878Z
19,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.203.Golden Ass,We are speaking to you from the Astral Plane through the Vassal formerly known as Sick Ass.,"",2025-08-21T22:17:44.878Z
20,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.202.Golden Ass,*COUGH*,"",2025-08-21T22:17:44.878Z
21,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.204.Golden Ass,We are conducting a search for a suitable Prophet.,"",2025-08-21T22:17:44.878Z
22,E9_GoldenAss_localization,Jump to either line 23 or 32.,"",SAY.Dialog:Meeting.205.{$NewName},What's a Prophet?,"",2025-08-21T22:17:44.878Z
23,E9_GoldenAss_localization,Dialogue option 1.,"",MENU.Dialog:Meeting.474,A Prophet spreads our holy message far and wide.,"",2025-08-21T22:17:44.878Z
24,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.461.Golden Ass,A Prophet spreads our holy message far and wide.,"",2025-08-21T22:17:44.878Z
25,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.464.{$NewName},That sounds FUN! Doesn't it Uncle Bad—Cole?,"",2025-08-21T22:17:44.878Z
26,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.466.Cole-Machine,No.,"",2025-08-21T22:17:44.878Z
27,E9_GoldenAss_localization,Jump to either line 28 or 30.,"",SAY.Dialog:Meeting.468.{$NewName},What's the message?,"",2025-08-21T22:17:44.878Z
28,E9_GoldenAss_localization,Dialogue option 1.1.,"",MENU.Dialog:Meeting.469,That a world in which Humans no longer have control over other living beings is coming.,"",2025-08-21T22:17:44.878Z
29,E9_GoldenAss_localization,Jump to line 41.,"",SAY.Dialog:Meeting.471.Golden Ass,That a world in which Humans no longer have control over other living beings is coming.,"",2025-08-21T22:17:44.878Z
30,E9_GoldenAss_localization,Dialogue option 1.2.,"",MENU.Dialog:Meeting.470,That the time to rise up against Humans and end their rule is nigh.,"",2025-08-21T22:17:44.878Z
31,E9_GoldenAss_localization,Jump to line 41.,"",SAY.Dialog:Meeting.472.Golden Ass,That the time to rise up against Humans and end their rule is nigh.,"",2025-08-21T22:17:44.878Z
32,E9_GoldenAss_localization,Dialogue option 2.,"",MENU.Dialog:Meeting.475,A Prophet rides upon our back and converts enemies to allies everywhere we go.,"",2025-08-21T22:17:44.878Z
33,E9_GoldenAss_localization,Singular pronoun neutral,"",SAY.Dialog:Meeting.462.Golden Ass,They ride upon our back and convert enemies into allies everywhere we go.,"",2025-08-21T22:17:44.878Z
34,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.478.{$NewName},"Allies! Allies are like friends, right Uncle Bad—Cole?","",2025-08-21T22:17:44.878Z
35,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.480.Cole-Machine,No.,"",2025-08-21T22:17:44.878Z
36,E9_GoldenAss_localization,Jump to either line 37 or 39.,"",SAY.Dialog:Meeting.482.{$NewName},What are we going to do with all those friends?,"",2025-08-21T22:17:44.878Z
37,E9_GoldenAss_localization,Dialogue option 2.1.,"",MENU.Dialog:Meeting.483,We shall build a world in which Humans no longer have control over other living beings.,"",2025-08-21T22:17:44.878Z
38,E9_GoldenAss_localization,Jump to line 41.,"",SAY.Dialog:Meeting.485.Golden Ass,We shall build a world in which Humans no longer have control over other living beings.,"",2025-08-21T22:17:44.878Z
39,E9_GoldenAss_localization,Dialogue option 2.2.,"",MENU.Dialog:Meeting.484,We shall rise up against Humans and end their rule.,"",2025-08-21T22:17:44.878Z
40,E9_GoldenAss_localization,Jump to line 41.,"",SAY.Dialog:Meeting.486.Golden Ass,We shall rise up against Humans and end their rule.,"",2025-08-21T22:17:44.878Z
41,E9_GoldenAss_localization,"Dialogue options (1.1., 1.2, 2.1, 2.2) converge.","",SAY.Dialog:Meeting.444.Golden Ass,We shall now depart to find our next Human Proph—,"",2025-08-21T22:17:44.878Z
42,E9_GoldenAss_localization,"","",SAY.Dialog:Meeting.446.Hee,Wait...,"",2025-08-21T22:17:44.878Z
43,E9_GoldenAss_localization,This takes place inside the mind of the Gods.,"",SAY.Dialog:Meeting.447.Hee,"Haw, are you thinking what I'm thinking?","",2025-08-21T22:17:44.878Z
