# File: 7_asses.masses_E7Proxy
# Processed: 2025-08-21T22:17:44.818Z
# Sheets: 17

RowNumber,SheetName,Context,Key,Utterer,SourceEnglish,TranslatedDutch,ProcessedAt
12,E7_Holding2_localization,Camera zoom into Smart Ass's mind.,"",SAY.Dialog:Opening.19.Smart Ass,"First, Kick Ass will...","",2025-08-21T22:17:44.818Z
13,E7_Holding2_localization,Upon completion of the map.,"",SAY.Dialog:Ending.3.Smart Ass,Easy!,"",2025-08-21T22:17:44.818Z
14,E7_Holding2_localization,Random NPC lines.,"",SAY.Dialog:Gloomy.2.Gloomy Ass,You and your friends aren't going to make it out of here alive.,"",2025-08-21T22:17:44.818Z
15,E7_Holding2_localization,Random NPC lines.,"",SAY.Dialog:Feeble.2.Feeble Ass,...will anybody help me?,"",2025-08-21T22:17:44.818Z
16,E7_Holding2_localization,Random NPC lines.,"",SAY.Dialog:Left.2.Left Ass,I can't find my partner!! Where is he?!,"",2025-08-21T22:17:44.818Z
17,E7_Holding2_localization,Random NPC lines.,"",SAY.Dialog:Distressed.2.Distressed Ass,What did I do to deserve this?!,"",2025-08-21T22:17:44.818Z
18,E7_Holding2_localization,Random NPC lines.,"",SAY.Dialog:Resentful.2.Resentful Ass,"You're lucky, you still have some of your Herd. For now.","",2025-08-21T22:17:44.818Z
19,E7_Holding2_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
20,E7_Holding2_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
21,E7_Holding2_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
22,E7_Holding2_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
23,E7_Holding2_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
24,E7_Holding2_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
25,E7_Holding2_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_Holding3_localization,"","",SAY.Dialog:Opening.26.Proper Ass,Pardon me! Is this a jailbreak?,"",2025-08-21T22:17:44.818Z
4,E7_Holding3_localization,"","",SAY.Dialog:Opening.3.Smart Ass,We're looking for someone named Big—you seen him?\n,"",2025-08-21T22:17:44.818Z
5,E7_Holding3_localization,"","",SAY.Dialog:Opening.8.Proper Ass,"Big? Oh dear, perhaps that was the Ass of impressive mass that was just taken into the Slaughterhouse chamber.","",2025-08-21T22:17:44.818Z
6,E7_Holding3_localization,"","",SAY.Dialog:Opening.20.Proper Ass,"Never fear, we have a provision of shared responsibility for singing the Song of Ascension for the Asses who go before us.","",2025-08-21T22:17:44.818Z
7,E7_Holding3_localization,"","",SAY.Dialog:Opening.19.Proper Ass,You just don't want to be the final Ass of the night...,"",2025-08-21T22:17:44.818Z
8,E7_Holding3_localization,"","",SAY.Dialog:Opening.17.Kick Ass,We gotta find Big Ass QUICK!,"",2025-08-21T22:17:44.818Z
9,E7_Holding3_localization,"","",SAY.Dialog:Opening.15.Proper Ass,"Of course, if you come across any Humans, you might be wise to give them a right good knock on the skull.","",2025-08-21T22:17:44.818Z
10,E7_Holding3_localization,"","",SAY.Dialog:Opening.13.Proper Ass,It's your life or theirs after all.,"",2025-08-21T22:17:44.818Z
11,E7_Holding3_localization,"","",SAY.Dialog:Opening.12.Smart Ass,You hear that Kick?,"",2025-08-21T22:17:44.818Z
12,E7_Holding3_localization,"","",SAY.Dialog:Opening.41.Smart Ass,"A good knock, just like old times.","",2025-08-21T22:17:44.818Z
13,E7_Holding3_localization,"","",SAY.Dialog:Opening.22.Kick Ass,WHAT?!—I don't DO that anymore!,"",2025-08-21T22:17:44.818Z
14,E7_Holding3_localization,"","",SAY.Dialog:Opening.21.Kick Ass,You made me promise to never HURT HUMANS AGAIN!,"",2025-08-21T22:17:44.818Z
15,E7_Holding3_localization,"","",SAY.Dialog:Opening.40.Smart Ass,Plans change!,"",2025-08-21T22:17:44.818Z
16,E7_Holding3_localization,"","",SAY.Dialog:Opening.46.Smart Ass,It's time for a new strategy...,"",2025-08-21T22:17:44.818Z
17,E7_Holding3_localization,Camera zoom into Smart Ass's mind.,"",SAY.Dialog:Opening.47.Smart Ass,"First, Kick Ass will avoid...","",2025-08-21T22:17:44.818Z
18,E7_Holding3_localization,Upon completion of the map.,"",SAY.Dialog:Ending.3.Smart Ass,See that wasn't so bad!,"",2025-08-21T22:17:44.818Z
19,E7_Holding3_localization,"","",SAY.Dialog:Ending.8.Kick Ass,JUST that once—NEVER AGAIN!,"",2025-08-21T22:17:44.818Z
20,E7_Holding3_localization,Random NPC lines.,"",SAY.Dialog:Tragic.2.Tragic Ass,Death will take us all.,"",2025-08-21T22:17:44.818Z
21,E7_Holding3_localization,Random NPC lines.,"",SAY.Dialog:AndThenKickWill.3.Smart Ass,And then Kick will knock out...,"",2025-08-21T22:17:44.818Z
22,E7_Holding3_localization,Random NPC lines.,"",SAY.Dialog:Wild_1.2.Wild Ass,"If I see a Human, I'll beat them down!","",2025-08-21T22:17:44.818Z
23,E7_Holding3_localization,Random NPC lines.,"",SAY.Dialog:Anxious_1.2.Anxious Ass,What's going to happen to me?!,"",2025-08-21T22:17:44.818Z
24,E7_Holding3_localization,Random NPC lines.,"",SAY.Dialog:Right.2.Right Ass,"If you see my partner Left, tell him I have always loved him dearly.","",2025-08-21T22:17:44.818Z
25,E7_Holding3_localization,Random NPC lines.,"",SAY.Dialog:Tender.2.Tender Ass,Will you sing for me when I'm gone?,"",2025-08-21T22:17:44.818Z
26,E7_Holding3_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
27,E7_Holding3_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
28,E7_Holding3_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
29,E7_Holding3_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
30,E7_Holding3_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
31,E7_Holding3_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
32,E7_Holding3_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_SlaughterWaitingRoom_localiz,"","",SAY.Dialog:Opening.3.Big Ass,Comrades?! Is that you?! Help me!,"",2025-08-21T22:17:44.818Z
4,E7_SlaughterWaitingRoom_localiz,"","",SAY.Dialog:Opening.16.Wedgie,"Quit your braying, you idiot!","",2025-08-21T22:17:44.818Z
5,E7_SlaughterWaitingRoom_localiz,"","",SAY.Dialog:Opening.15.Kick Ass,Smart Ass! What do we DO NOW?!,"",2025-08-21T22:17:44.818Z
6,E7_SlaughterWaitingRoom_localiz,"","",SAY.Dialog:Opening.14.Smart Ass,I'm on it!,"",2025-08-21T22:17:44.818Z
7,E7_SlaughterWaitingRoom_localiz,Camera zoom into Smart Ass's mind.,"",SAY.Dialog:Opening.13.Smart Ass,"First, Kick Ass will knock out...","",2025-08-21T22:17:44.818Z
8,E7_SlaughterWaitingRoom_localiz,Upon completion of the map.,"",SAY.Dialog:Ending.3.Smart Ass,Ha! Big Ass is as good as saved! EASY!,"",2025-08-21T22:17:44.818Z
9,E7_SlaughterWaitingRoom_localiz,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
10,E7_SlaughterWaitingRoom_localiz,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
11,E7_SlaughterWaitingRoom_localiz,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
12,E7_SlaughterWaitingRoom_localiz,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
13,E7_SlaughterWaitingRoom_localiz,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
14,E7_SlaughterWaitingRoom_localiz,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
15,E7_SlaughterWaitingRoom_localiz,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_Slaughtering_localization,Big Ass is on a conveyor belt headed towards a worker with a gun.,"",SAY.Dialog:Opening.3.Big Ass,Help me!,"",2025-08-21T22:17:44.818Z
4,E7_Slaughtering_localization,"","",SAY.Dialog:Opening.22.Kick Ass,@#$%&!,"",2025-08-21T22:17:44.818Z
5,E7_Slaughtering_localization,Camera zoom into Smart Ass's mind.,"",SAY.Dialog:Opening.21.Smart Ass,SHUT IT! I gotta strategize!,"",2025-08-21T22:17:44.818Z
6,E7_Slaughtering_localization,Upon zooming of the map.,"",SAY.Dialog:Opening.20.Smart Ass,"First, Kick Ass will run...","",2025-08-21T22:17:44.818Z
7,E7_Slaughtering_localization,"Kick, Smart, and (possibly) Sad, have hit a button which took the Factory worker away on a hook.","",SAY.Dialog:PostWorkerDies.7.Big Ass,Get me outta here!,"",2025-08-21T22:17:44.818Z
8,E7_Slaughtering_localization,"","",SAY.Dialog:PostWorkerDies.28.Smart Ass,HOW?!,"",2025-08-21T22:17:44.818Z
9,E7_Slaughtering_localization,"","",SAY.Dialog:PostWorkerDies.30.Big Ass,Try a button!,"",2025-08-21T22:17:44.818Z
10,E7_Slaughtering_localization,"","",SAY.Dialog:PostWorkerDies.49.Big Ass,Try another!,"",2025-08-21T22:17:44.818Z
11,E7_Slaughtering_localization,"","",SAY.Dialog:PostWorkerDies.17.Kick Ass,&%@$! Big Ass WATCH OUT!,"",2025-08-21T22:17:44.818Z
12,E7_Slaughtering_localization,Big Ass is picked up by the same hook as the worker and taken into the next room.,"",SAY.Dialog:PostWorkerDies.21.Big Ass,AAAAAAHHHHHHH!,"",2025-08-21T22:17:44.818Z
13,E7_Slaughtering_localization,"","",SAY.Dialog:PostWorkerDies.22.Smart Ass,Hang on!,"",2025-08-21T22:17:44.818Z
14,E7_Slaughtering_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.1,That's not it.,"",2025-08-21T22:17:44.818Z
15,E7_Slaughtering_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.2,There has to be another way.,"",2025-08-21T22:17:44.818Z
16,E7_Slaughtering_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.3,Terrible plan.,"",2025-08-21T22:17:44.818Z
17,E7_Slaughtering_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.4,"Come on Smart, you can do better.","",2025-08-21T22:17:44.818Z
18,E7_Slaughtering_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.5,Nope.,"",2025-08-21T22:17:44.818Z
19,E7_Slaughtering_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.6,Let's try that again...,"",2025-08-21T22:17:44.818Z
20,E7_Slaughtering_localization,Randomized text that pops up on screen when the player dies.,"",WRITE.Dialog:Localizer.7,You can do this.,"",2025-08-21T22:17:44.818Z
3,E7_Skinning_localization,A loud sound from the machine—the worker is being sliced and diced. Big is next.,"",SAY.Dialog:Opening.36.Smart Ass,What's that sound?,"",2025-08-21T22:17:44.818Z
4,E7_Skinning_localization,"","",SAY.Dialog:Opening.26.Kick Ass,@#$%&!,"",2025-08-21T22:17:44.818Z
5,E7_Skinning_localization,"","",SAY.Dialog:Opening.41.Big Ass,HELP!,"",2025-08-21T22:17:44.818Z
6,E7_Skinning_localization,"","",SAY.Dialog:Opening.43.Smart Ass,We've got to turn off this Death-Machine.,"",2025-08-21T22:17:44.818Z
7,E7_Skinning_localization,This is said if Sad is not present.,"",SAY.Dialog:Opening.3.Smart Ass,Kick—cut the power!,"",2025-08-21T22:17:44.818Z
8,E7_Skinning_localization,"Alternately, this is said if Sad is present.","",SAY.Dialog:Opening.11.Smart Ass,Kick and Sad—cut the power!,"",2025-08-21T22:17:44.818Z
9,E7_Skinning_localization,"","",SAY.Dialog:Opening.58.Smart Ass,I'll jam the controls.,"",2025-08-21T22:17:44.818Z
10,E7_Skinning_localization,The machine is stopped now.,"",SAY.Dialog:BigIsSaved.12.Smart Ass,STEP TWO COMPLETE!,"",2025-08-21T22:17:44.818Z
11,E7_Skinning_localization,"","",SAY.Dialog:GateOpened.20.Big Ass,I truly thought that was the end for me.,"",2025-08-21T22:17:44.818Z
12,E7_Skinning_localization,"","",SAY.Dialog:GateOpened.13.Big Ass,You're all heroes!,"",2025-08-21T22:17:44.818Z
13,E7_Skinning_localization,Dialogue option 1.1.,"",MENU.Dialog:GateOpened.47,Hey! It was MY plan!,"",2025-08-21T22:17:44.818Z
14,E7_Skinning_localization,"","",SAY.Dialog:GateOpened.49.Smart Ass,Hey! It was MY plan.,"",2025-08-21T22:17:44.818Z
15,E7_Skinning_localization,"","",SAY.Dialog:GateOpened.58.Kick Ass,I'm happy you're SAFE!,"",2025-08-21T22:17:44.818Z
16,E7_Skinning_localization,This is said if Sad is present. Jump to line 21.,"",SAY.Dialog:GateOpened.52.Sad Ass,...me too.,"",2025-08-21T22:17:44.818Z
17,E7_Skinning_localization,Dialogue option 1.2.,"",MENU.Dialog:GateOpened.48,I'm happy you're safe.,"",2025-08-21T22:17:44.818Z
18,E7_Skinning_localization,"","",SAY.Dialog:GateOpened.50.Smart Ass,I'm happy you're safe.,"",2025-08-21T22:17:44.818Z
19,E7_Skinning_localization,This is said if Sad is present.,"",SAY.Dialog:GateOpened.82.Sad Ass,...me too.,"",2025-08-21T22:17:44.818Z
20,E7_Skinning_localization,Jump to line 21.,"",SAY.Dialog:GateOpened.64.Smart Ass,It was MY great plan!,"",2025-08-21T22:17:44.818Z
21,E7_Skinning_localization,"","",SAY.Dialog:GateOpened.69.Kick Ass,What's NEXT?!,"",2025-08-21T22:17:44.818Z
22,E7_Skinning_localization,The Asses can now head towards the exit for this level.,"",SAY.Dialog:GateOpened.39.Smart Ass,Step THREE! We all get out alive!,"",2025-08-21T22:17:44.818Z
