index,episode,sheet,speaker,english,dutch
33,E1,E1_TheProtest_localization,Smart Ass,"THREE, we march through the Village, convince the Humans to give up their Machines...","DRIE: we marcheren door het dorp van Muilegem, en overtuigen de Mensen de Machines achter te laten."
34,E1,E1_TheProtest_localization,Smart Ass,AND GET OUR JOBS BACK!,EN ONZE JOBS TERUG TE GEVEN!
35,E1,E1_TheProtest_localization,Smart Ass,Easy.,Poepsimpel.
36,E1,E1_TheProtest_localization,Smart Ass,"This wasn't the Plan! We're here to get work, not burn the employers!","Dit was niet de afspraak! We zijn hier om werk te verzekeren, niet de werkgevers af te branden!"
37,E1,E1_TheProtest_localization,Smart Ass,"Come on everyone, put out the fire with the Well water!","Kom allemaal, blus het vuur met het water van de Put."
38,E2,E2_World_A1_localization,Smart Ass,You're insulting our Comrades! Only I get to insult our Comrades!,Je beledigt onze Kameraden! Enkel ik beledig onze Kameraden!
39,E2,E2_World_A1_localization,Smart Ass,Of course there's a Plan C!,Natuurlijk is er een Plan C!
40,E2,E2_World_A1_localization,Smart Ass,"It's time for action, not debate, Hard Ass.","Het is tijd voor daden, niet voor woorden, Felle."
41,E2,E2_World_A1_localization,Smart Ass,PLAN C!,PLAN C!
42,E2,E2_World_A1_localization,Smart Ass,"ONE, someone races back to the Farm to warn the others.","ÉÉN, iemand moet naar de Boerderij crossen om de rest te waarschuwen."
43,E2,E2_World_A1_localization,Smart Ass,"TWO, someone else pulls the Humans out of the burning buildings.","TWEE, iemand anders moet de Mensen uit de brandhaard sleuren."
44,E2,E2_World_A1_localization,Smart Ass,"THREE, the rest of us get water from the river, put out the fire, convince the Humans to give up their Machines...","DRIE, de rest moet water uit de rivier scheppen, het vuur blussen en de Mensen overtuigen om de Machines te laten..."
45,E2,E2_World_A1_localization,Smart Ass,AND GET OUR JOBS BACK!,EN ONZE JOBS TERUG TE GEVEN!
46,E2,E2_World_A1_localization,Smart Ass,Easy.,Poepsimpel.
47,E2,E2_World_A1_localization,Smart Ass,Fine. Slow Ass is dead weight anyways.,Oké dan. Slome Ezel is toch maar oponthoud.
48,E2,E2_World_A1_localization,Smart Ass,Who's going to run back to the Farm?,Wie loopt er terug naar de Boerderij?
49,E2,E2_World_A1_localization,Smart Ass,"Any objections, Hard Ass?","Is er bezwaar, Felle?"
50,E2,E2_World_A1_localization,Smart Ass,Good. Run like the wind Nice Ass! And don't ruin my Plan.,"Mooi. Je moest er al zijn, Schoontje! En verbrod mijn Plan niet."
51,E2,E2_World_B1_localization,Smart Ass,Plan C Part TWO!,Plan C Deel TWEE!
52,E2,E2_World_B1_localization,Smart Ass,Who's going to run into the burning houses to save the Humans?,Wie gaat er de brandende huizen binnen om de Mensen te redden?
53,E2,E2_World_B1_localization,Smart Ass,...anyone but Slow Ass.,"...maakt niet uit wie, buiten Slome Ezel."
54,E2,E2_World_B1_localization,Smart Ass,You want to send your ACE STRATEGIST into a FIRE?! You gotta be joking!,"Jij wilt je BESTE STRATEEG die BRAND insturen? Is dat voor te lachen, ofzo!"
55,E2,E2_World_B1_localization,Smart Ass,Sick Ass? Kick Ass? Anyone?,Snotezel? Stampgast? Iemand?
56,E2,E2_World_B1_localization,Smart Ass,"Listen. If we don't save the Humans, who will bring us our Hay?","Luister. Als wij de Mensen niet redden, wie gaat er ons dan Hooi komen geven?"
57,E2,E2_World_B1_localization,Smart Ass,Who will trim our Hooves?,We gaat er onze Hoeven kuisen?
58,E2,E2_World_B1_localization,Smart Ass,Who will scratch the inside of our ears?,Wie gaat er achter onze oren krabben?
59,E2,E2_World_B1_localization,Smart Ass,Who will give us medicine when we're ill?,Wie gaat er ons medicijnen geven wanneer we ziek zijn?
60,E2,E2_World_B1_localization,Smart Ass,Who will clean the shit out of our beds?,Wie gaat er de stront uit onze bedden vegen?
61,E2,E2_World_B1_localization,Smart Ass,Who will GIVE US OUR JOBS BACK?,Wie gaat er ONZE JOBS TERUGGEVEN?
62,E2,E2_World_B1_localization,Smart Ass,Better you than me!,Liever jij dan ik!
63,E2,E2_World_B1_localization,Smart Ass,"Okay, we're all set for Plan C!","Oké, we zijn klaar voor Plan C."
64,E2,E2_World_B1_localization,Smart Ass,"ONE, Nice Ass saves the Farm.","ÉÉN, Schoon Beest redt de Boerderij."
65,E2,E2_World_B1_localization,Smart Ass,"TWO, Hard Ass saves the Humans.","TWEE, Felle Gast redt de Mensen."
66,E2,E2_World_B1_localization,Smart Ass,"THREE, the rest of us get water from the river, put out the fire, convince the Humans to give up their Machines...","DRIE, de rest gaat water van de rivier halen, blust het vuur en overtuigt de mensen hun Machines zo te laten..."
67,E2,E2_World_B1_localization,Smart Ass,AND GET OUR JOBS BACK!,EN ONZE JOBS TERUG TE GEVEN!
68,E2,E2_World_B1_localization,Smart Ass,Easy.,Poepsimpel.
69,E3,E3_Mine1FOpening_localization,Smart Ass,"Equally this time, right?","Gelijk deze keer, toch?"
70,E3,E3_Mine1FOpening_localization,Smart Ass,"Oh come on, an Ass can’t joke on an empty stomach?","Ah komaan, een Ezelin kan toch geen grappen maken met een lege maag?"
71,E3,E3_Mine1FOpening_localization,Smart Ass,OUR OWN MASTERS?!,ONZE EIGEN BAZEN?!
72,E3,E3_Mine1FOpening_localization,Smart Ass,Without Humans we'll all—,Zonder Mensen gaan we allemaal—
73,E3,E3_Mine1FOpening_localization,Smart Ass,YOU'RE the expert on saving are you?!,GIJ zijt de expert in redden zeker?!
74,E3,E3_Mine1FOpening_localization,Smart Ass,You couldn't save Lazy Ass and you couldn't save a single Human—,Ge kon Luie Zak niet redden en ge kon geen enkele Mens redden—
75,E3,E3_Mine1FOpening_localization,Smart Ass,"If we don't leave and find the Humans now, we'll all end up like Sick Ass.","Als we nu niet vertrekken en de Mensen zoeken, eindigen we allemaal zoals Snotezel."
76,E3,E3_Mine1FOpening_localization,Smart Ass,We need to get out of here!,We moeten hier weg!
77,E3,E3_Mine1F_localization,Smart Ass,"Hey little Comrade, Bad Ass is letting his ration go to waste again. You should take it.","Hé, kleine Kameraad, Waaghalske laat zijn rantsoen weer verpieteren. Jij pakt dat beter."
78,E3,E3_Mine1F_localization,Smart Ass,Then I'll eat it.,Dan eet ik het.
79,E3,E3_Mine1F_localization,Smart Ass,What a waste!,Wat een verspilling!
80,E3,E3_Mine1F_localization,Smart Ass,He's never around and his rations just go mouldy!,Hij is nooit in de buurt en zijn rantsoenen schimmelen gewoon weg!
81,E3,E3_Mine1F_localization,Smart Ass,"If the Humans don't return to Fannyside, we'll never get our Jobs back...","Als de Mensen nie terugkomen naar Muilegem, krijgen we onze Beroepen nooit terug..."
82,E3,E3_Mine1F_localization,Smart Ass,Then we should go and find them!,Dan moeten we gaan zoeken!
83,E3,E3_Mine1F_localization,Smart Ass,You're damn right you can't...,Ge kunt daar verdomme van op aan...
84,E4,E4_Mine1F_localization,Smart Ass,Why did Hard Ass cross the road?,Waarom stak Felle Gast de straat over?
85,E4,E4_Mine1F_localization,Smart Ass,"Oh, oops. I guess now's not the time...",Oeps. Misschien toch niet een gepast moment...
86,E4,E4_Mine1F_localization,Smart Ass,"You know, Sick, you're the only here who can take a joke.","Weet je Snotje, jij bent de enige hier die een grapje smaakt."
87,E4,E4_Mine1F_localization,Smart Ass,If we had some Human medicine maybe Sick would get better.,Hadden we maar wat Mensen medicijn. Misschien zou Snotje dan genezen.
88,E4,E4_HerdSplits_localization,Smart Ass,Humans?! Are you joking?!,Mensen!? Is dit een grap!?
89,E4,E4_HerdSplits_localization,Smart Ass,"Is this some kind of twisted joke, Hard Ass?!","Is dit één of andere zieke grap, Felle Gast?!"
90,E4,E4_HerdSplits_localization,Smart Ass,"Without Humans, we'll never work again!","Zonder Mensen, zullen we nooit meer werken!"
91,E4,E4_HerdSplits_localization,Smart Ass,"We're all gonna die because of you, Hard Ass!","We gaan d'r allemaal aan! Dankzij jou, Felle Gast!"
92,E4,E4_HerdSplits_localization,Smart Ass,Ha! Free to suffer and starve!,"Ha! Vrij om met honger en miserie te leven, zeker!"
93,E4,E4_HerdSplits_localization,Smart Ass,You'd have us work to live—but I'd rather LIVE to WORK.,Jij zou ons doen werken om te leven — maar ik LEEF liever om te WERKEN.
94,E4,E4_HerdSplits_localization,Smart Ass,That's right—I'm DONE! Time for a new Plan!,'t Is genoeg geweest — ik ben hier KLAAR mee. Tijd voor een nieuw plan.
95,E4,E4_HerdSplits_localization,Smart Ass,ONE. We leave to find more Humans.,ÉÉN. We vertrekken hier en proberen meer Mensen te zoeken.
96,E4,E4_HerdSplits_localization,Smart Ass,TWO. We DON'T KILL the Humans.\n,TWEE. We DODEN GEEN MENSEN.\n
97,E4,E4_HerdSplits_localization,Smart Ass,"THREE. We convince the Humans to give up their Machines, we don't die in this Hellhole, and we get our JOBS BACK.","DRIE. We overtuigen de Mensen om hun Machines op te geven, we sterven niet in dit hol, en we pakken onze jobs TERUG."
98,E4,E4_HerdSplits_localization,Smart Ass,EASY.,POEPSIMPEL.
99,E4,E4_HerdSplits_localization,Smart Ass,Who's coming with me?!,Wie komt er mee?!
100,E4,E4_HerdSplits_localization,Smart Ass,Any Ass who STAYS is a MURDERER!,En als een Ezel binnen de Kudde BLIJFT is het MOORD!
101,E4,E4_HerdSplits_localization,Smart Ass,WHO'S WITH ME?!,WIE KOMT MEE?!
102,E4,E4_HerdSplits_localization,Smart Ass,Come on...,Kom...
103,E4,E4_HerdSplits_localization,Smart Ass,Someone—?,Niemand—?
104,E4,E4_HerdSplits_localization,Smart Ass,Anyone—?,Iemand—?
105,E4,E4_HerdSplits_localization,Smart Ass,—won't any Ass step forward?!,—gaat er nu geen enkele Ezel de hoef naar voren zetten?
106,E4,E4_HerdSplits_localization,Smart Ass,Fine...ONE. Anyone else?,Oké dan... ÉÉN. Nog iemand?
107,E4,E4_HerdSplits_localization,Smart Ass,TWO!,TWEE!
108,E4,E4_HerdSplits_localization,Smart Ass,AND A HALF!,EN EEN HALF!
109,E4,E4_HerdSplits_localization,Smart Ass,I suppose it could be strategic to bring you with us...,Misschien is het wel strategisch om jou mee te laten komen...
110,E4,E4_HerdSplits_localization,Smart Ass,But you have to swear that you won't hurt another Human ever again.,Maar je moet zweren dat je nooit nog een Mens aanraakt.
111,E4,E4_HerdSplits_localization,Smart Ass,That's THREE and a half. Who else?,Dat is dan DRIE en een half. Wie nog?
112,E4,E4_HerdSplits_localization,Smart Ass,Sad Ass? Comrade? What's your decision?,Triestigaard? Kameraad? Wat is jouw beslissing?
113,E4,E4_HerdSplits_localization,Smart Ass,Whatever. Let's go!,"Och ja. Kom, we zijn!"
114,E4,E4_HerdSplits_localization,Smart Ass,"Shut it, Hard Ass!","Bek dicht, Felle Gast!"
115,E4,E4_HerdSplits_localization,Smart Ass,Come on Kick and Big.... and Slow—we're outta this Hellhole! EASY.,"Kom Stamp, Mega en Slome — we zijn weg van dit verdorven hol. POEPSIMPEL."
116,E4,E4_HerdSplits_localization,Smart Ass,FOUR! Let's go!,VIER! Let's GO!
117,E4,E4_HerdSplits_localization,Smart Ass,"Shut it, Hard Ass!","Bek dicht, Felle Gast!"
118,E4,E4_HerdSplits_localization,Smart Ass,"Come on Kick, Big, Sad... and Slow—we're outta this Hellhole! EASY.","Kom Stamp, Mega, Triestigaard en Slome — we zijn weg van dit verdorven hol. POEPSIMPEL."
119,E5,E5_Highway_localization,Smart Ass,Hurry up Slow Ass!,Opschieten Slome!
120,E5,E5_Highway_localization,Smart Ass,Hey! What's taking you so long?,Hey! Waarom duurt dat zo lang?
121,E5,E5_Highway_localization,Smart Ass,What did I tell you! Jobs!,Wat zei ik je! Jobs!
122,E5,E5_Highway_localization,Smart Ass,To the left!,Naar links!
123,E5,E5_Highway_localization,Smart Ass,To the right!,Naar rechts!
124,E5,E5_CircusMain_localization,Smart Ass,What kind of lead-in was that?!,Wat voor 'n stoot was dat?
125,E5,E5_CircusMain_localization,Smart Ass,Ha! Let me show you how it's done...,Ha! Ik zal je eens tonen hoe het moet.
126,E5,E5_CircusMain_localization,Smart Ass,"Once the crowd sees my routine, the Ringmaster is sure to announce a World Tour!",Wanneer de circusdirecteur mijn routine ziet kondigt ie meteen een wereldtournee aan!
127,E5,E5_CircusMain_localization,Smart Ass,Tonight's crowd is easy!,Gemakkelijk publiek vanavond!
128,E5,E5_CircusMain_localization,Smart Ass,"Once the crowd sees my routine, the Ringmaster is sure to announce a World Tour!",Wanneer de circusdirecteur mijn routine ziet kondigt ie meteen een wereldtournee aan!
129,E5,E5_CircusMain_localization,Smart Ass,The stupid audience just doesn't appreciate my talents!,Dat onnozel publiek weet gewoon mijn talent niet te appreciëren!
130,E5,E5_CircusMain_localization,Smart Ass,New plan!,Nieuw plan!
131,E5,E5_CircusMain_localization,Smart Ass,Just get out there and dazzle them!,Gewoon hard gaan en het publiek verwonderen!
132,E5,E5_CircusMain_localization,Smart Ass,You can say that again!,Wees daar maar zeker van!
133,E5,E5_CircusMain_localization,Smart Ass,I think so!,Ik denk van wel!
134,E5,E5_CircusMain_localization,Smart Ass,There were two Humans in the front row with dark hats who couldn't take their eyes off me!,Er zaten twee Mensen met donkere hoeden vooraan. Ze stopten niet met mij aan te gapen!
135,E5,E5_CircusMain_localization,Smart Ass,Ha ha! Good luck following my act!,Ha ha! Veel success met mijn act te overtreffen!
136,E5,E5_CircusMain_localization,Smart Ass,We need that applause!,We hebben dat applaus nodig!
137,E5,E5_CircusMain_localization,Smart Ass,Are you joking?!,Is dit voor te lachen?!
138,E5,E5_CircusMain_localization,Smart Ass,Did you forget that keeping up this act means keeping ourselves employed?,Ben je vergeten dat deze act deftig doen betekent dat we werk hebben?
139,E5,E5_CircusMain_localization,Smart Ass,Finding another job with no Machines isn't going to be easy.,Een andere job zonder Machines vinden gaat niet evident zijn...
140,E5,E5_CircusMain_localization,Smart Ass,Ha! Not a chance!,Hah! Nooit van zijn leven!
141,E5,E5_CircusMain_localization,Smart Ass,"Our job is to create magic and illusion, not authenticity!","Ons werk is om spektakel en magie te creëren, geen ""authentieke"" ervaringen!"
142,E5,E5_CircusMain_localization,Smart Ass,—Does it look like there's a real Zebra around here anywhere?,— Ziet jij hier dan een Zebra rondlopen?
143,E5,E5_CircusMain_localization,Smart Ass,No.,Neen.
144,E5,E5_CircusMain_localization,Smart Ass,"And if there was, Kick Ass wouldn't have a role in the ensemble.","En moest er één rondlopen, zou Stamp Ezel toch geen rol in ons ensemble hebben."
145,E5,E5_CircusMain_localization,Smart Ass,Ha! Of course they do! Now get out there!,"Ha! Natuurlijk rijden beren op fietsen! Kom, gaan!"
146,E5,E5_CircusMain_localization,Smart Ass,Then stop eating so much!,Stop dan met zo veel te vreten!
147,E5,E5_CircusMain_localization,Smart Ass,Keeping up this act means keeping ourselves employed!,Deze act volhouden betekent dat we werk hebben!
148,E5,E5_CircusMain_localization,Smart Ass,We have it good here!,Het leven is hier goed voor ons!
149,E5,E5_CircusMain_localization,Smart Ass,Finding another job with no Machines isn't going to be easy.,Een andere job zonder Machines vinden gaat niet evident zijn...
150,E5,E5_CircusMain_localization,Smart Ass,Where the hell is Slow?!,Waar zit Slome Ezel nu?!
151,E5,E5_CircusMain_localization,Smart Ass,"It's time for the Finale!! If he screws this up for me, I'm going to—","Tijd voor de Finale! Als hij dit verneukt, dan ga ik hem —"
152,E5,E5_CircusMain_localization,Smart Ass,Ha! 'Comrade'?,"Ha! ""Kameraad""?"
153,E5,E5_CircusMain_localization,Smart Ass,The Ringmaster can't afford to keep buying you new costumes before we go on Tour.,De Circusdirecteur kan het niet veroorloven van je telkens nieuwe kostuums te kopen voordat we op Tournee gaan.
154,E5,E5_CircusMain_localization,Smart Ass,SO DON'T TOUCH THE FIRE!,DUS BLIJF VAN HET VUUR WEG!
155,E5,E5_CircusMain_localization,Smart Ass,Slow Ass! Get out there or I'll rip you a new one!,Slome! Kom daaruit voor ik u een hoef onder uw gat geef!
156,E5,E5_CircusMain_localization,Smart Ass,Get your butt out there or I'll rip you a new one!!,Vooruit met de geit of er zwaait wat!!
157,E5,E5_CircusMain_localization,Smart Ass,The Ringmaster can't afford to keep buying you new costumes before we go on Tour.,De Circusdirecteur kan het niet veroorloven van je telkens nieuwe kostuums te kopen voordat we op Tournee gaan.
158,E5,E5_CircusMain_localization,Smart Ass,SO DON'T TOUCH THE FIRE!,DUS BLIJF VAN HET VUUR WEG!
159,E5,E5_CircusMain_localization,Smart Ass,Slow Ass! Get out there or I'll rip you a new one!,Slome! Kom daaruit voor ik u een hoef onder uw gat geef!
160,E5,E5_CircusMain_localization,Smart Ass,I've got a Plan! Slow Ass will save us...,Ik heb een plan. Slome Ezel gaat ons redden...
161,E5,E5_Zoo_Introduction_localizatio,Smart Ass,I've got a Plan!,Ik heb een plan!
162,E5,E5_Zoo_Introduction_localizatio,Smart Ass,"ONE, I'm going to run into the pen.","ÉÉN, ik loop het perk binnen."
163,E5,E5_Zoo_Introduction_localizatio,Smart Ass,"TWO, I'm going to capture the attention of the visiting Humans.","TWEE, ik trek de aandacht van de Mensen-bezoekers."
164,E5,E5_Zoo_Introduction_localizatio,Smart Ass,"THREE, I'm going to have the highest score.","DRIE, ik ga gewoon keihard winnen."
165,E5,E5_Zoo_Introduction_localizatio,Smart Ass,AND WIN ASS OF THE WEEK!,EN WORD EZEL VAN DE WEEK!
166,E5,E5_Zoo_Introduction_localizatio,Smart Ass,Easy.,Poepsimpel.
167,E5,E5_Zoo_Introduction_localizatio,Smart Ass,Have fun fighting over second place suckers!,"Veel plezier op de tweede plaats, losers!"
168,E5,E5_ZooMain_localization,Smart Ass,"Out of the way, my adoring fans are waiting!",Uit de weg! Mijn trouwe fans staan te wachten!
169,E5,E5_ZooMain_localization,Smart Ass,"Ha! Without that ointment, you're nothing Slow Ass.","Ha! Zonder die zalf schiet er niets meer van je over, Slome Ezel."
170,E5,E5_ZooMain_localization,Smart Ass,Someone is cheating. I know it!,Iemand speelt hier vals! Ik voel het in mijn kleinste hoef!
171,E5,E5_ZooMain_localization,Smart Ass,"Keep your mouth shut, Slow Ass!","Bek dicht, Slome!"
172,E5,E5_ZooMain_localization,Smart Ass,Ha! It's both your faults that you suck!,Ha! Het is allebei jullie fout dat jullie SUCKEN!
173,E5,E5_ZooMain_localization,Smart Ass,Don't get full of yourself Slow. Your luck is about to run out!,Wees maar niet zo zelfingenomen. Jouw gelukt komt zo op zijn eind!
174,E5,E5_ZooMain_localization,Smart Ass,Shut it!,Hou u bakkes!
175,E5,E5_ZooMain_localization,Smart Ass,Ha! You fools will never catch up to me!,"Ha! Jullie halen mij nooit in, sukkels!"
176,E5,E5_ZooMain_localization,Smart Ass,Slow Ass? Winning? Ha! What a joke.,Slome Ezel? Aan het winnen? Ha! Doe me niet lachen.
177,E5,E5_ZooMain_localization,Smart Ass,"Not a chance! This is all my ""Come from behind"" Plan!",Dat zien we van hier! Dit is allemaal deel van mijn plan!
178,E5,E5_ZooMain_localization,Smart Ass,I got a new one! What do you call undesirable Asses with low scores?,Ik heb een nieuwe mop! Wat noem je onwenselijke Ezels met lage scores?
179,E5,E5_ZooMain_localization,Smart Ass,Losers! Ha!,LOSERS! Ha!
180,E5,E5_ZooMain_localization,Smart Ass,Too late!,Te laat!
181,E5,E5_ZooMain_localization,Smart Ass,You gotta be kidding!,"Dat is voor te lachen, zeker!"
182,E5,E5_ZooMain_localization,Smart Ass,"This Zoo has fresh hay, nice Humans, no ugly Machines, and rigorous daily labour!","Deze Dierentuin heeft verse hooi, lieve Mensen, geen lelijke Machines en rigoreus dagdagelijks labeur!"
183,E5,E5_ZooMain_localization,Smart Ass,Think about it! We made the right choice to leave that dirty countryside.,Allez kom! We hebben de juiste keuze gemaakt om van dat vuile platteland weg te gaan.
184,E5,E5_ZooMain_localization,Smart Ass,"And we aren't here to talk about the past—we're here to WORK, so get outta my way!\n","En we zijn hier niet om oude koeien uit de gracht te halen — we zijn hier om te WERKEN, dus kom, uit mijn weg!\n"
185,E5,E5_ZooMain_localization,Smart Ass,Honestly I forgot all about them.,Ik was ze eerlijk gezegd al vergeten.
186,E5,E5_ZooMain_localization,Smart Ass,"Now, we're not here to talk about the past.",We zijn hier niet om over het verleden te praten.
187,E5,E5_ZooMain_localization,Smart Ass,We're here to WORK!,We zijn hier om te WERKEN!
188,E5,E5_ZooMain_localization,Smart Ass,Sad has ruined everything!,Triestigaard heeft alles verpest!
189,E5,E5_ZooMain_localization,Smart Ass,Forget him! He's a quitter.,"Laat zitten, jong. Het is een broekschijter."
190,E5,E5_ZooMain_localization,Smart Ass,And a sore loser!,En een zure verliezer!
191,E5,E5_ZooMain_localization,Smart Ass,And good luck to him finding another job without Machines!,En 't beste voor hem om een job zonder Machines te vinden!
192,E5,E5_ZooMain_localization,Smart Ass,Sad has ruined everything!,Triestigaard heeft alles verpest!
193,E5,E5_ZooMain_localization,Smart Ass,"If I ever see him again, I'm going to rip him a new one!","Als ik hem ooit terugzie, zal 't zijn beste dag niet zijn!"
194,E5,E5_ZooMain_localization,Smart Ass,Hell no!,"Niets, jong. Absoluut niet."
195,E5,E5_ZooMain_localization,Smart Ass,Good luck to him finding another job without Machines!,t Beste voor hem om een job zonder Machines te vinden!
196,E5,E5_ZooMain_localization,Smart Ass,I've changed my mind: Sad leaving is good news for the rest of us.,Ik ben van mening veranderd: Triestigaard buiten is een goede zaak voor ons.
197,E5,E5_ZooMain_localization,Smart Ass,Less competition for Ass of the Week!,Minder concurrentie voor Ezel van de Week!
198,E5,E5_ZooMain_localization,Smart Ass,Shut it! It's his ointment that's giving him an advantage!,Bek dicht! Het is zijn zalf dat hem zijn voordeeltje geeft!
199,E5,E5_ZooMain_localization,Smart Ass,It's unfair!,Oneerlijk!
200,E5,E5_ZooMain_localization,Smart Ass,"If I ever see him again, I'm going to rip him a new one!","Als ik hem ooit terugzie, zal 't zijn beste dag niet zijn!"
201,E5,E5_ZooCapture_localization,Smart Ass,Ha! EASY! Take that suckers!,"Ha! POEPSIMPEL. Kust ze, losers!"
202,E5,E5_ZooCapture_localization,Smart Ass,RUN!,LOOP WEG!
203,E5,E5_ZooCapture_localization,Smart Ass,Idiots! Hiding behind trees and rocks! They'll never find me! Ha!,Idioten! Je achter een boom en wat rotsen verstoppen.
204,E7,E7_Holding1_localization,Smart Ass,Oof... my head hurts...,Oef... mijn kop doet pijn...
205,E7,E7_Holding1_localization,Smart Ass,Where's my Gorilla costume?,Waar is mijn Gorilla-kostuum?
206,E7,E7_Holding1_localization,Smart Ass,Where's my Gorilla costume?,Waar is mijn Gorilla-kostuum?
207,E7,E7_Holding1_localization,Smart Ass,Is it Monday? Are we starting Ass of the Week?!,"""s 't maandag? Beginnen we aan Ezel van de Ezel?!"
208,E7,E7_Holding1_localization,Smart Ass,What?! Where are the others?,Wa?! Waar zijn de anderen?!
209,E7,E7_Holding1_localization,Smart Ass,Big Ass has gotta be around here somewhere.,Mega Ezel moet hier ergens in de buurt zijn.
210,E7,E7_Holding1_localization,Smart Ass,Maybe—,Misschien—
211,E7,E7_Holding1_localization,Smart Ass,What is this place?,Wa is dit voor een plek?
212,E7,E7_Holding1_localization,Smart Ass,The Plan is:,Het Plan is:
213,E7,E7_Holding1_localization,Smart Ass,ONE. We break out of this cage.,ÉÉN. We breken uit deze kooi.
214,E7,E7_Holding1_localization,Smart Ass,TWO. We go find Big Ass.,TWEE. We gaan Mega Ezel zoeken.
215,E7,E7_Holding1_localization,Smart Ass,THREE. We get out of this Factory alive and—I'll tell you the rest later!,DRIE. We geraken levend uit deze Fabriek en—de rest vertel ik later!
216,E7,E7_Holding1_localization,Smart Ass,Easy.,Poepsimpel.
217,E7,E7_Holding1_localization,Smart Ass,"Hey, it was unlocked—Step ONE complete!","Hé, 't was nie op slot—Stap ÉÉN voltooid!"
