index,episode,sheet,speaker,english,dutch
35,E4,E4_HideAndSeek_localization,Kick Ass,Or in the FARTHEST CITY!,Of in de VERSTE STAD!
36,E4,E4_HideAndSeek_localization,Kick Ass,Or somewhere ELSE ENTIRELY!!,Of WAAR DAN OOK!
37,E4,E4_Mine1F_localization,Kick Ass,"Hey Sick, you're supposed to be MELLOWING out!","Hé Snotezel, jij hoort het RUSTIG aan te doen!"
38,E4,E4_Mine1F_localization,Kick Ass,Don't go too FAR!,Niet te VER gaan!
39,E4,E4_Mine1F_localization,Kick Ass,@#$%&! We can't keep going out in the RAIN on these MISSIONS.,@#$%&! We kunnen toch niet BLIJVEN er op uit trekken in die REGEN.
40,E4,E4_Mine1F_localization,Kick Ass,"@#$%&! You're to blame for all of our SUFFERING, Hard Ass!","@#$%&! Al dit leed hangt aan JOUW hoeven, Felle Gast!"
41,E4,E4_Mine1F_localization,Kick Ass,Sick's getting WORSE.,Snotje gaat er NIET op vooruit.
42,E4,E4_Mine1F_localization,Kick Ass,WHAT?! She needs REST!,WAT?! Ze moet RUSTEN!
43,E4,E4_Mine1F_localization,Kick Ass,We've had ENOUGH!,We hebben er GENOEG VAN!
44,E4,E4_Mine1F_localization,Kick Ass,We don't want to play your GAME ANYMORE!,We zijn KLAAR met spelletjes te spelen!
45,E4,E4_Mine1F_localization,Kick Ass,I DON'T CARE about the Herd!,De Kudde kan mij een WORST WEZEN!
46,E4,E4_Mine1F_localization,Kick Ass,All I care about is—,Al wat mij uitmaakt is—
47,E4,E4_Mine1F_localization,Kick Ass,Sick?,Snotje?
48,E4,E4_Mine1F_localization,Kick Ass,SICK?!,SNOTJE?!
49,E4,E4_Mine1F_localization,Kick Ass,Sick—where are you?!,Snotje—waar ben jij?!
50,E4,E4_Mine1F_localization,Kick Ass,Sick?!—@#$%&!—I don't think she'd have gone this way...,Snotje?! — @#$%&! — Ik denk niet dat ze deze kant uitgegaan zou zijn...
51,E4,E4_Mine1F_localization,Kick Ass,I don't think Sick would have gone back out into the rain...,Ik denk niet dat Snotje buiten in de regen zou zijn gegaan...
52,E4,E4_Mine1F_localization,Kick Ass,I FOUND YOU!,IK HEB JE GEVONDEN!
53,E4,E4_Mine1F_localization,Kick Ass,Sick...? SICK?!,Snotje...? SNOTJE!?
54,E4,E4_Mine1F_localization,Kick Ass,HEEEEEHAWWWW!,HEEEEEHAWWWW!
55,E4,E4_HerdSplits_localization,Kick Ass,HEEEE—@#$%&!—HAWWW!!,HEEEE—@#$%&!—HAWWW!!
56,E4,E4_HerdSplits_localization,Kick Ass,THIS IS YOUR FAULT HARD ASS!,DIT IS JOUW FOUT FELLE GAST!
57,E4,E4_HerdSplits_localization,Kick Ass,EVERYONE deserves to know why Sick is DEAD.,IEDEREEN verdient te weten WAAROM Snotje DOOD is.
58,E4,E4_HerdSplits_localization,Kick Ass,"What REALLY happened on our ""scavenging"" missions...","Wat er ECHT gebeurd is op onze ""verzameltochtjes""..."
59,E4,E4_HerdSplits_localization,Kick Ass,What Hard Ass FORCED us to do...,Wat Felle Gast ons GEDWONGEN heeft om te doen...
60,E4,E4_HerdSplits_localization,Kick Ass,...to the Humans.,...om de Mensen aan te doen.
61,E4,E4_HerdSplits_localization,Kick Ass,They've been—TRYING TO RETURN—to Fannyside ever since the Fire.,"De Mensen komen terug — OF PROBEREN TOCH — terug te komen naar Muilegem, sinds de Brand."
62,E4,E4_HerdSplits_localization,Kick Ass,Hard Ass forced us to keep it a SECRET.,We mochten niets zeggen van Felle Gast.
63,E4,E4_HerdSplits_localization,Kick Ass,Because you'd CRAWL BACK to the Humans just to stay alive.,"Omdat hij op HOEVEN EN HOEVEN ZOU ZITTEN bij de Mensen, smekend om zijn leven."
64,E4,E4_HerdSplits_localization,Kick Ass,But LOOK AT US NOW—dying anyway!,Maar zie NU — WE STERVEN TOCH!
65,E4,E4_HerdSplits_localization,Kick Ass,...I have blood on my hooves.,...Er hangt bloed aan mijn hoeven.
66,E4,E4_HerdSplits_localization,Kick Ass,"You're right, Smart Ass—this place will be THE DEATH of us.","Dat klopt, Betweter — deze plek is de NAGEL AAN ONZE DOODSKISTEN."
67,E4,E4_HerdSplits_localization,Kick Ass,I'll come with you... IF YOU'LL HAVE ME.,Ik kom mee... ALS HET MAG.
68,E4,E4_HerdSplits_localization,Kick Ass,I SWEAR on the body of my SISTER—I will never hurt another Human again.,Ik ZWEER op het lijk van mijn ZUSTER — ik raak nooit nog een mens aan.
69,E4,E4_HerdSplits_localization,Kick Ass,Fuck your sacrifices!,Kust mijn kloten met uw offers!
70,E4,E4_HerdSplits_localization,Kick Ass,And now she's dead because of your stupid Revolution!,"En nu is ze DOOD omwille van uw ""Revolutie""!"
71,E4,E4_KicksConfession_localization,Kick Ass,We would hide along the Highway and wait for a Car-Machine...,We verstopten ons langs de Snelweg om op een Auto-Machine te wachten...
72,E4,E4_KicksConfession_localization,Kick Ass,When the Humans arrived...,Toen kwamen de Mensen aan...
73,E4,E4_KicksConfession_localization,Kick Ass,He made me HELP while Sick Ass kept watch.,MOEST ik MEEHELPEN terwijl Snotezel op uitkijk stond.
74,E4,E4_KicksConfession_localization,Kick Ass,It would take forever for the rain to wash the BLOOD off.,Het BLOED wou maar niet van mijn vacht wegregenen.
75,E4,E4_KicksGoodbye_localization,Kick Ass,"Goodbye, my Comrade, my SISTER.","Tot ziens, Kameraadje, mijn ZUSJE."
76,E4,E4_KicksGoodbye_localization,Kick Ass,I hope you make it to the Astral Plane.,Ik hoop dat je 't Astrale Hiernamaals bereikt.
77,E4,E4_KicksGoodbye_localization,Kick Ass,And when your Soul gets reassigned—I'LL FIND YOU.,En wanneer je ZIEL herverkoren wordt — ZAL IK JE VINDEN.
78,E4,E4_Mine1F_Exit_localization,Kick Ass,Hey... It's stopped RAINING...,Hé.... 't is GESTOPT MET REGENEN...
79,E5,E5_CircusMain_localization,Kick Ass,What HAPPENED out there?!,Wat is daar GEBEURD?
80,E5,E5_CircusMain_localization,Kick Ass,Were there any presenters in the audience?,Zaten er presentatoren in het publiek?
81,E5,E5_CircusMain_localization,Kick Ass,"You know, for THE TOUR?","Voor de TOURNEE, hm?"
82,E5,E5_CircusMain_localization,Kick Ass,You hear that?! They LOVED YOU!,Hoor je dat?! ZE HOUDEN VAN U!
83,E5,E5_CircusMain_localization,Kick Ass,Do you think there were any presenters in the audience?,Denk je dat er presentatoren in het publiek zetten?
84,E5,E5_CircusMain_localization,Kick Ass,Some of my paint RUBBED OFF!,Er is wat van mijn verf AFGEBLAKERD!
85,E5,E5_CircusMain_localization,Kick Ass,@#$%&!,@#$%&!
86,E5,E5_CircusMain_localization,Kick Ass,The Humans would like us JUST THE SAME if we performed as ourselves.,"De Mensen zouden ons ZO afmaken, zelfs als we als onszelf zouden spelen."
87,E5,E5_CircusMain_localization,Kick Ass,WE NAILED IT!,WE HEBBEN HET GEFIXT!
88,E5,E5_CircusMain_localization,Kick Ass,—and better costumes!,— en betere kostuums!
89,E5,E5_CircusMain_localization,Kick Ass,This paint is making me so DAMN ITCHY!,Die verf JEUKT VEEL TE HARD!
90,E5,E5_CircusMain_localization,Kick Ass,@#$%&!,@#$%&!
91,E5,E5_CircusMain_localization,Kick Ass,You're right—this is the BEST job—we've EVER had!,Je hebt gelijk — dit is de BESTE job — die we ooit hebben gehad!
92,E5,E5_CircusMain_localization,Kick Ass,We believe IN YOU!,We GELOVEN IN JOU!
93,E5,E5_CircusMain_localization,Kick Ass,You can DO IT!,JE KAN HET!
94,E5,E5_CircusMain_localization,Kick Ass,"You know Sad, you can't keep trying to be a different animal EVERY night.","Weet je, Triestigaard, je kan niet blijven proberen van ELKE avond een ander beest te proberen."
95,E5,E5_CircusMain_localization,Kick Ass,Sad!! Your bike routine is OFF THE CHAIN!,Triestigaard! Dat was fietsen met een grote F!
96,E5,E5_CircusMain_localization,Kick Ass,I think we're MORE than Comrades now!,Ik denk dat we nu wel MEER dan gewoon kameraden zijn!
97,E5,E5_CircusMain_localization,Kick Ass,@#$%&! We're doomed!,@#$%&! WE ZIJN GEKLOOT!
98,E5,E5_ZooMain_localization,Kick Ass,@#$%&! These Humans ALL LOOK THE SAME!,@#$%&! Die Mensen zien er ALLEMAAL HETZELFDE UIT!
99,E5,E5_ZooMain_localization,Kick Ass,@#$%&!—Slow Ass?!—it's gotta be that magic OINTMENT!,@#$%&! — Slome?! — die zalf is een WONDERMIDDEL!
100,E5,E5_ZooMain_localization,Kick Ass,STOP STEPPING on my hoofs out there Big Ass!,"STOP met op mijn HOEVEN te trappen daarbuiten, Mega Ezel!"
101,E5,E5_ZooMain_localization,Kick Ass,You're holding me BACK!,Je staat me IN DE WEG!
102,E5,E5_ZooMain_localization,Kick Ass,Ass of the Week is ANYBODY'S GAME!,Ezel van de Week is een spel van IEDEREEN!
103,E5,E5_ZooMain_localization,Kick Ass,@#$%&! Smart Ass—SCREW YOU!,@#$%&! BETWETER — KUS MIJN KLOTEN!
104,E5,E5_ZooMain_localization,Kick Ass,@#%&! Slow Ass?!—HOW?!,@#%&! Slome Ezel?! — HOE DAN?!
105,E5,E5_ZooMain_localization,Kick Ass,Big is CHEATING!,Mega Ezel speelt VALS!
106,E5,E5_ZooMain_localization,Kick Ass,GREAT! Smart is NOT WINNING!,GOED! Slimme Ezel is NIET aan het WINNEN!
107,E5,E5_ZooMain_localization,Kick Ass,Not a CHANCE!,ABSOLUUT niet!
108,E5,E5_ZooMain_localization,Kick Ass,@#$%&!—I DON'T UNDERSTAND—did he say where he was GOING?,@#$%&! — IK BEGRIJP DIT NIET — zei hij tenminste waar hij NAARTOE ging?
109,E5,E5_ZooMain_localization,Kick Ass,@#$%&!—he just walked out on us without saying ANYTHING?!,@#$%&! — en die is gewoon weggewandeld zonder IETS te zeggen?!
110,E5,E5_ZooMain_localization,Kick Ass,@#$%&! How can we be losing to SLOW ASS?!?!,@#$%&! HOE zijn WIJ aan het VERLIEZEN van SLOME EZEL?!?!
111,E5,E5_ZooMain_localization,Kick Ass,WHAT?! You're as clunky as a MACHINE.,WAT?! Ge bent zo lomp als een Machine.
112,E5,E5_ZooCapture_localization,Kick Ass,YES! @#$%&! YES!!,JA! @#$%&! JA!!!!
113,E5,E5_ZooCapture_localization,Kick Ass,HIDE!,VERSTOP JE!
114,E5,E5_ZooCapture_localization,Kick Ass,Everyone! DON'T MOVE and DON'T MAKE A SOUND!,Iedereen! NIEMAND geeft EEN KIK!
115,E6,E6_Nightmare_localization,Kick Ass,COMRADE!,KAMERAAD!
116,E6,E6_Nightmare_localization,Kick Ass,Thanks for working with Jenny today.,Bedankt dat ge vandaag met Jenny hebt gewerkt.
117,E6,E6_Nightmare_localization,Kick Ass,Lazy could NOT handle another shift with HER.,Luie kon NIE nog een shift aan met HAAR.
118,E6,E6_Nightmare_localization,Kick Ass,Sick and I just finished moving the last piece of that new Boring-Machine—and @#$%&! it's HEAVY.,"Snotje en ik hebben NET het laatste stuk van die nieuwe Boor-Machine versleept—en @#$%&! da's ZWAAR, hè."
119,E6,E6_Nightmare_localization,Kick Ass,No way that Boring-Machine can BLAST through a day of work LIKE WE CAN.,"Geen SCHIJN van kans dat die Boor-Machine een hele dag kan KNALLEN zoals WIJ dat kunnen, hè."
120,E6,E6_Nightmare_localization,Kick Ass,—this is all YOUR FAULT!,—dit is allemaal JOUW SCHULD!
121,E6,E6_Nightmare_localization,Kick Ass,You tore Sick AWAY FROM ME!,Ge hebt Snot van me WEGGERUKT!
122,E6,E6_Nightmare_localization,Kick Ass,And you made me into a KILLER.,En ge hebt van mij een MOORDENAAR gemaakt.
123,E7,E7_Holding1_localization,Kick Ass,WAKE UP! WAKE UP!,WORD WAKKER! WORD WAKKER!
124,E7,E7_Holding1_localization,Kick Ass,@#$%&! We're NOT AT THE CIRCUS ANYMORE!,"@#$%&! We zijn NIET MEER IN HET CIRCUS, godverdomme!"
125,E7,E7_Holding1_localization,Kick Ass,@#$%&! We're NOT AT THE ZOO ANYMORE!,"@#$%&! We zitten NIE MEER IN DE ZOO, hè!"
126,E7,E7_Holding1_localization,Kick Ass,We're in trouble—REAL TROUBLE.,We zitten in de problemen—ÉCHT in de problemen.
127,E7,E7_Holding1_localization,Kick Ass,Slow Ass wasn't in the Truck-Machine when we got here—,Slome Ezel zat nie in de Camion Machine toen we hier aankwamen—
128,E7,E7_Holding1_localization,Kick Ass,And Big Ass is MISSING.,En Mega Ezel is VERMIST.
129,E7,E7_Holding1_localization,Kick Ass,@#$%&! Who are YOU?,@#$%&! Wie zij GIJ?!
130,E7,E7_Holding1_localization,Kick Ass,"@#$%&!—Smart Ass, what's the PLAN?!","""@#$%&!—Slimme Ezel, wa is het PLAN?!"""
131,E7,E7_Holding2_localization,Kick Ass,@#$%&! What do I DO?,"""@#$%&! Wat moet ik DOEN?!"""
132,E7,E7_Holding3_localization,Kick Ass,We gotta find Big Ass QUICK!,We moeten Mega Ezel SNEL vinden!
133,E7,E7_Holding3_localization,Kick Ass,WHAT?!—I don't DO that anymore!,WAT?!—Ik doe da nie meer!
134,E7,E7_Holding3_localization,Kick Ass,You made me promise to never HURT HUMANS AGAIN!,Ge hebt mij laten beloven om NOOIT MEER MENSEN PIJN TE DOEN!
135,E7,E7_Holding3_localization,Kick Ass,JUST that once—NEVER AGAIN!,ALLEEN die ene keer—NOOIT MEER!
136,E7,E7_SlaughterWaitingRoom_localiz,Kick Ass,Smart Ass! What do we DO NOW?!,Slimme Ezel! Wat doen we NU?!
137,E7,E7_Slaughtering_localization,Kick Ass,@#$%&!,@#$%&!
138,E7,E7_Slaughtering_localization,Kick Ass,&%@$! Big Ass WATCH OUT!,&%@$! Mega Ezel PAS OP!
139,E7,E7_Skinning_localization,Kick Ass,@#$%&!,@#$%&!
140,E7,E7_Skinning_localization,Kick Ass,I'm happy you're SAFE!,'k Ben blij da ge VEILIG zijt!
141,E7,E7_Skinning_localization,Kick Ass,What's NEXT?!,Wa is 't VOLGENDE?!
142,E7,E7_Chilling_localization,Kick Ass,Big—from the look of these carcasses... We're too late.,Mega—als je naar die karkassen kijkt... zijn we te laat.
143,E7,E7_MeatProcessing_localization,Kick Ass,There are so many Humans!,Da zijn zo veel Mensen!
144,E7,E7_Boiling_localization,Kick Ass,@$#%!,@$#%!
145,E7,E7_Boiling_localization,Kick Ass,"HURRY UP, Big Ass!","SCHIET OP, Mega Ezel!"
146,E7,E7_Boiling_localization,Kick Ass,WE MADE IT!,WE HEBBEN 'T GEHAALD!
147,E7,E7_Shipping_localization,Kick Ass,We JUMPED! Just like YOU SAID!,We ZIJN gesprongen! Precies zoals GIJ ZEI!
148,E7,E7_BigJob_localization,Kick Ass,WHAT?!,WAT?!
149,E7,E7_BigJob_localization,Kick Ass,How can you believe there are still KIND Humans in this world?,Hoe kunt ge nu nog geloven dat er GOEDE Mensen bestaan in deze wereld?!
150,E7,E7_BigJob_localization,Kick Ass,After everything Humans have DONE TO US?,Na alles wat Mensen ons hebben AANGEDAAN?!
151,E7,E7_BigJob_localization,Kick Ass,@#$%&! If you go back—the Humans will KILL you!,@#$%&! Als ge teruggaat—dan VERMOORDEN de Mensen u!
152,E7,E7_BigJob_localization,Kick Ass,And your Soul will be STUCK here!,En je Ziel zal hier VAST blijven zitten!
153,E7,E7_BigJob_localization,Kick Ass,"Comrade, what if Smart is RIGHT?","Kameraad, wa als Slimme GELIJK heeft?!"
154,E7,E7_BigJob_localization,Kick Ass,"Comrade, what if Smart is RIGHT?","Kameraad, wa als Slimme GELIJK heeft?!"
155,E7,E7_CityStreet_localization,Kick Ass,Big Ass really did it... he set them ALL free.,Mega Ezel heeft het echt gedaan... hij heeft ze ALLEMAAL vrijgemaakt.
156,E7,E7_CityStreet_localization,Kick Ass,"Goodbye, Comrade Big Ass.","Vaarwel, Kameraad Mega Ezel."
157,E10,E10_Thirsty_localization,Kick Ass,@#$%&!,@#$%&!
158,E10,E10_Thirsty_localization,Kick Ass,Thirsty?!,Dorstlap?!
159,E10,E10_Thirsty_localization,Kick Ass,Thirsty!!,Dorstlap!!
160,E10,E10_Thirsty_localization,Kick Ass,I don't know.,Ik weet het niet.
161,E10,E10_Thirsty_localization,Kick Ass,We got SEPARATED in the crowd.,We zijn AFGEZONDERD geraakt in de menigte.
162,E10,E10_Thirsty_localization,Kick Ass,@#$%&!,@#$%&!
163,E10,E10_Thirsty_localization,Kick Ass,Thirsty? What are you doing HERE?,Beschonken? Wat doe jij HIER?
164,E10,E10_Thirsty_localization,Kick Ass,You'll have me BACK? After everything I've DONE?,Ge wilt mij TERUG? Na alles wat ik GEDAAN heb?
165,E10,E10_Thirsty_localization,Kick Ass,The OTHERS!,De ANDEREN!
166,E10,E10_Hard_localization,Kick Ass,@#$%&! We weren't even able to SEND HIS SOUL!,@#$%&! We konden niet eens ZIJN ZIEL LATEN OPSTIJGEN!
167,E10,E10_Hard_localization,Kick Ass,You're ALIVE?!,GIJ LEEFT NOG?!
168,E10,E10_Hard_localization,Kick Ass,Not after he ABANDONED us at the Zoo...,Niet nadat hij ons ACHTERGELATEN heeft in de Zoo...
169,E10,E10_Hard_localization,Kick Ass,We're NOT going to leave any of us BEHIND!,We gaan NIEMAND van ons ACHTERLATEN!
170,E10,E10_Hard_localization,Kick Ass,We owe it to Big Ass to make sure EVERYONE finds a SAFE place to live.,We zijn het aan Mega Ezel verschuldigd om te zorgen dat IEDEREEN een VEILIGE plek vindt om te leven.
171,E10,E10_Hard_localization,Kick Ass,"If the Humans don't kill us today, they will kill us TOMORROW.","Als de Mensen ons vandaag niet vermoorden, dan vermoorden ze ons MORGEN."
172,E10,E10_Hard_localization,Kick Ass,You have NO IDEA what we saw in that FACTORY!,"Ge hebt GEEN IDEE wat we in die FABRIEK hebben gezien, hè!"
173,E10,E10_Government_localization,Kick Ass,Tell the Humans that we want NO MORE FIGHTING!,Zeg tegen de Mensen dat we NIET MEER WILLEN VECHTEN!
174,E10,E10_Government_localization,Kick Ass,That's what my sister would have wanted.,Dat is wat mijn zus zou gewild hebben.
175,E10,E10_Government_localization,Kick Ass,@#$%&! Go talk to the OTHERS!,@#$%&! Ga met de ANDEREN praten!
176,E10,E10_Government_localization,Kick Ass,WAIT!,WACHT!
177,E10,E10_Government_localization,Kick Ass,That cough...,Die hoest...
178,E10,E10_Government_localization,Kick Ass,"I wasn't sure at first, but...","Ik was er eerst niet zeker van, maar..."
179,E10,E10_Government_localization,Kick Ass,Sick Ass...?,Snotje...?
180,E10,E10_Government_localization,Kick Ass,Do... you remember me?,Her... herkent ge mij?
181,E10,E10_Government_localization,Kick Ass,I guess... you've finally gone to a place where I can't find you...,Ik denk... dat ge uiteindelijk naar een plek zijt gegaan waar ik u nie kan vinden...
