index,episode,sheet,speaker,english,dutch
22,E2,E2_BadAssRescue_localization,Bad Ass,Get up!,Opstaan!
23,E2,E2_BadAssRescue_localization,Bad Ass,I found you passed out on the road and had to drag you back here.,Ik vond u buitenwesten naast de weg en moest u naar hier sleuren.
24,E2,E2_BadAssRescue_localization,Bad Ass,"I thought you were trying to get your jobs back, not burn everything to the ground.","Ik dacht dat jullie probeerden jullie jobs terug te pakken, niet de boel platbranden."
25,E2,E2_BadAssRescue_localization,Bad Ass,I can't keep the fire back any longer.,Ik kon het vuur niet langer tegenhouden.
26,E2,E2_BadAssRescue_localization,Bad Ass,The bridge is completely lost.,De brug is compleet verloren.
27,E2,E2_BadAssRescue_localization,Bad Ass,I'll find Sad Ass and Sturdy Ass and take them to the river.,Ik zoek Triestigaard en Stoere Ezel en breng ze naar de rivier.
28,E2,E2_BadAssRescue_localization,Bad Ass,You find a way to stop the fire and save the Farm.,Zoek een manier om dat vuur te blussen en de Boerderij te redden.
29,E3,E3_DonkeyBas_localization,Bad Ass,You have to avoid 5 Herds of donkeys to win.,Ge moet 5 Kuddes ezels ontwijken om te winnen.
30,E3,E3_DonkeyBas_localization,Bad Ass,You're pretty good with the controls for a first timer.,Ge zijt redelijk goed met de besturing voor den eerste keer.
31,E3,E3_DonkeyBas_localization,Bad Ass,"All right, it's my turn now.","Goed, 't is nu mijn beurt."
32,E3,E3_DonkeyBas_localization,Bad Ass,"I said, DON'T hit the donkeys.",'k Zei van de Ezels niet te overrijden!
33,E3,E3_DonkeyBas_localization,Bad Ass,Are you going to quit?,Gaat ge stoppen?
34,E3,E3_BadCave_localization,Bad Ass,"Leave me alone, kid. I don't want to have to deal with your Mother.","Laat mij gerust, kind. 'k Wil geen gedoe met uw Moeder."
35,E3,E3_BadCave_localization,Bad Ass,...,...
36,E3,E3_BadCave_localization,Bad Ass,...these Machines are called Computers.,...deze Machines heten Computers.
37,E3,E3_BadCave_localization,Bad Ass,I took them from the rubble of the Humans' houses.,'k Heb ze uit het puin van de Mensen hun huizen gehaald.
38,E3,E3_BadCave_localization,Bad Ass,"Most are broken, but I rebuilt this one. I'm using the rest for spare parts.","De meeste zijn kapot, maar deze heb ik herbouwd. De rest gebruik ik voor reserveonderdelen."
39,E3,E3_BadCave_localization,Bad Ass,Don't give me that anti-Machine Comrade Mother-bullshit.,Kom mij nie af met die anti-Machine Kameraad Moeder-zever.
40,E3,E3_BadCave_localization,Bad Ass,Machines aren't evil if you know how to use them.,Machines zijn nie slecht als ge weet hoe ze te gebruiken.
41,E3,E3_BadCave_localization,Bad Ass,"They can be used for a lot of things: power, pleasure, surveillance, control.","Ze kunnen voor veel dingen gebruikt worden: macht, plezier, surveillance, controle."
42,E3,E3_BadCave_localization,Bad Ass,They're logical and they don't get emotional. They can solve anything.,Ze zijn logisch en worden nie emotioneel. Ze kunnen alles oplossen.
43,E3,E3_BadCave_localization,Bad Ass,"But right now, I'm playing games—so leave me alone.",Maar nu ben ik aan 't gamen—dus laat mij gerust.
44,E3,E3_BadCave_localization,Bad Ass,No.,Nee.
45,E3,E3_BadCave_localization,Bad Ass,This is a one player game.,Dit is een single player spel.
46,E3,E3_BadCave_localization,Bad Ass,But...,Maar...
47,E3,E3_BadCave_localization,Bad Ass,I suppose everyone should have a chance to play.,'k Veronderstel dat iedereen een kans moet krijgen om te spelen.
48,E3,E3_BadCave_localization,Bad Ass,Just don't hit the donkeys.,Sla gewoon nie op de ezels.
49,E3,E3_BadCave_localization,Bad Ass,You're better than expected.,Ge zijt beter dan verwacht.
50,E3,E3_BadCave_localization,Bad Ass,This game is actually really old.,Dit spel is eigenlijk echt oud.
51,E3,E3_BadCave_localization,Bad Ass,There are even better ones out there now.,Er zijn nog veel betere daar buiten.
52,E3,E3_BadCave_localization,Bad Ass,None. Break time is over. I have to get back to my project.,Geen. Pauze is gedaan. 'k Moet terug aan mijn project.
53,E3,E3_BadCave_localization,Bad Ass,Because they are intellectually compromised by their commitment to past ideals.,Omdat ze intellectueel beperkt zijn door hun gehechtheid aan vervlogen idealen.
54,E3,E3_BadCave_localization,Bad Ass,I don't like Asses.,Ik moet niet van Ezels weten.
55,E3,E3_BadCave_localization,Bad Ass,For now.,Voor nu.
56,E3,E3_BadCave_localization,Bad Ass,... I suppose I could use an Assistant.,... 'k Veronderstel dat ik een Assistent kan gebruiken.
57,E6,E6_BadCave_localization,Bad Ass,"Took you long enough, kid.","Ge hebt er wel uw tijd voor genomen, kleine."
58,E6,E6_BadCave_localization,Bad Ass,I knew she'd bring up those terrible amateur productions they used to subject us to.,'k Wist dat ze over die verschrikkelijke amateurproducties ging beginnen waar ze ons vroeger mee lastigvielen.
59,E6,E6_BadCave_localization,Bad Ass,Was everything where I said it would be?,Was alles waar 'k gezegd had dat het zou liggen?
60,E6,E6_BadCave_localization,Bad Ass,Do you have the light from the Theatre?,Hebt ge het licht van het Theater?
61,E6,E6_BadCave_localization,Bad Ass,Good. Screw it into the Machine.,Goed. Schroef het in de Machine.
62,E6,E6_BadCave_localization,Bad Ass,Hm. It looks different.,Hm. 't ziet er anders uit.
63,E6,E6_BadCave_localization,Bad Ass,Whatever. Screw it into the Machine.,Maakt nie uit. Schroef het in de Machine.
64,E6,E6_BadCave_localization,Bad Ass,Be a good Assistant and do something useful.,Doe nu eens iets nuttigs en gedraag u als nen goei Assistent.
65,E6,E6_BadCave_localization,Bad Ass,Leave me alone.,Laat mij gerust.
66,E6,E6_BadCave_localization,Bad Ass,It makes the Machine look cool.,Da maakt de Machine cool.
67,E6,E6_BadCave_localization,Bad Ass,No.,Nee.
68,E6,E6_BadCave_localization,Bad Ass,She wouldn't understand.,Ze zou dat toch nie begrijpen.
69,E6,E6_BadCave_localization,Bad Ass,My mother left when I was a kid and my father was a greedy capitalist asshole who worked all the time.,Mijn moeder is vertrokken toen 'k nog een kind was en mijn vader was een inhalige kapitalist die altijd aan 't werk was.
70,E6,E6_BadCave_localization,Bad Ass,I detested my father. I wish he had abandoned me instead of mum.,'k had een afschuw van mijn vader. 'k Wou dat hij mij in de steek had gelaten in plaats van Moeder.
71,E6,E6_BadCave_localization,Bad Ass,I don't blame her. I'm happy she got out of this backward village.,'k geef haar geen ongelijk. 'k ben blij dat ze uit dit achterlijk gat van een dorp is geraakt.
72,E6,E6_BadCave_localization,Bad Ass,All I've ever wanted was to get as far away from here as I could.,"Al wat 'k ooit gewild heb, is zo ver mogelijk hier vandaan geraken."
73,E6,E6_BadCave_localization,Bad Ass,Mecha City.,Mechalen.
74,E6,E6_BadCave_localization,Bad Ass,A place that believes in science and creativity.,Een plek die gelooft in wetenschap en creativiteit.
75,E6,E6_BadCave_localization,Bad Ass,A place where there are no bosses or leaders.,Een plek waar da er geen bazen of leiders zijn.
76,E6,E6_BadCave_localization,Bad Ass,A place for the people.,Een plek voor de mensen.
77,E6,E6_BadCave_localization,Bad Ass,Intelligent people.,Intelligente mensen.
78,E6,E6_BadCave_localization,Bad Ass,People collectively dedicated to inventing beautiful things that will make the world a better place for everyone...,Mensen die zich collectief inzetten om schone dingen uit te vinden die de wereld een betere plek maken voor iedereen...
79,E6,E6_BadCave_localization,Bad Ass,... And this Machine is going to get me there. At last.,... En deze Machine gaat mij daar brengen. Eindelijk.
80,E6,E6_BadCave_localization,Bad Ass,Literally everything.,Letterlijk alles.
81,E6,E6_BadCave_localization,Bad Ass,Multigenerational poverty.,Multigenerationele armoede.
82,E6,E6_BadCave_localization,Bad Ass,Rampant religious dogmas.,Religieus dogma da hier welig tiert.
83,E6,E6_BadCave_localization,Bad Ass,Extreme political conservatism.,Extreem politiek conservatisme.
84,E6,E6_BadCave_localization,Bad Ass,All predicated on an extractionist economy.,Allemaal gebaseerd op een extractionistische economie.
85,E6,E6_BadCave_localization,Bad Ass,Fuck.,Godverdomme.
86,E6,E6_BadCave_localization,Bad Ass,This.,Dit.
87,E6,E6_BadCave_localization,Bad Ass,Place.,Plek.
88,E6,E6_BadCave_localization,Bad Ass,Charge the machine. I'll be back.,Laad de machine op. 'k Kom terug.
89,E6,E6_BadCave_localization,Bad Ass,"Hey, what I said back there—","Hey, wat 'k daarnet zei—"
90,E6,E6_BadCave_localization,Bad Ass,It's working...? It's really working!,Het werkt...? Het werkt echt godverdomme!
91,E6,E6_BadCave_localization,Bad Ass,At last!,Eindelijk!
92,E6,E6_BadCave_localization,Bad Ass,"Kid, if anything goes wrong, I don't want to be remembered as a fucking donkey.","Jansen, als er iets misgaat, 'k wil nie herinnerd worden als een godverdomse ezel."
93,E6,E6_BadCave_localization,Bad Ass,My real name is...,Mijn echte naam is...
94,E6,E6_BadCave_localization,Bad Ass,...Cole Butte.,"""...Piet Vanscheetvelde."""
