index,episode,sheet,speaker,english,dutch
29,E2,E2_World_A1_localization,Thirsty Ass,And the others! They'll be in a mighty pickle if we don't git there in time!,"En d'anderen! Ze zullen ze schoon gesjareld zijn als we daar niet op tijd zijn, héé!"
30,E2,E2_World_A1_localization,Thirsty Ass,Nice Ass's fine legs can do that run in less than two minutes! Yeehaw!,"Schoon Beest haar lange benen kunnen dadde in minder dan twee minuten! Da'k ik het ge'zeid heb, héé!"
31,E2,E2_World_B1_localization,Thirsty Ass,"It's too DAMN DRY, I'd never make it.",Da's daar véél TE DROOG. 'K geraak daar nooit!
32,E2,E2_World_B1_localization,Thirsty Ass,"How about you, Smart?","En jij, Betweter?"
33,E3,E3_Mine1F_localization,Thirsty Ass,*oof*—Just sayin' it's a crazy idea!,*oef*—’k zeg ’t gewoon: da’s een zotte gedacht!
34,E3,E3_Mine1F_localization,Thirsty Ass,Now skidaddle! We gotta git rockin'!,Allez vooruit! Wij moeten nog rotsen rollen!
35,E3,E3_Mine1F_localization,Thirsty Ass,Now skidaddle! We gotta git rockin'!,Allez vooruit! Wij moeten nog rotsen rollen!
36,E3,E3_Mine1F_localization,Thirsty Ass,"Heck, you tryin' to tell us that we don't know what we're ding dang doin' lil' Comrade?","Allez, wilt ge ons wijsmaken dat wij nie weten waar we mee bezig zijn, kleine Kameraad?"
37,E3,E3_Mine1F_localization,Thirsty Ass,Now git goin'!,"En vooruit nu, hup!"
38,E3,E3_Mine1F_localization,Thirsty Ass,"Go on, git!","Vooruit, wegwezen!"
39,E3,E3_Mine1F_localization,Thirsty Ass,This ain't—*oof!*—what I wanted!,Dit is—*oef!*—nie wat ik wilde!
40,E3,E3_Mine1F_localization,Thirsty Ass,Don't tell me yer—*oof!*—thinking about leavin'?,Zeg me nie dat ge—*oef!*—van plan zijt om weg te gaan?
41,E3,E3_Mine1F_localization,Thirsty Ass,Just because yer wantin' more in life don't mean you got to abandon yer home!,"Omdat ge meer wilt in ’t leven, wilt da nog nie zeggen dat ge uw thuis moet achterlaten!"
42,E3,E3_Mine1F_localization,Thirsty Ass,I'm dreaming of setting up a darn special place right here in Fannyside where Asses can get a drink and let loose.,Ik droom ervan om hier in Muilegem een caféke te maken waar Ezels kunnen drinken en ontspannen.
43,E3,E3_Mine1F_localization,Thirsty Ass,It'd have all kinds of tasty water.,Er zou van alles zijn aan lekker water.
44,E3,E3_Mine1F_localization,Thirsty Ass,Rain water. River water. Pond water.,Regenwater. Rivierwater. Plaswater.
45,E3,E3_Mine1F_localization,Thirsty Ass,I’d call it... Bottoms Up!,Ik zou ’t noemen… Poepegaatje!
46,E3,E3_Mine1F_localization,Thirsty Ass,No... *oof!*—I guess not.,Nee... *oef!*—Waarschijnlijk nie.
47,E4,E4_Mine1F_localization,Thirsty Ass,"Can I git ya some water, Comrade?","Moe'j wat water hebben, Kameraad?"
48,E4,E4_Mine1F_localization,Thirsty Ass,"Heck, yer not lookin' so hot.","Doeme, gij ziet er niet goed uit, héé."
49,E4,E4_Mine1F_localization,Thirsty Ass,You look like you could use some water too!,"Jij ziet er uit alsof jij ook wel een druppeltje zou lusten, héé!"
50,E4,E4_Mine1F_localization,Thirsty Ass,Dangnabbit! I'm goin' stir crazy down here!,Godverdikke! Ik word hier ZOT!
51,E4,E4_HerdSplits_localization,Thirsty Ass,Ah heck...,"Ja lap, héé..."
52,E4,E4_HerdSplits_localization,Thirsty Ass,Nice Ass what are you going to do?,"Schoon Beest, wat ga jij doen, héé?"
53,E4,E4_HerdSplits_localization,Thirsty Ass,"Then heck, I’m staying too!",Allez dan! Ik blijf hier ook!
54,E4,E4_Mine1F_Exit_localization,Thirsty Ass,"Heck, I know we ain't seein' eye to eye, but I'm gonna miss y'all...","Gedoemme, ik weet dat het niet altijd koek en ei is, maar ik ga jullie missen, héé..."
55,E4,E4_Mine1F_Exit_localization,Thirsty Ass,You just standin' there to make me cry more are ya? Git goin'!,"Sta je daar nu gewoon te staan om mij meer te doen bleiten? Maakt dat je weg bent, héé!"
56,E6,E6_BattleHard_localization,Thirsty Ass,"Heck, I don't have a drop of respect left for you.","Godver, ik heb geen druppel respect meer over voor jansen, héé."
57,E6,E6_World_localization,Thirsty Ass,"Comrade Sturdy! Hell, you look parched!","Kameraad Stevige! Godver, ge ziet er droog uit als een woestijn, héé!"
58,E6,E6_World_localization,Thirsty Ass,Mosey on over and take a sip of my new drink special: The Pail Ale!,"Kom maar efkes afgezakt en proef mijn nieuwe drankske: een Poepegaatje, héé!"
59,E6,E6_World_localization,Thirsty Ass,"Tonight, The Bottoms Up Bar is finally openin'!","Vanavond gaat 't ""Poepegaatje""  eindelijk open, héé!"
60,E6,E6_World_localization,Thirsty Ass,Always been my darn DREAM to have a place for us Asses to take a break and share some good 'ol water.,"'t Is altijd al mijn verdomse DROOM geweest om een plekske waar Ezels efkes kunnen pauzeren open te doen, gedoeme."
61,E6,E6_World_localization,Thirsty Ass,"What's gettin' ya down, Comrade?","Wa zit er dwars, Kameraad, héé?"
62,E6,E6_World_localization,Thirsty Ass,But hey at least she's keepin' outta trouble.,"Maar héé, ten minste zit ze nie in de problemen, héé."
63,E6,E6_World_localization,Thirsty Ass,"Well heck Comrade, that's exactly why I'm openin' my BAR!","Awel godver Kameraad, da's precies daarom dadde ik mijn CAFE open, héé!"
64,E6,E6_World_localization,Thirsty Ass,"Say, if yer lookin' for a distraction...","Zeg, as ge op zoek zijt naar een afleiding, héé..."
65,E6,E6_World_localization,Thirsty Ass,I think this here bar is missin' the somethin' special that makes it worth comin' to.,"'k Denk dadde deze kroeg hier nog da speciaal iets mist da't de moeite waard maakt om langs te komen, héé."
66,E6,E6_World_localization,Thirsty Ass,Maybe you can do somethin' with this ol' bucket... It's got a hole in it.,"Misschien kunde gij iets doen met dezen ouwen emmer, héé... Er zit een gat in."
67,E6,E6_World_localization,Thirsty Ass,Come on back after you figure out what to do with it!,"Kom gerust terug als ge weet wa'j d'rmee gaat doen, héé!"
68,E6,E6_World_localization,Thirsty Ass,The Bar needs something beautiful...,"De bar mist nog iets schoons, héé..."
69,E6,E6_World_localization,Thirsty Ass,Aint it delicious! I call it the Wellini!,"Da's toch om van te smullen, héé! Ik noem 't de Bronnini!"
70,E6,E6_World_localization,Thirsty Ass,"You have mighty good taste, that's Trough-Aged River Water!","Ge hebt nen fijne smaak, héé, da's Trog-Gerijpte Rivierwater, godver!"
71,E6,E6_World_localization,Thirsty Ass,That there drink is the farm famous Pail Ale!,"Da drinkske daar is de beroemde Emmer Ale van den boerderij, héé!"
72,E6,E6_World_localization,Thirsty Ass,Lap it up—the Spit Spritz! Refreshin'!,"Slurp 't op—de Spuugspritz! Verfrissend, héé!"
73,E6,E6_World_localization,Thirsty Ass,"Straight from the pond to the back of yer mouth, the Dark and Stormy!","Recht van de Vijver naar achter in oewen strot, de Donker en Stormachtig, héé!"
74,E6,E6_World_localization,Thirsty Ass,"Ah, a classic drink, Mineral Water, on the rocks!","Ah, nen klassieker, Mineraalwater, op de Stenen héé!"
75,E6,E6_World_localization,Thirsty Ass,What's that there contraption called?,"Wa hedde gij daar veur een apparaat, héé?"
76,E6,E6_World_localization,Thirsty Ass,YEEHAW! What a BEAUT!!,"JIE-HAAA! Wa ne SCHOONHEID, héé!!"
77,E6,E6_World_localization,Thirsty Ass,I'm sure that'll attract everyone to my bar!,"Da gaat iedereen naar mijn bar lokken, héé!"
78,E6,E6_World_localization,Thirsty Ass,Now alls we gots to do is wait for customers!,"Nu moete we gewoon wachte op klanten, héé!"
79,E6,E6_World_localization,Thirsty Ass,"Any moment now, they'll be linin' up.","Elk moment nu gaan ze in de rij staan, héé."
80,E6,E6_World_localization,Thirsty Ass,Oh!,Oh!
81,E6,E6_World_localization,Thirsty Ass,"Nevermind, I thought I saw somethin' or someone...","Ach laat maar, 'k dacht dadde 'k iets zag of iemand, héé..."
82,E6,E6_World_localization,Thirsty Ass,"Dang, where is everyone?","Godver, waar zit iedereen, héé?"
83,E6,E6_World_localization,Thirsty Ass,Look at those fine legs that just walked into my bar and all over my heart—it's NICE ASS!,"Moet je die schone benen zien die hier mijn bar komen binnenwandelen en dwars over mijn harte lopen—da's LIEVE EZEL, héé!"
84,E6,E6_World_localization,Thirsty Ass,WELL WE'VE GOT SEVEN KINDS!,"AWEL, WIJ EMME ZEVEN SOORTEN, héé!"
85,E6,E6_World_localization,Thirsty Ass,SAD ASS! I got a pail with yer name on it!,"TRIESTIGE EZEL! Ik heb nen emmer me jouwe naam erop, héé!"
86,E6,E6_World_localization,Thirsty Ass,YEEHAW! We got ourselves a party!,"JIE-HAAA! We hemme hier een feestje, héé!"
87,E6,E6_World_localization,Thirsty Ass,It's a damn shame the others aren't here.,"'t Is godverdomme zonde dadde de rest er nie bij is, héé."
88,E6,E6_World_localization,Thirsty Ass,A GODDAMN PARTY!,"EEN GODVERDOMS FEESTJE, HÉÉ!"
89,E6,E6_World_localization,Thirsty Ass,Slow Ass?! What the heck are you wearin'?,"Slome Ezel?! Wa hedde gij in godsnaam aan, héé?"
90,E6,E6_World_localization,Thirsty Ass,Spit it out and don't omit nothin'!,"Spuug het uit en sla niks over, héé!"
91,E6,E6_World_localization,Thirsty Ass,But it'll take forever to git there... we don't all have well-toned legs.,"Maar da gaat nen eeuwigheid duren om daar te geraken héé... we hemme nie allemaal bron-sterke benen, sie."
92,E6,E6_World_localization,Thirsty Ass,And there's no point runnin' a bar if we ain't all here to drink from it! I'm a-comin'!,"En wa hedde nu aan nen tap als we nie allemaal hier zijn om ervan te zuipen, héé! Ik kom mee, godverdomme! JIE-HAAA!"
93,E10,E10_Slow_localization,Thirsty Ass,Aw dang! The Tractor-Machine's choking. Maybe it needs a break.,Amai héé! De Traktor Machine verslikte zich. Misschien moet dat ding efkes rusten.
94,E10,E10_Slow_localization,Thirsty Ass,Slow Ass! Where in the world did ya bring us to?!,Slome Ezel! Waar in godsnaam hedde gij ons naartoe gebracht?! Héé!
95,E10,E10_Thirsty_localization,Thirsty Ass,YEEEHAW! Time to get crackin'!,"JIE-HAAA! Tijd om los te gaan, héé!"
96,E10,E10_Thirsty_localization,Thirsty Ass,Kick Ass?!,Stamp Ezel?!
97,E10,E10_Thirsty_localization,Thirsty Ass,Kick Ass!!,Stamp Ezel!!
98,E10,E10_Thirsty_localization,Thirsty Ass,"We came here to rescue y'all, but it looks like y'all are doin' fine on yer own!","We waren hier gekomen om jullie te redden, maar 't ziet ernaar uit dat ge dat goed alleen afkunt, héé!"
99,E10,E10_Thirsty_localization,Thirsty Ass,Where are the others?,"Waar zijn de anderen, héé?"
100,E10,E10_Thirsty_localization,Thirsty Ass,Dang...,Doeme héé...
101,E10,E10_Thirsty_localization,Thirsty Ass,What a sight for sore eyes—if it ain't Kick Ass!,"Amai, dat is ne schonen aanblik voor vermoeide ogen—als dat niet Stamp Ezel is, héé!"
102,E10,E10_Thirsty_localization,Thirsty Ass,We came to git you Comrade.,"We zijn u komen halen, Kameraad, héé."
103,E10,E10_Thirsty_localization,Thirsty Ass,We came to bring you home.,"We zijn gekomen om u naar huis te brengen, héé."
104,E10,E10_Thirsty_localization,Thirsty Ass,"What matters most, is that we stick together.","Wat dat 't meeste telt, is dat we samenblijven, héé."
105,E10,E10_Thirsty_localization,Thirsty Ass,"Plus, I need more customers! I finally opened The Bottom's Up Ba—","Plus, 'k heb meer klanten nodig héé! 'k Heb eindelijk het Poepegaatje geopend, dat ca—"
106,E10,E10_Thirsty_localization,Thirsty Ass,Let's git goin'!,"Allez, we gaan, héé!"
107,E10,E10_Hard_localization,Thirsty Ass,Yeehaw! We're all here!,"JIE-HAAA! We zijn hier allemaal, héé!"
108,E10,E10_Hard_localization,Thirsty Ass,Yeehaw! We're gonna be a Herd again!,JIE-HAAA! We gaan terug een Kudde worden!
109,E10,E10_Hard_localization,Thirsty Ass,How the hell are we gonna make it back to our Farm without the ding dang Tractor-Machine?,"Godverdomme, hoe gaan we in 't hemelsnaam terug geraken naar onze Boerderij zonder die verdomde Traktor Machine, héé?"
110,E10,E10_Hard_localization,Thirsty Ass,"But Nice Ass, this ain't our fight!","Maar Lieve Ezel, dat is ons gevecht niet, héé!"
111,E10,E10_Hard_localization,Thirsty Ass,"But Big Ass, this ain't our fight!","Ma Mega Ezel, dat is niet ons gevecht, héé!"
112,E10,E10_Hard_localization,Thirsty Ass,Nice Ass—?! Wait!,"Lieve Ezel—?! Wacht, héé!"
113,E10,E10_Government_localization,Thirsty Ass,"Tell the Humans that we want to run our own businesses, like the Bottoms Up Bar!","Zeg tegen de Mensen da wij onze eigen zaakjes willen runnen, zoals het Poepegaatje, héé!"
114,E10,E10_Government_localization,Thirsty Ass,YEEHAW—I'm a small business owner!,"JIE-HAAA—ik zen een kleine zelfstandige, héé!"
