index,episode,sheet,speaker,english,dutch
27,E5,E5_CircusMain_localization,Ringmaster Rico,"...tried their best to roll with it, but didn't quite fill the stage.","...wie zijn best gedaan heeft, maar toch net niet het podium tot leven gebracht heeft."
28,E5,E5_CircusMain_localization,Ringmaster Rico,What do you expect when your performer only wants to be paid peanuts?,Wat verwacht je van een acteur die enkel betaling in pindanoten ontvangt?
29,E5,E5_CircusMain_localization,Ringmaster Rico,"But seriously folks, these animals have traveled a long way to get here.","Maar even serieus, mensen. Deze beesten hebben lang gereisd om hier vanavond te staan."
30,E5,E5_CircusMain_localization,Ringmaster Rico,They've been rehearsing non-stop for months to bring you a great show...so be KIND.,Ze hebben maandenlang non-stop gerepeteerd zodat jullie een spektakel te zien krijgen. DUS WEES BELEEFD.
31,E5,E5_CircusMain_localization,Ringmaster Rico,It's tough being the one in the spotlight.,Het is niet gemakkelijk om in de schijnwerpers te staan.
32,E5,E5_CircusMain_localization,Ringmaster Rico,Wow—what a COLOSSAL feat!,Amai — wat een PRESTATIE!
33,E5,E5_CircusMain_localization,Ringmaster Rico,A JUMBO serving of entertainment!,Een JUMBO dosis van vermaak!
34,E5,E5_CircusMain_localization,Ringmaster Rico,That was one helluva SHOW.,Dat was een kanjer van een show.
35,E5,E5_CircusMain_localization,Ringmaster Rico,Am I RIGHT?!,JUIST?!
36,E5,E5_CircusMain_localization,Ringmaster Rico,These animals have traveled a long way to get here.,Deze beesten hebben lang gereisd om hier vanavond te zijn.
37,E5,E5_CircusMain_localization,Ringmaster Rico,They've been rehearsing non-stop for months—and it shows!,Ze hebben maanden lang gerepeteerd — en dat kunnen we zien!
38,E5,E5_CircusMain_localization,Ringmaster Rico,They deserve to be in the spotlight.,Ze verdienen hun plekje in de schijnwerpers.
39,E5,E5_CircusMain_localization,Ringmaster Rico,And so do I!,En ik verdien dat ook!
40,E5,E5_CircusMain_localization,Ringmaster Rico,Alright... enough monkeying around...,Kom... genoeg geleuter...
41,E5,E5_CircusMain_localization,Ringmaster Rico,Let's bring out the next act!,Tijd voor de volgende act!
42,E5,E5_CircusMain_localization,Ringmaster Rico,You'll be astounded at how intelligent she is.,Jullie zullen versteld staan van hoe slim ze wel niet is.
43,E5,E5_CircusMain_localization,Ringmaster Rico,Her DNA is 95% HUMAN and 5% MAGIC... and she takes direction like a champ!,Haar DNA is 95% mens en 5% MAGIE... en ze volgt feedback als de beste!
44,E5,E5_CircusMain_localization,Ringmaster Rico,From deep in the misty rainforests of the Congo—,Van de diepe en nevelige regenwouden van Congo —
45,E5,E5_CircusMain_localization,Ringmaster Rico,Give me two opposable thumbs up for...,Geef me twee gestrekte duimpjes voor...
46,E5,E5_CircusMain_localization,Ringmaster Rico,QUEENIE THE GORILLA!,GUUSTA DE GORILLA!
47,E5,E5_CircusMain_localization,Ringmaster Rico,"Okay, okay, sometimes live acts can get a little hairy.","Jazeker, soms zijn live shows harige toestanden!"
48,E5,E5_CircusMain_localization,Ringmaster Rico,Not everyone has the ape-titude to be a star!,Niet iedereen heeft de aap-itude om de ster van de show te worden!
49,E5,E5_CircusMain_localization,Ringmaster Rico,No refunds! You won't be getting your silver back!,Betaald is betaald! Jullie krijgen geen cent terug!
50,E5,E5_CircusMain_localization,Ringmaster Rico,Don't leave! I guarantee our next few acts will be more bearable!,"Nee, wacht! Ik beloof dat onze volgende actes de moeite waard zijn!"
51,E5,E5_CircusMain_localization,Ringmaster Rico,...and I'm not lyin' about the big finale!,...en ik was serieus over de grote finale!
52,E5,E5_CircusMain_localization,Ringmaster Rico,What APE-TITUDE under such HAIRY circumstances!,AAP-ITUDE MET HAAR OP!
53,E5,E5_CircusMain_localization,Ringmaster Rico,"What am I, chopped liver?",En ik doe hier niets zeker?
54,E5,E5_CircusMain_localization,Ringmaster Rico,"But it's true, these animals are something special.",Maar het klopt. Deze dieren zijn werkelijk speciaal.
55,E5,E5_CircusMain_localization,Ringmaster Rico,...and they make me look good!,...en ze doen me er goed uitzien!
56,E5,E5_CircusMain_localization,Ringmaster Rico,This next act is a majestic beast from the Far East.,"De volgende act komt van een majestueus wezen, van het Verre Oosten."
57,E5,E5_CircusMain_localization,Ringmaster Rico,"Let there be no Kung-Fu-sion, no one balances skill and speed quite like him!","Van het verre land van Kung Fu-cius, niemand houdt vaardigheden en snelheid zo in balans als onze volgende ster."
58,E5,E5_CircusMain_localization,Ringmaster Rico,Welcome to the stage YINYANG THE CHINESE ZEBRA!!,WELKOM! YIN-YANG DE CHINESE ZEBRA!
59,E5,E5_CircusMain_localization,Ringmaster Rico,*Oof*,*Oef*
60,E5,E5_CircusMain_localization,Ringmaster Rico,We weren't in balance today...,We waren vandaag toch niet zo in balans...
61,E5,E5_CircusMain_localization,Ringmaster Rico,"But sometimes, disasters turn out to be blessings!",Maar soms komt er wat goeds van!
62,E5,E5_CircusMain_localization,Ringmaster Rico,Come on folks! That's the risk of live performance: you never know what will happen...,"Kom toch, mensen! Dat is nu toch de aard van live shows: je weet nooit welk vlees je in de kuip hebt!"
63,E5,E5_CircusMain_localization,Ringmaster Rico,...and it could have been worse!,...en het kon veel erger zijn!
64,E5,E5_CircusMain_localization,Ringmaster Rico,What a RUSH! What a HIGH!,"AMAI! Wat een gevoel, wat een ROES!"
65,E5,E5_CircusMain_localization,Ringmaster Rico,You saw it here tonight folks!,"Jullie zagen het vanavond bij ons, mensen!"
66,E5,E5_CircusMain_localization,Ringmaster Rico,"We're blurring the lines between theatre, dance, and circus!","De lijnen tussen kunst, theater en dans vervagen!"
67,E5,E5_CircusMain_localization,Ringmaster Rico,We are INTERDISCIPLINARY!,We zijn INTERDISCIPLINAIR!
68,E5,E5_CircusMain_localization,Ringmaster Rico,...and it only gets better!,...en het wordt enkel maar beter!
69,E5,E5_CircusMain_localization,Ringmaster Rico,Our next performer is done with hibernating backstage and ready to spring into action!,Onze volgende acrobaat heeft net zijn dutje afgerond en staat klaar om in actie te schieten!
70,E5,E5_CircusMain_localization,Ringmaster Rico,"All the way from the Russian Tundra, give a globally warm welcome to my bike-riding Bolshevik—","Helemaal van de Russische Toendra, geef een verwarmend applaus aan onze bollende Bolsjeviek —"
71,E5,E5_CircusMain_localization,Ringmaster Rico,CHEKHOV THE KAMCHATKA BROWN BEAR!,CHEKOV DE BRUINE BEER VAN KAMSJATKA!
72,E5,E5_CircusMain_localization,Ringmaster Rico,Let's take a moment to pause and reflect on that act before we shift gears...,"Maar eerst, een moment om even stil te staan bij onze act voor we verder gaan..."
73,E5,E5_CircusMain_localization,Ringmaster Rico,Let me be real with you—the next animal is not what it seems...,Ik moet eerlijk zijn — dit volgend beest is niet wat het lijkt...
74,E5,E5_CircusMain_localization,Ringmaster Rico,It's even BETTER!,Het is BETER dan een gewoon beest!
75,E5,E5_CircusMain_localization,Ringmaster Rico,"And after our next and final act, you'll get my big announcement!\n","En na onze volgende, en laatste, act horen jullie mijn grote aankondiging!\n"
76,E5,E5_CircusMain_localization,Ringmaster Rico,My head is spinning—with how great that act was!,Ik kan er niet van bij — wat een geweldige prestatie!
77,E5,E5_CircusMain_localization,Ringmaster Rico,I can barely hear you—give me another round of applause for CHEKHOV!,Ik hoor nauwelijk iets — geef me nog een oorverdovend applaus voor CHEKOV!
78,E5,E5_CircusMain_localization,Ringmaster Rico,"Even though every animal is different, under the spotlight they are all the same...","Zelfs al zijn die beesten zo verschillend, onder de schijnwerpers zijn ze één en dezelfde!"
79,E5,E5_CircusMain_localization,Ringmaster Rico,—STARS!,— het zijn STERREN!
80,E5,E5_CircusMain_localization,Ringmaster Rico,"Bear with us folks! After the next and final act, you'll get my big announcement!","Nog eventjes, mensen! Na de volgende en laatste act: mijn grote aankondiging!"
81,E5,E5_CircusMain_localization,Ringmaster Rico,Thanks for not staying home and watching TV.,Bedankt om buiten te komen en de TV zo te laten voor vanavond.
82,E5,E5_CircusMain_localization,Ringmaster Rico,A live performer and a live audience—,Een live artiest en een live publiek —
83,E5,E5_CircusMain_localization,Ringmaster Rico,There's just no substitute for the energy of an,Er bestaat gewoon geen vervanging voor
84,E5,E5_CircusMain_localization,Ringmaster Rico,IN,ECHTE
85,E5,E5_CircusMain_localization,Ringmaster Rico,-PERSON,LIVE
86,E5,E5_CircusMain_localization,Ringmaster Rico,-CROWD!,PUBLIEKEN!
87,E5,E5_CircusMain_localization,Ringmaster Rico,I hope you're all ready for the LAST and FINAL act of this evening.,Ik hoop dat jullie klaar zijn voor de LAATSTE en FINALE act van vanavond.
88,E5,E5_CircusMain_localization,Ringmaster Rico,There's nothing tame about it.,En er is absoluut niets tam of rustig aan.
89,E5,E5_CircusMain_localization,Ringmaster Rico,"In fact, it's on...",Ik zou zelfs zeggen...
90,E5,E5_CircusMain_localization,Ringmaster Rico,FIRE!,DAT HET VUUR ER UIT SCHIET!
91,E5,E5_CircusMain_localization,Ringmaster Rico,All the way from India—my pride and joy:,Uit het verre India — mijn trots en oogappel:
92,E5,E5_CircusMain_localization,Ringmaster Rico,BHUT JOLOKIA THE SPICY ASIATIC LION!,SAMBAL DE PIKANTE AZIATISCHE LEEUW!
93,E5,E5_CircusMain_localization,Ringmaster Rico,I'm not lyin' folks... that could have been better.,"Ik ga er geen doekjes rond winden, mensen. Dat kon beter."
94,E5,E5_CircusMain_localization,Ringmaster Rico,But don't worry!,Maar geen zorgen!
95,E5,E5_CircusMain_localization,Ringmaster Rico,Let me hear you ROAR!,Laat ons je horen BRULLEN!
96,E5,E5_CircusMain_localization,Ringmaster Rico,"On the whole, I'd say tonight's show was a WILD success!","Al bij al, was de show van vanavond een BEESTIG succes!"
97,E5,E5_CircusMain_localization,Ringmaster Rico,"On the whole, I guess tonight was a bit off.","Al bij al, was vanavond best povertjes."
98,E5,E5_CircusMain_localization,Ringmaster Rico,For those of you who have stayed—thank you for not walking out!,Voor diegene die zijn gebleven — bedankt om te zijn gebleven te zijn!
99,E5,E5_CircusMain_localization,Ringmaster Rico,Now it's time for my BIG ANNOUNCEMENT.,En NU! Tijd voor mijn grote aankondiging.
100,E5,E5_CircusMain_localization,Ringmaster Rico,This hard-working cast of animals is being retired.,Deze ijverige troupe van beestige beesten stopt binnenkort.
101,E5,E5_CircusMain_localization,Ringmaster Rico,Tonight was their LAST SHOW.,Vanavond was de LAATSTE SHOW.
102,E5,E5_CircusMain_localization,Ringmaster Rico,Get ready for consistently perfect performances every night by the world's most exotic and endangered creatures!,"Bereid je elke avond voor om PERFECTE voorstellingen, met de meest exotische en BEDREIGDE diersoorten ooit, bij te wonen!"
103,E5,E5_CircusMain_localization,Ringmaster Rico,"Thanks to our new sponsor, the benevolent Mme. Derriere, we can finally afford our DREAM CAST...","En dankzij onze sponsor, de vrijgevige en goedhartige Mevr. Derrière, kunnen we EINDELIJK onze droomcast betalen..."
104,E5,E5_CircusMain_localization,Ringmaster Rico,of ROBOTS!,...een droomcast van ROBOTS!
105,E5,E5_CircusMain_localization,Ringmaster Rico,We're going to be the NOAH'S ARK of ENTERTAINMENT.,We worden de ARK VAN NOACH als het op entertainment aankomt.
106,E5,E5_CircusMain_localization,Ringmaster Rico,GOODNIGHT EVERYBODY!,EEN GOEDE AVOND ALLEMAAL!
107,E5,E5_CircusMain_localization,Ringmaster Rico,Thanks for doing business folks!,"Bedankt om langs te komen, mensen!"
108,E5,E5_CircusMain_localization,Ringmaster Rico,Right over there.,Daar!
109,E5,E5_CircusMain_localization,Ringmaster Rico,My show needs Robots more than donkeys in cheap costumes if I'm gonna get bums in seats.,Mijn show heeft meer robots dan ezels in goedkope kostuums nodig als ik de zaal met wat anders dan marginalen wil opvullen.
110,E5,E5_CircusMain_localization,Ringmaster Rico,"No hard feelings, donkey.","Het is niet persoonlijk, ezeltje."
111,E5,E5_CircusMain_localization,Ringmaster Rico,Art dies when you stop innovating!,Kunst stopt met bestaan als je niet durft innoveren!
112,E5,E5_CircusMain_localization,Ringmaster Rico,I'll just never make it to the big stage with fakes.,Ik ga het gewoon nooit tot het grote circuspodium scheppen als ik met namaakartiesten optreed.
