index,episode,sheet,speaker,english,dutch
18,E1,E1_TheProtest_localization,Big Ass,"{vpunch=100,0.75}UH OH!","{vpunch=100,0.75}OH OH!"
19,E2,E2_World_A1_localization,Big Ass,The Herd keeps shrinking!,De Kudde blijft kleiner worden!
20,E2,E2_World_A1_localization,Big Ass,Excuse me.,Pardon.
21,E2,E2_World_A1_localization,Big Ass,I have something to say.,Ik heb wat te zeggen.
22,E2,E2_World_A1_localization,Big Ass,"{vpunch=100,0.75}HEY! LISTEN!!","{vpunch=100,0.75}HEY! LUISTEREN!!!"
23,E2,E2_World_A1_localization,Big Ass,The fire's accelerating on the dry ground.,Het vuur verspreidt zich over de droge grond.
24,E2,E2_World_A1_localization,Big Ass,The enormous flames are spreading west! They'll reach the Farm in no time—,De gigantische vlammen bewegen zich naar het westen! Niet lang meer tot ze bij de Boerderij—
25,E2,E2_World_A1_localization,Big Ass,Slow Ass should stay behind and sing the Song of Ascension for Trusty.,Slome Ezel moet achterblijven en het ezelenhemelvaartszangderzielen aan Trouwe Zak voordragen.
26,E2,E2_World_B1_localization,Big Ass,I won't fit.,Ik pas daar niet tussen.
27,E2,E2_World_B1_localization,Big Ass,How about Thirsty?,En Dorstlap?
28,E3,E3_Mine1FOpening_localization,Big Ass,"{vpunch=100,0.75}I have a massive announcement, Comrade Sturdy! Hard, Kick, and Sick are back!","{vpunch=100,0.75}Ik heb een mega aankondiging, Kameraad Stoere! Harde, Trap, en Zieke zijn terug!"
29,E3,E3_Mine1FOpening_localization,Big Ass,Is that all the food you managed to find?,Is dat al het eten dat ge hebt kunnen vinden?
30,E3,E3_Mine1FOpening_localization,Big Ass,Were there any noticeable signs of Humans?,Waren er tekenen van Mensen?
31,E3,E3_Mine1F_localization,Big Ass,Oh! Hello little Comrade.,"Oh! Dag, kleine Kameraad."
32,E3,E3_Mine1F_localization,Big Ass,We're just moving this boulder in case the flood starts to come any closer.,"We zijn dit rotsbloki aan ’t verleggen, voor als de vloed nog dichter komt."
33,E3,E3_Mine1F_localization,Big Ass,"Sorry little Comrade, we are weighed down with tasks.","Sorry, kleine Kameraad, we zitten tot hier met werk."
34,E3,E3_Mine1F_localization,Big Ass,"You know your rocks little Comrade, but this one's out of your league.","Ge kent uw stenen wel, kleine Kameraad, maar deze is te straf voor u."
35,E3,E3_Mine1F_localization,Big Ass,Muscle is the greatest method there is.,Spieren is de beste methode die er is.
36,E3,E3_Mine1F_localization,Big Ass,"*oof!*—You wanted water and you got it, Thirsty!","*oef!*—Ge wilde water en ge hebt het, Dorstlap!"
37,E3,E3_Mine1F_localization,Big Ass,*oof*—When was the last time any of us got what we wanted?,*oef*—Wanneer heeft iemand van ons nog gekregen wat hij wou?
38,E3,E3_Mine1F_localization,Big Ass,If the rain doesn't stop or the Humans don't come back—*oof!*—we're going to starve.,Als de regen nie stopt of de Mensen nie terugkomen—*oef!*—gaan we verhongeren.
39,E3,E3_Mine1F_localization,Big Ass,...,...
40,E3,E3_Mine1F_localization,Big Ass,"Comrade, I want more in life.","Kameraad, ik wil méér in ’t leven."
41,E3,E3_Mine1F_localization,Big Ass,*oof!*—No Humans?,*oef!*—Geen Mensen?
42,E4,E4_Mine1F_localization,Big Ass,If I had any of my rations left I'd share them with you.,Moest ik nog wat rantsoenen over hebben had ik je er wat gegeven.
43,E4,E4_Mine1F_localization,Big Ass,"I'm sorry, there's nothing left.","Sorry, er schiet niets meer over."
44,E4,E4_Mine1F_localization,Big Ass,I hope Sick found some extra rations.,Ik hoop dat Snotje wat extra rantsoen gevonden heeft.
45,E4,E4_Mine1F_localization,Big Ass,"This is a difficult time, Comrade. I'm here for you.","Dit is een moeilijke tijd, Kameraad. Ik ben hier voor u."
46,E4,E4_HerdSplits_localization,Big Ass,"The Humans may have belittled us, but that's no reason for such heavy violence.","De Mensen mogen ons dan zo gekleineerd hebben, dit is nog altijd geen reden voor zulk geweld."
47,E4,E4_HerdSplits_localization,Big Ass,"{vpunch=100,0.75}I'm leaving with Smart Ass too.","{vpunch=100,0.75}Ik vertrek samen met Betweter."
48,E5,E5_CircusMain_localization,Big Ass,"Even after all that rehearsing, the audience sure knows how to make you feel small.","Zelfs na al dat repeteren, weet het publiek wel hoe je klein te doen voelen."
49,E5,E5_CircusMain_localization,Big Ass,Don't keep them waiting!,Laat ze niet wachten!
50,E5,E5_CircusMain_localization,Big Ass,It's thanks to all the rehearsing we've been doing.,Dat is dankzij al de repetities die we hebben gedaan.
51,E5,E5_CircusMain_localization,Big Ass,Don't keep them waiting!,Laat ze niet wachten!
52,E5,E5_CircusMain_localization,Big Ass,Now is not the time to get stage fright!,Nu is het niet de moment om plankenkoorts te krijgen.
53,E5,E5_CircusMain_localization,Big Ass,Is it problematic that Kick is appropriating a Zebra's stripes? Isn't it a little bit rac—?,Is het wat problematisch dat Stamp Ezel zebastrepen aanheeft? Is dat niet wat rac...?
54,E5,E5_CircusMain_localization,Big Ass,Your duet with the Ringmaster brought tears to my eyes!,Jouw duet met de Circusdirecteur ontroerde me!
55,E5,E5_CircusMain_localization,Big Ass,"Oooooo I can't wait to go on tour! Bigger crowds, cushier dressing rooms...","Ik kan niet wachten om op toernee te gaan! Groter publiek, mooiere kleedkamers..."
56,E5,E5_CircusMain_localization,Big Ass,And I'm outgrowing my Elephant suit...,En ik groei uit mijn olifantenkostuum...
57,E5,E5_CircusMain_localization,Big Ass,We've finally found a place to work where we all fit in.,We hebben eindelijk een plek gevonden waar we allemaal kunnen thuishoren.
58,E5,E5_CircusMain_localization,Big Ass,Go show the crowd your cool moves Sad!,"Ga je zieke moves aan het publiek tonen, Triestigaard!"
59,E5,E5_CircusMain_localization,Big Ass,"Don't beat yourself up Sad, the bike was a late addition, you haven't had a lot of time to practice.","Maak je niet te druk, Triestigaard. Die fiets is er pas laat bijgekomen, en je hebt niet veel tijd gehad om te oefenen."
60,E5,E5_CircusMain_localization,Big Ass,We're closer than ever. We're an ENSEMBLE!,We staan sterker dan ooit. We zijn een ENSEMBLE!
61,E5,E5_CircusMain_localization,Big Ass,"{vpunch=100,0.75}UH OH! We're in huge trouble!","{vpunch=100,0.75}OH OH! We zitten diep in de shit!"
62,E5,E5_ZooMain_localization,Big Ass,It's not my fault your score is so low.,Niet mijn schuld dat je score zo laag is.
63,E5,E5_ZooMain_localization,Big Ass,Massive gains!,Geweldige winsten!
64,E5,E5_ZooMain_localization,Big Ass,I won't be distracted by your puny squabbles!,Ik zal niet worden afgeleid door jullie kleingeestig gekibbel!
65,E5,E5_ZooMain_localization,Big Ass,"At this rate, we'll have to call you Speedy...","Op dit tempo, zouden we je Snelle Ezel moeten noemen..."
66,E5,E5_ZooMain_localization,Big Ass,No. I'm going to win fair and square!,Noppes. Ik haal hier eerlijk mijn slag thuis!
67,E5,E5_ZooMain_localization,Big Ass,We don't have to deal with her oversized ego!,Nu moeten we niet meer met haar opgeblazen ego te maken hebben!
68,E5,E5_ZooMain_localization,Big Ass,Joy. Do you think the rest of the Herd is as happy as we are?,Vreugde. Denken jullie dat de rest van de Kudde even gelukkig als wij zijn?
69,E5,E5_ZooMain_localization,Big Ass,Was it something that we did?,"Ligt 't aan ons, dan?"
70,E5,E5_ZooMain_localization,Big Ass,I guess we just keep working without him.,"Dan blijven we verderwerken zonder hem, dan."
71,E5,E5_ZooMain_localization,Big Ass,You've surprised us all with how quickly you've grown your score.,Je staat ons doen kijken met hoe snel je punten aan het scoren bent.
72,E5,E5_ZooMain_localization,Big Ass,We wouldn't have this problem if you'd stop getting in my way.,We zouden misschien beter spelen als ge wat minder in mijn weg loopt.
73,E5,E5_ZooCapture_localization,Big Ass,This is a tremendous honour. Thank you!,Dit is een geweldige eer. Dank u.
74,E5,E5_ZooCapture_localization,Big Ass,SLOW ASS COME ON!,SLOME KOM OP!
75,E7,E7_SlaughterWaitingRoom_localiz,Big Ass,Comrades?! Is that you?! Help me!,Kameraden?! Zijt gij dat?! Help mij!
76,E7,E7_Slaughtering_localization,Big Ass,Help me!,Help mij!
77,E7,E7_Slaughtering_localization,Big Ass,Get me outta here!,Haal me hier weg!
78,E7,E7_Slaughtering_localization,Big Ass,Try a button!,Probeer een knop!
79,E7,E7_Slaughtering_localization,Big Ass,Try another!,Probeer een andere!
80,E7,E7_Slaughtering_localization,Big Ass,AAAAAAHHHHHHH!,AAAAAAHHHHHHH!
81,E7,E7_Skinning_localization,Big Ass,HELP!,HELP!
82,E7,E7_Skinning_localization,Big Ass,I truly thought that was the end for me.,Ik dacht echt dat 't gedaan was met mij.
83,E7,E7_Skinning_localization,Big Ass,You're all heroes!,Ge zijt allemaal helden!
84,E7,E7_Chilling_localization,Big Ass,...,...
85,E7,E7_Chilling_localization,Big Ass,Wait. We should sing the Song of Ascension for our Comrades before we leave.,Wacht. Voor we vertrekken moeten we de ezelenhemelvaartszangderzielen zingen voor onze Kameraden.
86,E7,E7_Chilling_localization,Big Ass,"Back on that hook, my life flashed before my eyes.","Toen ik daar aan die haak hing, zag ik mijn hele leven aan mij voorbijflitsen."
87,E7,E7_Chilling_localization,Big Ass,"I've never fit in anywhere, or made much of an impact.","Ik heb nooit echt ergens ingepast, of veel impact gehad."
88,E7,E7_Chilling_localization,Big Ass,"But, I want to make a difference now.",Maar ik wil nú een verschil maken.
89,E7,E7_Chilling_localization,Big Ass,"Even if we're too late, we should try.","Ook al zijn we te laat, we moeten 't toch proberen."
90,E7,E7_Chilling_localization,Big Ass,"If it means one more Soul makes it to the Astral Plane, it's worth it.","Als 't betekent dat er nog één Ziel het Astrale Hiernamaals bereikt, dan is 't dat waard."
91,E7,E7_MeatProcessing_localization,Big Ass,We should go one at—,We moeten één voor één—
92,E7,E7_Boiling_localization,Big Ass,Are they melting the skin of the deceased in here?,Zijn ze hier 't vel van de overledenen aan 't smelten ofwa?
93,E7,E7_Boiling_localization,Big Ass,"Don't fall behind, Kick Ass!","Blijf nie achter, Stamp Ezel!"
94,E7,E7_Boiling_localization,Big Ass,"{vpunch=100,0.75}HURRAH!","{vpunch=100,0.75}HOERA!"
95,E7,E7_Ejiao_localization,Big Ass,Wait.,Wacht.
96,E7,E7_Ejiao_localization,Big Ass,We'll never get by unnoticed.,We geraken hier nooit onopgemerkt voorbij.
97,E7,E7_Shipping_localization,Big Ass,What'll we do?,Wa gaan we doen?
98,E7,E7_BigJob_localization,Big Ass,What about freeing the other Asses?,En wat met de andere Ezels bevrijden dan?
99,E7,E7_BigJob_localization,Big Ass,Aren't they part of your Plan?,Maken die dan nie deel uit van uw Plan?
100,E7,E7_BigJob_localization,Big Ass,And what will we do after that?,En wat gaan we daarna doen?
101,E7,E7_BigJob_localization,Big Ass,"{vpunch=100,1}I want to know NOW, Smart Ass.","{vpunch=100,1}Ik wil 't NU weten, Slimme Ezel."
102,E7,E7_BigJob_localization,Big Ass,"I'm not leaving the other Asses here to die, just so we can try to live in comfort.","'k laat de andere Ezels hier nie achter om te sterven, alleen maar zodat wij in comfort kunnen proberen te leven."
103,E7,E7_BigJob_localization,Big Ass,"Then I'll go back, alone.",Dan ga 'k alleen terug.
104,E7,E7_BigJob_localization,Big Ass,You don't have to join me.,Ge moet nie met mij meekomen.
105,E7,E7_BigJob_localization,Big Ass,But this is something I must do.,Maar dit is iets wat ik moet doen.
106,E7,E7_BigJob_localization,Big Ass,"Before I die, I need to make an impact.","Voor ik sterf, moet ik iets groots betekenen."
107,E7,E7_BigJob_localization,Big Ass,I know... but I choose to be.,Ik weet het... maar ik kies ervoor om dat te zijn.
108,E7,E7_BigJob_localization,Big Ass,"Goodbye, Comrades.","Vaarwel, Kameraden."
109,E7,E7_ShippingTwo_localization,Big Ass,There must be a way to free the other Asses in here.,Er moet toch een manier zijn om de andere Ezels hier vrij te krijgen.
110,E7,E7_BigBattle_localization,Big Ass,Am I making a massive mistake?,Ben ik hier een massale fout aan 't maken?
111,E7,E7_BigBattle_localization,Big Ass,Shouldn't I try to stop the one in charge?,Zou 'k nie moeten proberen om degene die de leiding heeft tegen te houden?
112,E7,E7_BigBattle_localization,Big Ass,"No, I've already done what I came to do.","Nee, 'k heb al gedaan waarvoor 'k gekomen ben."
113,E7,E7_BigBattle_localization,Big Ass,This way looks much more dangerous...,Deze kant ziet er wel véél gevaarlijker uit...
114,E7,E7_BigBattle_localization,Big Ass,I shouldn't bite off more than I can chew...,'k Zou best niet te veel hooi op mijn vork nemen.
115,E7,E7_BigBattle_localization,Big Ass,What am I saying... I can do this!,Wat zeg ik nu... 'k kan dit!
116,E7,E7_BigBattle_localization,Big Ass,UH OH.,OEI OEI.
117,E7,E7_CityStreet_localization,Big Ass,I made it out... I'm FREE!,'k Ben eruit geraakt... 'k ben VRIJ!
118,E7,E7_CityStreet_localization,Big Ass,And I saved all those Asses—,En ik heb al die Ezels gered—
119,E7,E7_CityStreet_localization,Big Ass,But I guess I'm on my own now...,Maar 'k denk dat ik er nu alleen voor sta...
120,E7,E7_CityStreet_localization,Big Ass,IT'S GONNA BLOW!,'T GAAT ONTPLOFFEN!
121,E7,E7_CityStreet_localization,Big Ass,HEE HAW! I DID IT!,HIE HAA! 'K HEB 'T GEDAAN!
122,E7,E7_CityStreet_localization,Big Ass,Who'd have thought I could save all those Asses and blow up a Factory all on my own?,"Wie had dat gedacht, da'k in mijn eentje al die Ezels kon redden én een hele Fabriek de lucht in kon blazen?"
123,E10,E10_Hard_localization,Big Ass,"{vpunch=100,0.75}They're not idiots, Smart Ass!","{vpunch=100,0.75}Dat zijn geen idioten, Slimme Ezel!"
124,E10,E10_Hard_localization,Big Ass,"They're just trying to survive, like us.","Ze proberen gewoon te overleven, net als ons."
125,E10,E10_Hard_localization,Big Ass,I am. And I did it.,Jazeker.
126,E10,E10_Hard_localization,Big Ass,I freed the Asses.,En ik heb de Ezels bevrijd.
127,E10,E10_Hard_localization,Big Ass,I faced off against the horrible Human in charge of the Factory.,Ik heb het opgenomen tegen de verschrikkelijke Mens die de leiding had over de Fabriek.
128,E10,E10_Hard_localization,Big Ass,And I caused a massive explosion too.,En ik heb ook een mega explosie veroorzaakt.
129,E10,E10_Hard_localization,Big Ass,No one gets left behind!,Niemand wordt achtergelaten!
130,E10,E10_Hard_localization,Big Ass,And I mean no one.,"En ik meen het, niemand."
131,E10,E10_Hard_localization,Big Ass,These Asses deserve to find a safe place to live too.,Deze Ezels verdienen het ook om een veilige plek te vinden om te leven.
132,E10,E10_Hard_localization,Big Ass,"If the Humans don't kill us today, they will kill us tomorrow.","Als de Mensen ons vandaag niet doodmaken, doen ze het morgen."
133,E10,E10_Hard_localization,Big Ass,You have no idea what we saw in that Factory!,Ge hebt geen idee wat we in die Fabriek gezien hebben!
134,E10,E10_Hard_localization,Big Ass,Well I do.,Ik wel.
135,E10,E10_Hard_localization,Big Ass,We join these other Asses and go inside!,We sluiten ons aan bij die andere Ezels en gaan naar binnen!
136,E10,E10_Hard_localization,Big Ass,You...,Gij...
137,E10,E10_Hard_localization,Big Ass,You were just looking out for our own.,Ge was gewoon aan het uitkijken voor de onze.
138,E10,E10_Government_localization,Big Ass,Tell the Humans to close their Factories everywhere...,Zeg tegen de Mensen dat ze overal hun Fabrieken sluiten...
139,E10,E10_Government_localization,Big Ass,No Ass gets left behind.,"Geen Ezel wordt achtergelaten, Kameraad."
140,E10,E10_ProphetSpeech_localization,Big Ass,ASS POWER!,EZELKRACHT!
141,E10,E10_ProphetSpeech_localization,Big Ass,DON'T BE SCARED!,WEES NIET BANG!
